Timestamp;WC0;WC1
1370206417000;12.345679012345679;10.802469135802468
1370206418000;17.0;14.0
1370206419000;19.0;12.0
1370206420000;16.0;10.0
1370206421000;18.0;17.0
1370206422000;20.0;14.0
1370206423000;13.0;24.0
1370206424000;18.0;18.0
1370206425000;19.0;21.0
1370206426000;14.0;9.0
1370206427000;15.0;13.0
1370206428000;16.0;11.0
1370206429000;17.0;20.0
1370206430000;17.0;15.0
1370206431000;18.0;11.0
1370206432000;12.0;16.0
1370206433000;21.0;13.0
1370206434000;14.0;15.0
1370206435000;11.0;15.0
1370206436000;12.0;10.0
1370206437000;15.0;16.0
1370206438000;17.0;16.0
1370206439000;14.0;19.0
1370206440000;11.0;17.0
1370206441000;13.0;14.0
1370206442000;16.0;12.0
1370206443000;17.0;15.0
1370206444000;21.0;12.0
1370206445000;17.0;13.0
1370206446000;17.0;13.0
1370206447000;10.0;12.0
1370206448000;18.0;17.0
1370206449000;19.0;10.0
1370206450000;14.0;14.0
1370206451000;14.0;9.0
1370206452000;13.0;18.0
1370206453000;17.0;19.0
1370206454000;10.0;14.0
1370206455000;13.0;8.0
1370206456000;13.0;15.0
1370206457000;19.0;8.0
1370206458000;11.0;16.0
1370206459000;17.0;19.0
1370206460000;14.0;11.0
1370206461000;15.0;18.0
1370206462000;13.0;14.0
1370206463000;16.0;14.0
1370206464000;15.0;18.0
1370206465000;12.0;14.0
1370206466000;16.0;16.0
1370206467000;11.0;19.0
1370206468000;16.0;8.0
1370206469000;12.0;15.0
1370206470000;18.0;21.0
1370206471000;10.0;13.0
1370206472000;18.0;14.0
1370206473000;11.0;14.0
1370206474000;13.0;11.0
1370206475000;12.0;15.0
1370206476000;15.0;15.0
1370206477000;15.0;9.0
1370206478000;12.0;11.0
1370206479000;18.0;12.0
1370206480000;13.0;14.0
1370206481000;14.0;13.0
1370206482000;13.0;20.0
1370206483000;20.0;6.0
1370206484000;11.0;15.0
1370206485000;17.0;15.0
1370206486000;10.0;21.0
1370206487000;18.0;14.0
1370206488000;11.0;10.0
1370206489000;11.0;17.0
1370206490000;15.0;17.0
1370206491000;13.0;19.0
1370206492000;20.0;12.0
1370206493000;20.0;8.0
1370206494000;13.0;13.0
1370206495000;15.0;17.0
1370206496000;13.0;18.0
1370206497000;16.0;14.0
1370206498000;13.0;16.0
1370206499000;11.0;15.0
1370206500000;14.0;12.0
1370206501000;11.0;18.0
1370206502000;19.0;13.0
1370206503000;14.0;10.0
1370206504000;21.0;14.0
1370206505000;15.0;14.0
1370206506000;16.0;13.0
1370206507000;20.0;16.0
1370206508000;18.0;20.0
1370206509000;11.0;15.0
1370206510000;23.0;13.0
1370206511000;9.0;8.0
1370206512000;17.0;14.0
1370206513000;13.0;16.0
1370206514000;10.0;16.0
1370206515000;15.0;15.0
1370206516000;13.0;17.0
1370206517000;15.0;13.0
1370206518000;18.0;14.0
1370206519000;19.0;8.0
1370206520000;17.0;11.0
1370206521000;12.0;17.0
1370206522000;15.0;9.0
1370206523000;12.0;13.0
1370206524000;13.0;15.0
1370206525000;13.0;17.0
1370206526000;15.0;15.0
1370206527000;15.0;10.0
1370206528000;13.0;12.0
1370206529000;14.0;12.0
1370206530000;16.0;12.0
1370206531000;12.0;16.0
1370206532000;16.0;19.0
1370206533000;12.0;14.0
1370206534000;9.0;18.0
1370206535000;14.0;17.0
1370206536000;15.0;15.0
1370206537000;7.0;15.0
1370206538000;14.0;14.0
1370206539000;17.0;13.0
1370206540000;18.0;8.0
1370206541000;5.0;15.0
1370206542000;14.0;15.0
1370206543000;15.0;19.0
1370206544000;10.0;18.0
1370206545000;17.0;13.0
1370206546000;14.0;22.0
1370206547000;19.0;16.0
1370206548000;12.0;14.0
1370206549000;17.0;13.0
1370206550000;15.0;18.0
1370206551000;15.0;12.0
1370206552000;15.0;22.0
1370206553000;29.0;18.0
1370206554000;18.0;9.0
1370206555000;15.0;14.0
1370206556000;16.0;11.0
1370206557000;11.0;10.0
1370206558000;14.0;15.0
1370206559000;19.0;14.0
1370206560000;14.0;13.0
1370206561000;12.0;16.0
1370206562000;14.0;11.0
1370206563000;15.0;12.0
1370206564000;14.0;15.0
1370206565000;13.0;14.0
1370206566000;14.0;10.0
1370206567000;9.0;17.0
1370206568000;22.0;12.0
1370206569000;11.0;13.0
1370206570000;14.0;15.0
1370206571000;16.0;12.0
1370206572000;17.0;12.0
1370206573000;11.0;17.0
1370206574000;11.0;15.0
1370206575000;13.0;17.0
1370206576000;13.0;12.0
1370206577000;18.0;15.0
1370206578000;16.0;17.0
1370206579000;8.0;13.0
1370206580000;12.0;22.0
1370206581000;17.0;10.0
1370206582000;8.0;17.0
1370206583000;15.0;19.0
1370206584000;17.0;11.0
1370206585000;15.0;16.0
1370206586000;13.0;18.0
1370206587000;11.0;15.0
1370206588000;18.0;14.0
1370206589000;16.0;13.0
1370206590000;15.0;17.0
1370206591000;13.0;17.0
1370206592000;19.0;14.0
1370206593000;14.0;14.0
1370206594000;14.0;18.0
1370206595000;9.0;20.0
1370206596000;19.0;19.0
1370206597000;17.0;8.0
1370206598000;21.0;19.0
1370206599000;16.0;15.0
1370206600000;21.0;19.0
1370206601000;15.0;9.0
1370206602000;16.0;14.0
1370206603000;17.0;21.0
1370206604000;11.0;17.0
1370206605000;12.0;19.0
1370206606000;20.0;11.0
1370206607000;8.0;12.0
1370206608000;22.0;15.0
1370206609000;17.0;16.0
1370206610000;13.0;12.0
1370206611000;12.0;16.0
1370206612000;13.0;11.0
1370206613000;12.0;8.0
1370206614000;16.0;16.0
1370206615000;11.0;14.0
1370206616000;17.0;14.0
1370206617000;14.0;18.0
1370206618000;12.0;14.0
1370206619000;10.0;11.0
1370206620000;15.0;10.0
1370206621000;15.0;12.0
1370206622000;14.0;15.0
1370206623000;14.0;13.0
1370206624000;15.0;17.0
1370206625000;13.0;15.0
1370206626000;14.0;13.0
1370206627000;15.0;14.0
1370206628000;14.0;11.0
1370206629000;12.0;15.0
1370206630000;17.0;17.0
1370206631000;12.0;15.0
1370206632000;12.0;11.0
1370206633000;9.0;18.0
1370206634000;16.0;16.0
1370206635000;17.0;16.0
1370206636000;15.0;10.0
1370206637000;12.0;11.0
1370206638000;11.0;23.0
1370206639000;13.0;17.0
1370206640000;14.0;14.0
1370206641000;16.0;20.0
1370206642000;16.0;19.0
1370206643000;14.0;12.0
1370206644000;15.0;13.0
1370206645000;12.0;14.0
1370206646000;14.0;9.0
1370206647000;7.0;19.0
1370206648000;18.0;15.0
1370206649000;14.0;12.0
1370206650000;10.0;13.0
1370206651000;14.0;9.0
1370206652000;18.0;20.0
1370206653000;10.0;20.0
1370206654000;14.0;16.0
1370206655000;20.0;12.0
1370206656000;19.0;12.0
1370206657000;12.0;16.0
1370206658000;13.0;12.0
1370206659000;20.0;16.0
1370206660000;16.0;8.0
1370206661000;16.0;10.0
1370206662000;11.0;19.0
1370206663000;19.0;9.0
1370206664000;10.0;19.0
1370206665000;15.0;15.0
1370206666000;9.0;11.0
1370206667000;14.0;14.0
1370206668000;15.0;15.0
1370206669000;14.0;10.0
1370206670000;20.0;14.0
1370206671000;19.0;15.0
1370206672000;17.0;16.0
1370206673000;15.0;8.0
1370206674000;13.0;13.0
1370206675000;10.0;16.0
1370206676000;16.0;12.0
1370206677000;15.0;23.0
1370206678000;12.0;17.0
1370206679000;13.0;17.0
1370206680000;12.0;11.0
1370206681000;17.0;14.0
1370206682000;21.0;10.0
1370206683000;12.0;15.0
1370206684000;16.0;17.0
1370206685000;12.0;18.0
