Timestamp;WC0
1370005412000;2.0
1370005413000;4.0
1370005414000;8.0
1370005415000;6.0
1370005416000;8.0
1370005417000;8.0
1370005418000;5.0
1370005419000;10.0
1370005420000;3.0
1370005421000;5.0
1370005422000;8.0
1370005423000;5.0
1370005424000;7.0
1370005425000;5.0
1370005426000;5.0
1370005427000;6.0
1370005428000;7.0
1370005429000;8.0
1370005430000;6.0
1370005431000;4.0
1370005432000;5.0
1370005433000;11.0
1370005434000;9.0
1370005435000;10.0
1370005436000;8.0
1370005437000;10.0
1370005438000;10.0
1370005439000;8.0
1370005440000;7.0
1370005441000;8.0
1370005442000;11.0
1370005443000;4.0
1370005444000;7.0
1370005445000;6.0
1370005446000;12.0
1370005447000;10.0
1370005448000;12.0
1370005449000;9.0
1370005450000;10.0
1370005451000;7.0
1370005452000;10.0
1370005453000;8.0
1370005454000;9.0
1370005455000;15.0
1370005456000;5.0
1370005457000;9.0
1370005458000;10.0
1370005459000;8.0
1370005460000;8.0
1370005461000;5.0
1370005462000;3.0
1370005463000;8.0
1370005464000;13.0
1370005465000;8.0
1370005466000;5.0
1370005467000;5.0
1370005468000;8.0
1370005469000;8.0
1370005470000;14.0
1370005471000;7.0
1370005472000;7.0
1370005473000;8.0
1370005474000;5.0
1370005475000;10.0
1370005476000;10.0
1370005477000;9.0
1370005478000;11.0
1370005479000;10.0
1370005480000;8.0
1370005481000;7.0
1370005482000;8.0
1370005483000;15.0
1370005484000;8.0
1370005485000;5.0
1370005486000;9.0
1370005487000;11.0
1370005488000;8.0
1370005489000;5.0
1370005490000;7.0
1370005491000;5.0
1370005492000;5.0
1370005493000;10.0
1370005494000;11.0
1370005495000;9.0
1370005496000;12.0
1370005497000;7.0
1370005498000;7.0
1370005499000;8.0
1370005500000;8.0
1370005501000;8.0
1370005502000;3.0
1370005503000;6.0
1370005504000;10.0
1370005505000;5.0
1370005506000;12.0
1370005507000;10.0
1370005508000;9.0
1370005509000;9.0
1370005510000;9.0
1370005511000;6.0
1370005512000;9.0
1370005513000;13.0
1370005514000;16.0
1370005515000;9.0
1370005516000;10.0
1370005517000;11.0
1370005518000;10.0
1370005519000;11.0
1370005520000;4.0
1370005521000;9.0
1370005522000;8.0
1370005523000;7.0
1370005524000;9.0
1370005525000;8.0
1370005526000;12.0
1370005527000;7.0
1370005528000;5.0
1370005529000;5.0
1370005530000;14.0
1370005531000;11.0
1370005532000;7.0
1370005533000;9.0
1370005534000;10.0
