Timestamp;WC0
1370103219000;0.6500000000000001
1370103220000;0.18080000000000002
1370103221000;0.13233333333333333
1370103222000;0.364
1370103223000;0.37275
1370103224000;0.13185714285714287
1370103225000;0.10133333333333334
1370103226000;0.02666666666666667
1370103227000;0.22366666666666668
1370103228000;0.16716666666666669
1370103229000;0.144
1370103230000;0.066
1370103231000;0.03766666666666666
1370103232000;0.197
1370103233000;0.09499999999999999
1370103234000;0.147
1370103235000;0.0225
1370103236000;0.051333333333333335
1370103237000;0.27875
1370103238000;0.336
1370103239000;0.092
1370103240000;0.1776
1370103241000;0.42024999999999996
1370103242000;0.152
1370103243000;0.36866666666666664
1370103244000;0.232625
1370103245000;0.06333333333333334
1370103246000;0.299875
1370103247000;0.017
1370103248000;0.10433333333333333
1370103249000;0.058499999999999996
1370103250000;0.1235
1370103251000;0.219
1370103252000;0.25199999999999995
1370103253000;0.28885714285714287
1370103254000;0.19660000000000002
1370103255000;0.3605
1370103256000;0.3805
1370103257000;0.5781666666666666
1370103258000;0.0
1370103259000;0.918625
1370103260000;0.073
1370103261000;0.067
1370103262000;0.11
1370103263000;0.29871428571428565
1370103264000;0.14
1370103265000;0.075
1370103266000;0.22
1370103267000;0.12033333333333333
1370103268000;0.155
1370103269000;0.049999999999999996
1370103270000;0.17450000000000002
1370103271000;0.18175
1370103272000;0.0225
1370103273000;0.1165
1370103274000;0.10740000000000001
1370103275000;0.06025
1370103276000;0.1912
1370103277000;0.2837142857142857
1370103278000;0.13775
1370103279000;0.015
1370103280000;0.0382
1370103281000;0.10575
1370103282000;0.1016
1370103283000;0.06966666666666667
1370103284000;0.3285
1370103285000;0.3033333333333333
1370103286000;0.497
1370103287000;0.246
1370103288000;0.083
1370103289000;0.12975
1370103290000;0.09185714285714286
1370103291000;0.136
1370103292000;0.20033333333333336
1370103293000;0.16160000000000002
1370103294000;0.4258571428571429
1370103295000;0.9644999999999998
1370103296000;0.13175
1370103297000;0.296
1370103298000;0.4184
1370103299000;0.16849999999999998
1370103300000;0.16866666666666666
1370103301000;0.054
1370103302000;0.14279999999999998
1370103303000;0.041400000000000006
1370103304000;0.17666666666666667
1370103305000;0.427
1370103306000;0.533
1370103307000;0.1985
1370103308000;0.1995
1370103309000;0.0
1370103310000;0.341
1370103311000;0.17300000000000004
1370103312000;0.231
1370103313000;0.17725000000000002
1370103314000;0.04633333333333334
1370103315000;0.16966666666666666
1370103316000;0.10840000000000001
1370103317000;0.055
1370103318000;0.08033333333333333
1370103319000;0.11449999999999999
1370103320000;0.24233333333333332
1370103321000;0.15739999999999998
1370103322000;0.08225
1370103323000;0.205
1370103324000;0.2812
1370103325000;0.32
1370103326000;0.31074999999999997
1370103327000;0.2143333333333333
1370103328000;0.0975
1370103329000;0.35733333333333334
1370103330000;0.16533333333333336
1370103331000;0.11649999999999999
1370103332000;0.0355
1370103333000;0.23
1370103334000;0.17675
1370103335000;0.056999999999999995
1370103336000;0.29599999999999993
1370103337000;0.1575
1370103338000;0.083
1370103339000;0.0465
1370103340000;0.241
1370103341000;0.20275
1370103342000;0.06066666666666667
1370103343000;0.0545
1370103344000;0.3735714285714285
1370103345000;0.23880000000000004
1370103346000;0.05066666666666667
1370103347000;0.192
1370103348000;0.1095
1370103349000;0.011
1370103350000;0.08449999999999999
1370103351000;0.033
1370103352000;0.0965
1370103353000;0.103
1370103354000;0.0
1370103355000;0.1185
1370103356000;0.32099999999999995
1370103357000;0.033
1370103358000;0.61
1370103359000;0.19533333333333333
1370103360000;0.30400000000000005
1370103361000;0.08016666666666668
1370103362000;0.18080000000000002
1370103363000;0.417
1370103364000;0.09000000000000001
1370103365000;0.108
1370103366000;0.1373333333333333
1370103367000;0.0655
1370103368000;0.133
1370103369000;0.5096666666666666
1370103370000;0.0755
1370103371000;0.12975
1370103372000;0.32875000000000004
1370103373000;0.13499999999999998
1370103374000;0.06183333333333333
1370103375000;0.13140000000000002
1370103376000;0.4776666666666667
1370103377000;0.22240000000000001
1370103378000;0.219
1370103379000;0.19999999999999998
1370103380000;0.15866666666666668
1370103381000;0.249625
1370103382000;0.2317777777777778
1370103383000;0.046000000000000006
1370103384000;0.16666666666666666
1370103385000;0.175
1370103386000;0.0555
1370103387000;0.09066666666666666
1370103388000;0.127
1370103389000;0.11649999999999999
1370103390000;0.148
1370103391000;0.16299999999999998
1370103392000;0.14871428571428572
1370103393000;0.468
1370103394000;0.13
1370103395000;0.11916666666666668
1370103396000;0.21150000000000002
1370103397000;0.48733333333333334
1370103398000;0.3607142857142857
1370103399000;0.07833333333333332
1370103400000;0.21000000000000002
1370103401000;0.22525
1370103402000;0.088
1370103403000;0.179
1370103404000;0.39212499999999995
1370103405000;0.3185
1370103406000;0.2575
1370103407000;0.244
1370103408000;0.37175
1370103409000;0.31739999999999996
1370103410000;0.5675
1370103411000;0.114
1370103412000;0.08880000000000002
1370103413000;0.2405
1370103414000;0.064
1370103415000;0.109
1370103416000;0.22025
1370103417000;0.15133333333333332
1370103418000;0.5114
1370103419000;0.084
1370103420000;0.133
1370103421000;0.20800000000000002
1370103422000;0.279
1370103423000;0.23766666666666666
1370103424000;0.16585714285714287
1370103425000;0.22075
1370103426000;0.12725
1370103427000;0.1868
1370103428000;0.026
1370103429000;0.33899999999999997
1370103430000;0.12840000000000001
1370103431000;0.287
1370103432000;0.0625
1370103433000;0.0445
1370103434000;0.22075
1370103435000;0.0965
1370103436000;0.06219999999999999
1370103437000;0.134
1370103438000;0.1425
1370103439000;0.0994
1370103440000;0.12328571428571429
1370103441000;0.6516666666666667
