Timestamp;WC0;WC1;WC2
1370067812000;5.0;3.0;6.0
1370067813000;1.0;1.0;2.0
1370067814000;2.0;1.0;1.0
1370067815000;1.0;0.0;4.0
1370067816000;2.0;1.0;2.0
1370067817000;3.0;2.0;1.0
1370067818000;4.0;3.0;3.0
1370067819000;1.0;1.0;1.0
1370067820000;2.0;3.0;2.0
1370067821000;3.0;2.0;2.0
1370067822000;1.0;0.0;0.0
1370067823000;5.0;2.0;2.0
1370067824000;0.0;0.0;0.0
1370067825000;3.0;3.0;2.0
1370067826000;6.0;1.0;1.0
1370067827000;2.0;1.0;1.0
1370067828000;1.0;4.0;3.0
1370067829000;4.0;2.0;2.0
1370067830000;0.0;1.0;3.0
1370067831000;2.0;3.0;0.0
1370067832000;1.0;0.0;3.0
1370067833000;1.0;2.0;0.0
1370067834000;1.0;2.0;1.0
1370067835000;2.0;3.0;4.0
1370067836000;3.0;3.0;3.0
1370067837000;1.0;0.0;2.0
1370067838000;3.0;3.0;1.0
1370067839000;0.0;1.0;1.0
1370067840000;2.0;4.0;0.0
1370067841000;4.0;2.0;0.0
1370067842000;2.0;2.0;1.0
1370067843000;0.0;2.0;0.0
1370067844000;2.0;3.0;1.0
1370067845000;1.0;4.0;0.0
1370067846000;3.0;0.0;3.0
1370067847000;1.0;2.0;0.0
1370067848000;1.0;3.0;0.0
1370067849000;2.0;1.0;2.0
1370067850000;0.0;2.0;5.0
1370067851000;2.0;1.0;2.0
1370067852000;4.0;2.0;1.0
1370067853000;0.0;4.0;2.0
1370067854000;1.0;2.0;1.0
1370067855000;1.0;1.0;4.0
1370067856000;3.0;1.0;3.0
1370067857000;0.0;1.0;0.0
1370067858000;1.0;2.0;1.0
1370067859000;4.0;0.0;1.0
1370067860000;2.0;1.0;0.0
1370067861000;1.0;5.0;1.0
1370067862000;1.0;2.0;1.0
1370067863000;1.0;1.0;0.0
1370067864000;2.0;3.0;2.0
1370067865000;3.0;1.0;6.0
1370067866000;0.0;2.0;1.0
1370067867000;0.0;1.0;1.0
1370067868000;2.0;0.0;3.0
1370067869000;6.0;2.0;2.0
1370067870000;1.0;2.0;4.0
1370067871000;2.0;2.0;2.0
1370067872000;3.0;1.0;3.0
1370067873000;1.0;2.0;1.0
1370067874000;3.0;1.0;2.0
1370067875000;4.0;2.0;4.0
1370067876000;0.0;2.0;5.0
1370067877000;3.0;3.0;1.0
1370067878000;0.0;2.0;1.0
1370067879000;0.0;3.0;0.0
1370067880000;2.0;3.0;0.0
1370067881000;1.0;4.0;1.0
1370067882000;4.0;1.0;3.0
1370067883000;3.0;4.0;3.0
1370067884000;1.0;3.0;0.0
1370067885000;2.0;4.0;3.0
1370067886000;2.0;3.0;0.0
1370067887000;1.0;2.0;0.0
1370067888000;6.0;5.0;1.0
1370067889000;1.0;0.0;7.0
1370067890000;4.0;2.0;5.0
1370067891000;3.0;1.0;2.0
1370067892000;3.0;4.0;0.0
1370067893000;1.0;2.0;2.0
1370067894000;3.0;5.0;2.0
1370067895000;3.0;1.0;0.0
1370067896000;0.0;0.0;2.0
1370067897000;3.0;2.0;3.0
1370067898000;2.0;0.0;2.0
1370067899000;1.0;4.0;1.0
1370067900000;0.0;1.0;3.0
1370067901000;2.0;1.0;5.0
1370067902000;3.0;3.0;1.0
1370067903000;2.0;1.0;5.0
1370067904000;1.0;0.0;1.0
1370067905000;2.0;1.0;2.0
1370067906000;3.0;3.0;3.0
1370067907000;1.0;2.0;0.0
1370067908000;1.0;3.0;0.0
1370067909000;1.0;4.0;1.0
1370067910000;4.0;3.0;1.0
1370067911000;3.0;1.0;4.0
1370067912000;3.0;1.0;2.0
1370067913000;1.0;0.0;2.0
1370067914000;1.0;1.0;1.0
1370067915000;2.0;2.0;3.0
1370067916000;2.0;3.0;1.0
1370067917000;0.0;1.0;2.0
1370067918000;3.0;2.0;1.0
1370067919000;1.0;4.0;1.0
1370067920000;0.0;0.0;1.0
1370067921000;1.0;3.0;1.0
1370067922000;1.0;6.0;1.0
1370067923000;0.0;4.0;2.0
1370067924000;2.0;0.0;0.0
1370067925000;3.0;4.0;0.0
1370067926000;4.0;1.0;3.0
1370067927000;2.0;0.0;3.0
1370067928000;1.0;3.0;2.0
1370067929000;3.0;2.0;0.0
1370067930000;3.0;3.0;2.0
1370067931000;2.0;1.0;1.0
1370067932000;0.0;1.0;1.0
1370067933000;1.0;3.0;0.0
1370067934000;2.0;0.0;1.0
1370067935000;1.0;3.0;3.0
1370067936000;2.0;4.0;1.0
1370067937000;1.0;2.0;0.0
1370067938000;1.0;2.0;4.0
1370067939000;2.0;1.0;0.0
1370067940000;1.0;1.0;1.0
1370067941000;1.0;6.0;3.0
1370067942000;4.0;3.0;2.0
1370067943000;2.0;3.0;0.0
1370067944000;1.0;1.0;4.0
1370067945000;3.0;4.0;1.0
1370067946000;1.0;2.0;2.0
1370067947000;1.0;4.0;1.0
1370067948000;2.0;1.0;2.0
1370067949000;1.0;2.0;0.0
1370067950000;2.0;1.0;4.0
1370067951000;4.0;3.0;3.0
1370067952000;1.0;1.0;0.0
1370067953000;1.0;4.0;0.0
1370067954000;1.0;2.0;2.0
1370067955000;2.0;4.0;4.0
1370067956000;1.0;0.0;3.0
1370067957000;0.0;2.0;3.0
1370067958000;3.0;2.0;1.0
1370067959000;1.0;3.0;2.0
1370067960000;1.0;4.0;3.0
1370067961000;0.0;4.0;2.0
1370067962000;2.0;0.0;3.0
1370067963000;1.0;1.0;1.0
1370067964000;1.0;1.0;1.0
1370067965000;2.0;1.0;2.0
1370067966000;2.0;2.0;2.0
1370067967000;4.0;3.0;0.0
1370067968000;2.0;2.0;2.0
1370067969000;1.0;3.0;1.0
1370067970000;1.0;1.0;3.0
1370067971000;1.0;1.0;0.0
1370067972000;2.0;1.0;4.0
1370067973000;4.0;1.0;2.0
1370067974000;2.0;1.0;1.0
1370067975000;2.0;2.0;4.0
1370067976000;1.0;0.0;1.0
1370067977000;2.0;2.0;2.0
1370067978000;3.0;1.0;2.0
1370067979000;4.0;4.0;1.0
1370067980000;1.0;1.0;0.0
1370067981000;1.0;1.0;2.0
1370067982000;2.0;0.0;2.0
1370067983000;0.0;3.0;1.0
1370067984000;1.0;1.0;1.0
1370067985000;2.0;3.0;2.0
1370067986000;1.0;2.0;1.0
1370067987000;1.0;4.0;1.0
