Timestamp;WC0;WC1;WC2
1370102252000;1.0;4.0;2.0
1370102253000;1.0;1.0;2.0
1370102254000;3.0;2.0;4.0
1370102255000;6.0;3.0;3.0
1370102256000;3.0;0.0;3.0
1370102257000;3.0;1.0;2.0
1370102258000;1.0;3.0;2.0
1370102259000;1.0;2.0;3.0
1370102260000;1.0;2.0;3.0
1370102261000;1.0;3.0;2.0
1370102262000;4.0;2.0;3.0
1370102263000;4.0;3.0;1.0
1370102264000;2.0;2.0;1.0
1370102265000;4.0;4.0;4.0
1370102266000;4.0;2.0;1.0
1370102267000;1.0;4.0;3.0
1370102268000;2.0;6.0;1.0
1370102269000;1.0;4.0;1.0
1370102270000;3.0;2.0;1.0
1370102271000;3.0;3.0;6.0
1370102272000;3.0;0.0;5.0
1370102273000;2.0;3.0;1.0
1370102274000;0.0;1.0;5.0
1370102275000;3.0;1.0;1.0
1370102276000;3.0;3.0;2.0
1370102277000;2.0;5.0;5.0
1370102278000;2.0;2.0;2.0
1370102279000;3.0;0.0;3.0
1370102280000;4.0;6.0;0.0
1370102281000;4.0;5.0;3.0
1370102282000;7.0;4.0;0.0
1370102283000;2.0;5.0;2.0
1370102284000;1.0;3.0;2.0
1370102285000;2.0;4.0;3.0
1370102286000;2.0;3.0;4.0
1370102287000;1.0;2.0;5.0
1370102288000;3.0;4.0;2.0
1370102289000;1.0;2.0;2.0
1370102290000;3.0;0.0;1.0
1370102291000;1.0;0.0;2.0
1370102292000;6.0;5.0;0.0
1370102293000;3.0;2.0;5.0
1370102294000;1.0;2.0;4.0
1370102295000;5.0;4.0;2.0
1370102296000;5.0;5.0;4.0
1370102297000;2.0;2.0;1.0
1370102298000;0.0;3.0;5.0
1370102299000;5.0;2.0;6.0
1370102300000;4.0;1.0;3.0
1370102301000;4.0;2.0;5.0
1370102302000;3.0;1.0;2.0
1370102303000;1.0;5.0;5.0
1370102304000;1.0;5.0;3.0
1370102305000;0.0;6.0;4.0
1370102306000;6.0;5.0;3.0
1370102307000;2.0;1.0;2.0
1370102308000;1.0;1.0;4.0
1370102309000;3.0;2.0;4.0
1370102310000;3.0;1.0;3.0
1370102311000;1.0;5.0;2.0
1370102312000;6.0;4.0;3.0
1370102313000;1.0;1.0;4.0
1370102314000;5.0;1.0;3.0
1370102315000;2.0;3.0;5.0
1370102316000;3.0;0.0;1.0
1370102317000;4.0;5.0;6.0
1370102318000;3.0;3.0;2.0
1370102319000;4.0;4.0;2.0
1370102320000;4.0;2.0;2.0
1370102321000;4.0;7.0;6.0
1370102322000;1.0;1.0;3.0
1370102323000;3.0;3.0;5.0
1370102324000;2.0;2.0;3.0
1370102325000;2.0;4.0;5.0
1370102326000;2.0;5.0;1.0
1370102327000;0.0;6.0;4.0
1370102328000;4.0;4.0;5.0
1370102329000;4.0;2.0;3.0
1370102330000;2.0;4.0;2.0
1370102331000;3.0;3.0;2.0
1370102332000;5.0;0.0;3.0
1370102333000;3.0;3.0;1.0
1370102334000;2.0;6.0;4.0
1370102335000;2.0;4.0;2.0
1370102336000;2.0;3.0;1.0
1370102337000;1.0;1.0;3.0
1370102338000;3.0;5.0;4.0
1370102339000;3.0;5.0;1.0
1370102340000;0.0;4.0;3.0
1370102341000;2.0;0.0;2.0
1370102342000;4.0;2.0;3.0
1370102343000;2.0;5.0;3.0
1370102344000;0.0;2.0;4.0
1370102345000;3.0;7.0;3.0
1370102346000;4.0;1.0;5.0
1370102347000;3.0;2.0;1.0
1370102348000;1.0;2.0;1.0
1370102349000;3.0;4.0;3.0
1370102350000;4.0;2.0;2.0
1370102351000;0.0;4.0;2.0
1370102352000;7.0;2.0;6.0
1370102353000;3.0;2.0;3.0
