Timestamp;WC0;WC1
1370146892000;6.0;4.0
1370146893000;5.0;1.0
1370146894000;4.0;2.0
1370146895000;2.0;2.0
1370146896000;4.0;3.0
1370146897000;0.0;2.0
1370146898000;3.0;1.0
1370146899000;6.0;1.0
1370146900000;5.0;2.0
1370146901000;2.0;2.0
1370146902000;5.0;3.0
1370146903000;4.0;4.0
1370146904000;2.0;5.0
1370146905000;2.0;1.0
1370146906000;2.0;5.0
1370146907000;3.0;2.0
1370146908000;3.0;0.0
1370146909000;1.0;3.0
1370146910000;4.0;2.0
1370146911000;0.0;4.0
1370146912000;3.0;5.0
1370146913000;5.0;5.0
1370146914000;2.0;0.0
1370146915000;5.0;7.0
1370146916000;8.0;3.0
1370146917000;4.0;6.0
1370146918000;7.0;1.0
1370146919000;7.0;3.0
1370146920000;3.0;2.0
1370146921000;2.0;5.0
1370146922000;2.0;2.0
1370146923000;5.0;4.0
1370146924000;7.0;2.0
1370146925000;6.0;1.0
1370146926000;1.0;6.0
1370146927000;5.0;2.0
1370146928000;4.0;3.0
1370146929000;6.0;5.0
1370146930000;8.0;5.0
1370146931000;2.0;6.0
1370146932000;2.0;3.0
1370146933000;4.0;3.0
1370146934000;2.0;0.0
1370146935000;6.0;2.0
1370146936000;1.0;6.0
1370146937000;4.0;5.0
1370146938000;1.0;2.0
1370146939000;2.0;4.0
1370146940000;5.0;2.0
1370146941000;2.0;3.0
1370146942000;3.0;3.0
1370146943000;7.0;1.0
1370146944000;2.0;5.0
1370146945000;5.0;4.0
1370146946000;6.0;4.0
1370146947000;3.0;4.0
1370146948000;0.0;3.0
1370146949000;0.0;1.0
1370146950000;6.0;3.0
1370146951000;2.0;2.0
1370146952000;3.0;5.0
1370146953000;4.0;4.0
1370146954000;4.0;3.0
1370146955000;4.0;2.0
1370146956000;2.0;2.0
1370146957000;5.0;3.0
1370146958000;1.0;1.0
1370146959000;4.0;3.0
1370146960000;6.0;1.0
1370146961000;3.0;5.0
1370146962000;1.0;1.0
1370146963000;3.0;1.0
1370146964000;4.0;1.0
1370146965000;5.0;3.0
1370146966000;4.0;5.0
1370146967000;2.0;2.0
1370146968000;5.0;2.0
1370146969000;3.0;1.0
1370146970000;1.0;3.0
1370146971000;2.0;6.0
1370146972000;2.0;3.0
1370146973000;5.0;1.0
1370146974000;6.0;3.0
1370146975000;2.0;4.0
1370146976000;2.0;4.0
1370146977000;3.0;2.0
1370146978000;9.0;1.0
1370146979000;2.0;2.0
1370146980000;3.0;2.0
1370146981000;7.0;7.0
1370146982000;2.0;2.0
1370146983000;4.0;3.0
1370146984000;5.0;3.0
1370146985000;5.0;1.0
1370146986000;3.0;2.0
1370146987000;2.0;2.0
1370146988000;4.0;3.0
1370146989000;1.0;4.0
1370146990000;4.0;3.0
1370146991000;3.0;6.0
1370146992000;1.0;2.0
1370146993000;4.0;3.0
1370146994000;2.0;1.0
1370146995000;0.0;1.0
1370146996000;0.0;4.0
1370146997000;3.0;6.0
1370146998000;4.0;2.0
1370146999000;3.0;5.0
1370147000000;1.0;1.0
1370147001000;2.0;1.0
1370147002000;4.0;1.0
1370147003000;4.0;3.0
1370147004000;4.0;3.0
1370147005000;3.0;5.0
1370147006000;3.0;5.0
1370147007000;4.0;6.0
1370147008000;0.0;1.0
1370147009000;1.0;3.0
1370147010000;4.0;1.0
1370147011000;3.0;5.0
1370147012000;7.0;1.0
1370147013000;6.0;4.0
1370147014000;4.0;4.0
1370147015000;5.0;2.0
1370147016000;2.0;3.0
1370147017000;5.0;2.0
1370147018000;1.0;2.0
1370147019000;2.0;7.0
1370147020000;2.0;1.0
1370147021000;3.0;1.0
1370147022000;5.0;2.0
1370147023000;5.0;1.0
1370147024000;2.0;8.0
1370147025000;3.0;2.0
1370147026000;2.0;6.0
1370147027000;3.0;4.0
1370147028000;1.0;4.0
1370147029000;2.0;2.0
1370147030000;2.0;9.0
1370147031000;6.0;3.0
1370147032000;4.0;0.0
1370147033000;1.0;7.0
1370147034000;1.0;2.0
1370147035000;5.0;1.0
1370147036000;5.0;3.0
1370147037000;2.0;3.0
1370147038000;6.0;4.0
1370147039000;3.0;3.0
1370147040000;3.0;5.0
1370147041000;2.0;6.0
1370147042000;2.0;1.0
1370147043000;5.0;2.0
1370147044000;4.0;7.0
1370147045000;5.0;1.0
1370147046000;2.0;1.0
1370147047000;1.0;3.0
1370147048000;0.0;0.0
1370147049000;5.0;2.0
1370147050000;2.0;1.0
1370147051000;3.0;1.0
1370147052000;6.0;4.0
1370147053000;2.0;5.0
1370147054000;4.0;4.0
1370147055000;4.0;1.0
1370147056000;2.0;5.0
1370147057000;6.0;1.0
1370147058000;1.0;2.0
1370147059000;5.0;4.0
1370147060000;2.0;4.0
1370147061000;4.0;2.0
1370147062000;3.0;3.0
1370147063000;6.0;5.0
1370147064000;3.0;2.0
1370147065000;1.0;5.0
1370147066000;2.0;6.0
1370147067000;3.0;0.0
1370147068000;4.0;3.0
1370147069000;4.0;2.0
1370147070000;2.0;1.0
1370147071000;3.0;5.0
1370147072000;3.0;4.0
1370147073000;4.0;2.0
1370147074000;5.0;4.0
1370147075000;3.0;4.0
1370147076000;2.0;6.0
1370147077000;1.0;2.0
1370147078000;2.0;2.0
1370147079000;1.0;3.0
1370147080000;1.0;3.0
1370147081000;2.0;2.0
1370147082000;3.0;3.0
1370147083000;4.0;3.0
1370147084000;2.0;4.0
1370147085000;1.0;1.0
1370147086000;4.0;0.0
1370147087000;5.0;3.0
1370147088000;3.0;4.0
1370147089000;3.0;2.0
1370147090000;7.0;4.0
1370147091000;4.0;1.0
1370147092000;1.0;4.0
1370147093000;9.0;3.0
1370147094000;5.0;4.0
1370147095000;6.0;4.0
1370147096000;5.0;4.0
1370147097000;5.0;3.0
1370147098000;6.0;6.0
1370147099000;3.0;1.0
1370147100000;3.0;1.0
1370147101000;3.0;4.0
1370147102000;6.0;2.0
1370147103000;1.0;5.0
1370147104000;1.0;3.0
1370147105000;1.0;2.0
1370147106000;3.0;6.0
1370147107000;4.0;1.0
1370147108000;3.0;1.0
1370147109000;3.0;4.0
1370147110000;3.0;4.0
1370147111000;1.0;3.0
1370147112000;2.0;5.0
1370147113000;2.0;0.0
1370147114000;6.0;5.0
1370147115000;4.0;3.0
1370147116000;5.0;5.0
1370147117000;2.0;6.0
1370147118000;10.0;2.0
1370147119000;2.0;3.0
1370147120000;2.0;3.0
1370147121000;1.0;3.0
1370147122000;4.0;4.0
