Timestamp;WC0;WC1;WC2
1370063928000;0.0;2.0;1.0
1370063929000;3.0;1.0;3.0
1370063930000;1.0;0.0;3.0
1370063931000;1.0;0.0;2.0
1370063932000;5.0;3.0;1.0
1370063933000;0.0;1.0;1.0
1370063934000;3.0;0.0;1.0
1370063935000;1.0;2.0;3.0
1370063936000;2.0;0.0;1.0
1370063937000;0.0;4.0;1.0
1370063938000;2.0;0.0;1.0
1370063939000;2.0;1.0;0.0
1370063940000;1.0;0.0;2.0
1370063941000;1.0;1.0;3.0
1370063942000;1.0;2.0;1.0
1370063943000;3.0;1.0;3.0
1370063944000;2.0;2.0;1.0
1370063945000;1.0;0.0;4.0
1370063946000;0.0;3.0;2.0
1370063947000;1.0;4.0;2.0
1370063948000;1.0;3.0;2.0
1370063949000;1.0;2.0;2.0
1370063950000;1.0;0.0;1.0
1370063951000;3.0;3.0;1.0
1370063952000;0.0;0.0;0.0
1370063953000;2.0;1.0;2.0
1370063954000;1.0;4.0;1.0
1370063955000;1.0;2.0;1.0
1370063956000;1.0;0.0;3.0
1370063957000;0.0;1.0;1.0
1370063958000;1.0;0.0;1.0
1370063959000;1.0;2.0;0.0
1370063960000;3.0;4.0;3.0
1370063961000;3.0;2.0;6.0
1370063962000;1.0;3.0;0.0
1370063963000;4.0;3.0;2.0
1370063964000;1.0;2.0;1.0
1370063965000;3.0;2.0;2.0
1370063966000;1.0;2.0;0.0
1370063967000;0.0;3.0;0.0
1370063968000;3.0;2.0;2.0
1370063969000;3.0;2.0;3.0
1370063970000;2.0;2.0;1.0
1370063971000;0.0;2.0;1.0
1370063972000;2.0;1.0;5.0
1370063973000;4.0;1.0;2.0
1370063974000;0.0;3.0;0.0
1370063975000;2.0;1.0;1.0
1370063976000;2.0;3.0;1.0
1370063977000;1.0;2.0;4.0
1370063978000;2.0;0.0;1.0
1370063979000;1.0;0.0;1.0
1370063980000;2.0;2.0;2.0
1370063981000;2.0;2.0;4.0
1370063982000;0.0;3.0;1.0
1370063983000;0.0;0.0;0.0
1370063984000;3.0;2.0;2.0
1370063985000;1.0;1.0;4.0
1370063986000;2.0;3.0;3.0
1370063987000;3.0;3.0;2.0
1370063988000;0.0;1.0;5.0
1370063989000;2.0;5.0;0.0
1370063990000;4.0;2.0;5.0
1370063991000;3.0;0.0;1.0
1370063992000;1.0;0.0;3.0
1370063993000;0.0;0.0;3.0
1370063994000;2.0;2.0;2.0
1370063995000;0.0;2.0;5.0
1370063996000;1.0;2.0;3.0
1370063997000;0.0;1.0;0.0
1370063998000;1.0;2.0;2.0
1370063999000;3.0;2.0;2.0
1370064000000;4.0;0.0;0.0
1370064001000;1.0;0.0;3.0
1370064002000;1.0;2.0;0.0
1370064003000;2.0;4.0;1.0
1370064004000;3.0;0.0;3.0
1370064005000;1.0;3.0;2.0
1370064006000;0.0;2.0;2.0
1370064007000;1.0;0.0;2.0
1370064008000;1.0;4.0;2.0
1370064009000;1.0;1.0;4.0
1370064010000;3.0;2.0;1.0
1370064011000;6.0;1.0;3.0
1370064012000;0.0;0.0;0.0
1370064013000;2.0;1.0;2.0
1370064014000;2.0;1.0;4.0
1370064015000;0.0;0.0;2.0
1370064016000;0.0;2.0;0.0
1370064017000;1.0;1.0;2.0
1370064018000;2.0;1.0;3.0
1370064019000;3.0;1.0;6.0
1370064020000;1.0;2.0;2.0
1370064021000;2.0;3.0;2.0
1370064022000;2.0;1.0;2.0
1370064023000;3.0;2.0;2.0
1370064024000;1.0;3.0;0.0
1370064025000;1.0;2.0;2.0
1370064026000;5.0;1.0;1.0
1370064027000;0.0;1.0;2.0
1370064028000;1.0;2.0;2.0
1370064029000;1.0;2.0;3.0
