Timestamp;WC0;WC1;WC2
1370075681000;1.7064846416382253;0.0;1.7064846416382253
1370075682000;1.0;4.0;2.0
1370075683000;3.0;0.0;2.0
1370075684000;3.0;3.0;1.0
1370075685000;1.0;3.0;2.0
1370075686000;0.0;4.0;1.0
1370075687000;0.0;1.0;1.0
1370075688000;2.0;1.0;6.0
1370075689000;1.0;3.0;4.0
1370075690000;2.0;0.0;2.0
1370075691000;3.0;4.0;1.0
1370075692000;0.0;5.0;2.0
1370075693000;2.0;2.0;1.0
1370075694000;3.0;2.0;1.0
1370075695000;2.0;0.0;2.0
1370075696000;1.0;3.0;0.0
1370075697000;1.0;3.0;2.0
1370075698000;6.0;3.0;2.0
1370075699000;3.0;2.0;0.0
1370075700000;3.0;2.0;1.0
1370075701000;0.0;1.0;0.0
1370075702000;1.0;1.0;0.0
1370075703000;0.0;2.0;3.0
1370075704000;1.0;1.0;1.0
1370075705000;0.0;3.0;3.0
1370075706000;2.0;4.0;1.0
1370075707000;3.0;0.0;2.0
1370075708000;1.0;0.0;3.0
1370075709000;2.0;1.0;4.0
1370075710000;1.0;2.0;2.0
1370075711000;4.0;1.0;0.0
1370075712000;5.0;3.0;3.0
1370075713000;1.0;1.0;1.0
1370075714000;4.0;0.0;1.0
1370075715000;3.0;1.0;1.0
1370075716000;2.0;4.0;1.0
1370075717000;2.0;1.0;2.0
1370075718000;2.0;1.0;3.0
1370075719000;1.0;2.0;2.0
1370075720000;1.0;3.0;0.0
1370075721000;2.0;1.0;2.0
1370075722000;1.0;3.0;1.0
1370075723000;2.0;1.0;1.0
1370075724000;1.0;3.0;2.0
1370075725000;3.0;3.0;1.0
1370075726000;1.0;4.0;2.0
1370075727000;2.0;4.0;0.0
1370075728000;1.0;3.0;2.0
1370075729000;3.0;3.0;1.0
1370075730000;0.0;3.0;2.0
1370075731000;2.0;0.0;2.0
1370075732000;3.0;3.0;0.0
1370075733000;1.0;2.0;0.0
1370075734000;2.0;1.0;1.0
1370075735000;2.0;1.0;2.0
1370075736000;2.0;2.0;1.0
1370075737000;1.0;1.0;2.0
1370075738000;2.0;1.0;3.0
1370075739000;3.0;3.0;3.0
1370075740000;0.0;2.0;2.0
1370075741000;2.0;1.0;2.0
1370075742000;2.0;4.0;3.0
1370075743000;4.0;6.0;3.0
1370075744000;4.0;0.0;0.0
1370075745000;1.0;2.0;1.0
1370075746000;4.0;1.0;0.0
1370075747000;2.0;3.0;1.0
1370075748000;0.0;3.0;0.0
1370075749000;0.0;2.0;0.0
1370075750000;0.0;1.0;2.0
1370075751000;3.0;2.0;4.0
1370075752000;2.0;1.0;1.0
1370075753000;0.0;1.0;1.0
1370075754000;0.0;2.0;1.0
1370075755000;4.0;3.0;4.0
1370075756000;2.0;1.0;0.0
1370075757000;2.0;1.0;2.0
1370075758000;2.0;0.0;5.0
1370075759000;5.0;1.0;2.0
1370075760000;3.0;5.0;5.0
1370075761000;0.0;0.0;2.0
1370075762000;2.0;2.0;2.0
1370075763000;1.0;4.0;2.0
1370075764000;0.0;2.0;0.0
1370075765000;0.0;2.0;4.0
1370075766000;1.0;2.0;1.0
1370075767000;1.0;1.0;1.0
1370075768000;2.0;1.0;2.0
1370075769000;0.0;2.0;2.0
1370075770000;2.0;2.0;2.0
1370075771000;1.0;2.0;3.0
1370075772000;3.0;2.0;0.0
1370075773000;3.0;1.0;3.0
1370075774000;4.0;3.0;1.0
1370075775000;1.0;2.0;4.0
1370075776000;2.0;0.0;1.0
1370075777000;1.0;2.0;1.0
1370075778000;6.0;2.0;2.0
1370075779000;1.0;1.0;2.0
1370075780000;3.0;1.0;1.0
1370075781000;1.0;0.0;1.0
1370075782000;0.0;2.0;3.0
1370075783000;1.0;2.0;4.0
1370075784000;2.0;2.0;1.0
1370075785000;1.0;1.0;2.0
1370075786000;4.0;2.0;3.0
1370075787000;0.0;1.0;3.0
1370075788000;1.0;3.0;1.0
1370075789000;4.0;1.0;2.0
1370075790000;0.0;1.0;0.0
1370075791000;3.0;0.0;1.0
1370075792000;2.0;1.0;0.0
