Timestamp;WC0
1370086952000;18.912529550827422
1370086953000;15.0
1370086954000;20.0
1370086955000;18.0
1370086956000;22.0
1370086957000;16.0
1370086958000;18.0
1370086959000;22.0
1370086960000;14.0
1370086961000;24.0
1370086962000;20.0
1370086963000;18.0
1370086964000;15.0
1370086965000;19.0
1370086966000;21.0
1370086967000;15.0
1370086968000;16.0
1370086969000;14.0
1370086970000;20.0
1370086971000;15.0
1370086972000;15.0
1370086973000;16.0
1370086974000;13.0
1370086975000;21.0
1370086976000;26.0
1370086977000;18.0
1370086978000;17.0
1370086979000;14.0
1370086980000;15.0
1370086981000;14.0
1370086982000;22.0
1370086983000;22.0
1370086984000;17.0
1370086985000;13.0
1370086986000;14.0
1370086987000;23.0
1370086988000;21.0
1370086989000;28.0
1370086990000;21.0
1370086991000;20.0
1370086992000;18.0
1370086993000;19.0
1370086994000;19.0
1370086995000;25.0
1370086996000;17.0
1370086997000;20.0
1370086998000;17.0
1370086999000;16.0
1370087000000;21.0
1370087001000;15.0
1370087002000;23.0
1370087003000;19.0
1370087004000;18.0
1370087005000;17.0
1370087006000;19.0
1370087007000;23.0
1370087008000;22.0
1370087009000;27.0
1370087010000;19.0
1370087011000;11.0
1370087012000;24.0
1370087013000;13.0
1370087014000;27.0
1370087015000;16.0
1370087016000;16.0
1370087017000;27.0
1370087018000;14.0
1370087019000;20.0
1370087020000;20.0
1370087021000;21.0
1370087022000;15.0
1370087023000;19.0
1370087024000;20.0
1370087025000;21.0
1370087026000;27.0
1370087027000;24.0
1370087028000;20.0
1370087029000;23.0
1370087030000;16.0
1370087031000;19.0
1370087032000;22.0
1370087033000;15.0
1370087034000;15.0
1370087035000;21.0
1370087036000;22.0
1370087037000;22.0
1370087038000;31.0
1370087039000;21.0
1370087040000;12.0
1370087041000;18.0
1370087042000;16.0
1370087043000;22.0
1370087044000;14.0
1370087045000;19.0
1370087046000;16.0
1370087047000;15.0
1370087048000;19.0
1370087049000;21.0
1370087050000;23.0
1370087051000;21.0
1370087052000;17.0
1370087053000;19.0
1370087054000;10.0
1370087055000;15.0
1370087056000;27.0
1370087057000;9.0
1370087058000;17.0
1370087059000;14.0
1370087060000;20.0
1370087061000;29.0
1370087062000;16.0
1370087063000;20.0
1370087064000;19.0
1370087065000;11.0
1370087066000;14.0
1370087067000;17.0
1370087068000;13.0
1370087069000;19.0
1370087070000;22.0
1370087071000;23.0
1370087072000;13.0
1370087073000;19.0
1370087074000;20.0
1370087075000;13.0
1370087076000;22.0
1370087077000;15.0
1370087078000;16.0
1370087079000;17.0
1370087080000;15.0
1370087081000;21.0
1370087082000;19.0
1370087083000;23.0
1370087084000;19.0
1370087085000;22.0
1370087086000;18.0
1370087087000;15.0
1370087088000;20.0
1370087089000;15.0
1370087090000;13.0
1370087091000;17.0
1370087092000;18.0
1370087093000;21.0
1370087094000;22.0
1370087095000;16.0
1370087096000;30.0
1370087097000;14.0
1370087098000;20.0
1370087099000;23.0
1370087100000;19.0
1370087101000;24.0
1370087102000;22.0
1370087103000;19.0
1370087104000;17.0
1370087105000;22.0
1370087106000;18.0
1370087107000;16.0
1370087108000;24.0
1370087109000;21.0
1370087110000;18.0
1370087111000;23.0
1370087112000;20.0
1370087113000;22.0
1370087114000;22.0
1370087115000;15.0
1370087116000;24.0
1370087117000;17.0
1370087118000;21.0
1370087119000;18.0
1370087120000;24.0
1370087121000;14.0
1370087122000;24.0
1370087123000;16.0
1370087124000;22.0
1370087125000;20.0
1370087126000;15.0
1370087127000;23.0
1370087128000;20.0
1370087129000;21.0
1370087130000;17.0
1370087131000;11.0
1370087132000;13.0
1370087133000;17.0
1370087134000;14.0
1370087135000;21.0
1370087136000;21.0
1370087137000;20.0
1370087138000;16.0
1370087139000;23.0
1370087140000;22.0
1370087141000;14.0
1370087142000;21.0
1370087143000;23.0
1370087144000;18.0
1370087145000;24.0
1370087146000;14.0
1370087147000;19.0
1370087148000;28.0
1370087149000;11.0
1370087150000;22.0
1370087151000;17.0
1370087152000;22.0
1370087153000;18.0
1370087154000;17.0
1370087155000;18.0
1370087156000;25.0
1370087157000;25.0
1370087158000;17.0
1370087159000;18.0
1370087160000;17.0
1370087161000;21.0
1370087162000;23.0
1370087163000;13.0
1370087164000;18.0
1370087165000;20.0
1370087166000;20.0
1370087167000;20.0
1370087168000;21.0
1370087169000;18.0
1370087170000;24.0
1370087171000;15.0
1370087172000;16.0
1370087173000;18.0
1370087174000;27.0
1370087175000;21.0
1370087176000;14.0
1370087177000;15.0
1370087178000;16.0
1370087179000;22.0
1370087180000;17.0
1370087181000;16.0
1370087182000;20.0
1370087183000;17.0
1370087184000;16.0
1370087185000;19.0
1370087186000;25.0
1370087187000;20.0
1370087188000;17.0
1370087189000;16.0
1370087190000;18.0
1370087191000;16.0
1370087192000;29.0
1370087193000;18.0
1370087194000;10.0
1370087195000;22.0
1370087196000;17.0
1370087197000;21.0
1370087198000;16.0
1370087199000;21.0
1370087200000;20.0
1370087201000;17.0
1370087202000;26.0
1370087203000;17.0
1370087204000;23.0
1370087205000;14.0
1370087206000;23.0
1370087207000;23.0
1370087208000;21.0
1370087209000;20.0
1370087210000;13.0
1370087211000;18.0
1370087212000;21.0
1370087213000;15.0
1370087214000;17.0
1370087215000;15.0
