Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565362486072, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012479597397866062; 0.04974857225773991; 0.0078041794593014776]], 8.73485612775225, 
1565362488286, 2321, ESTIMATION, -,[[0.009421522379919089; 0.02586135079342472; 0.006611863318825473]], 0.7443238654148079, 
1565362556116, 6, ESTIMATION, -,[[0.009556741509511172; 0.02563109618354864; 0.00669432656488232]], 0.7891038918949217, 
1565362556123, 5, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007607080473986098; 0.029260778327745714; 0.004616417853932234]], 0.4649254266235047, 
1565362556132, 7, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009556741509511172; 0.02563109618354864; 0.00669432656488232]], 0.7891038918949217, 
1565362556140, 7, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005072306468317602; 0.020539024913523565; 0.003022345113907345]], 0.5045774781329787, 
1565362556145, 5, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0024219505556315134; 0.031080865580366556; 0.008570220593759625]], 0.5497314773579366, 
1565362556150, 4, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012451769880023434; 0.048916207252403275; 0.007512476008171111]], 18.353689228316462, 
1565362556160, 6, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013981353400279636; 0.019278735878802328; 0.009796986991914022]], 1.576274050345686, 
1565362625534, 17, ESTIMATION, -,[[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.7779672951716471, 
1565362625561, 25, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.45700830376391444, 
1565362625565, 21, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 1.013664281985219, 
1565362625569, 4, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01239409405521468; 0.04827862669897; 0.007432578678965008]], 13.699959079846327, 
1565362625572, 18, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.7779672951716471, 
1565362625579, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.49347261220709343, 
1565362695638, 25, ESTIMATION, -,[[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.7727187671375623, 
1565362695651, 15, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01247426946731871; 0.04760522476404279; 0.007385968506719491]], 12.249504762261036, 
1565362695668, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005205094010988425; 0.02039865353674966; 0.003054883747852263]], 0.4859846649399888, 
1565362695685, 24, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0010902016617026645; 0.03191182504985509; 0.008818279940000173]], 0.8082129290157063, 
1565362695688, 26, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013661708975708686; 0.01961702501233524; 0.009061695054177232]], 1.5034896321219666, 
1565362695695, 48, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077108351016184845; 0.028907573188869898; 0.004583012076246534]], 0.45132550320427545, 
1565362695700, 15, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631480600224028; 0.025149180574570003; 0.0066817314060912065]], 0.7727187671375623, 
1565362731811, 593020, OPTIMIZATION, -,-,-,
1565362756991, 1269, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2f4fc18 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1565362765746, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549816722782232; 0.047848690379136916; 0.007336556826771226]], 17.780486866219533, 
1565362765757, 21, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.850960964873484E-5; 0.03235497918539041; 0.00930947598699998]], 0.9959930958171305, 
1565362765761, 35, ESTIMATION, -,[[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.7763088346251298, 
1565362765764, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007683345048548423; 0.02882936716389988; 0.004512075628134501]], 0.4477039572492203, 
1565362765779, 17, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631772794838627; 0.025108931515641437; 0.006577744398891904]], 0.7763088346251298, 
1565362765780, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005224019897626088; 0.02039378430967315; 0.0030278222643151955]], 0.4824574752933997, 
1565362765792, 11, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013540022707022143; 0.01981356795251188; 0.008805044805008181]], 1.4854274516023276, 
1565362835851, 24, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.4503116590261194, 
1565362835860, 38, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 26.338736818095168, 
1565362835866, 20, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.9473471570684034, 
1565362835869, 48, ESTIMATION, -,[[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.7910788501429359, 
1565362835879, 25, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009577829493698465; 0.025144043058270723; 0.006600271587098697]], 0.7910788501429359, 
1565362835883, 28, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.48527243133972353, 
1565362835888, 23, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 1.504994353196133, 
1565362905941, 17, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.44952348494999445, 
1565362905951, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012495335098000555; 0.04827217376299355; 0.007279713154168122]], 28.98368397908751, 
1565362905963, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005174071887910823; 0.02039882316625901; 0.0029932834350741263]], 0.48405916167876206, 
1565362905965, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 1.488128372087934, 
1565362905971, 29, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[8.754757264477789E-5; 0.03233374855603058; 0.009195940768357393]], 0.9950791470187852, 
1565362905976, 30, ESTIMATION, -,[[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.7950753974636251, 
1565362905984, 26, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358354487; 0.025083833144333694; 0.006593577202587368]], 0.7950753974636251, 
1565362976073, 51, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 46.370940762503224, 
1565362976074, 25, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 1.3975501163718653, 
1565362976082, 52, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.47333755117871523, 
1565362976085, 27, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.43881740414420606, 
1565363046165, 23, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636673386578293; 0.04758214382455734; 0.007195722137648274]], 72.73450864145731, 
1565363046168, 53, ESTIMATION, -,[[0.009640331153308127; 0.024708674038091773; 0.006480933278008466]], 0.7654821249922014, 
1565363046173, 46, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.5232785101084618, 
1565363046174, 49, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.43503833467139746, 
1565363046201, 41, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009640331153308127; 0.024708674038091773; 0.006480933278008466]], 0.7654821249922014, 
1565363046208, 43, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01270183000544067; 0.02042789382821344; 0.008287573101466671]], 1.3454396422916208, 
1565363046213, 39, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005317097848161865; 0.020390634250943; 0.0030140113794201607]], 0.4681397530554221, 
1565363067873, 1650, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@2f4fc18 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1565363116277, 30, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007740277361710118; 0.02862885381872409; 0.004402598917503479]], 0.42928384216842636, 
1565363116295, 35, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002655264725713683; 0.030391800672205566; 0.008712180091894485]], 0.5231091456274248, 
1565363116297, 53, ESTIMATION, -,[[0.009631424456366338; 0.02459952225973028; 0.0064769357503540745]], 0.7519048268573981, 
1565363116315, 42, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009631424456366338; 0.02459952225973028; 0.0064769357503540745]], 0.7519048268573981, 
1565363116320, 40, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005354660354278706; 0.02040944722434937; 0.0030270588153960623]], 0.4626661700732032, 
1565363116321, 48, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012635653882039244; 0.047304253364455935; 0.007171455135051065]], 34.34692464902865, 
1565363116333, 54, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012543000653624327; 0.020494265650933475; 0.00819315113048204]], 1.3072117008444366, 
1565363186386, 11, ESTIMATION, -,[[0.009596659837201375; 0.0246539193550562; 0.0064628706515831085]], 0.7532802602172246, 
1565363186405, 7, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012659908719593225; 0.047818391829367875; 0.007163554024148467]], 66.09462230983068, 
1565363186414, 9, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007698743168557905; 0.028722083754214336; 0.0043667833685287405]], 0.42733250989285987, 
1565363186420, 10, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0026580305056008355; 0.030391785284390953; 0.00869689626785165]], 0.5201949403966378, 
1565363186423, 10, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005337562474509689; 0.020516170809767507; 0.003008159409030258]], 0.4628069936292917, 
1565363186456, 11, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009596659837201375; 0.0246539193550562; 0.0064628706515831085]], 0.7532802602172246, 
1565363186466, 51, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012403810125684497; 0.020685105275620893; 0.008117278965452442]], 1.2925022989741288, 
1565363255871, 12, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009527706412644794; 0.024649301902200344; 0.0064696920929527]], 0.7528708337709006, 
1565363255886, 29, ESTIMATION, -,[[0.009527706412644794; 0.024649301902200344; 0.0064696920929527]], 0.7528708337709006, 
1565363255919, 11, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007647275676747306; 0.02874683388046149; 0.004343521163221773]], 0.42697917005964464, 
1565363255927, 21, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012611556311331156; 0.04798271503983537; 0.00714741001947706]], 54.61594200300385, 
1565363255936, 50, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005313396136089454; 0.02055477591182957; 0.0030000439458618697]], 0.46107255724088186, 
1565363255944, 60, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.012285561637073405; 0.020832622019153303; 0.008000575426235043]], 1.2878711452745255, 
1565363255950, 54, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0036021994289352375; 0.030061884162930992; 0.007796347413864601]], 0.34323011353661, 
1565363326241, 35, ESTIMATION, -,[[0.009471033405464601; 0.024647545199746764; 0.006460140268313153]], 0.74566114246559, 
1565363326255, 9, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004548388314443008; 0.029689647500397133; 0.006961282032317469]], 0.1788991693558248, 
1565363326267, 45, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009471033405464601; 0.024647545199746764; 0.006460140268313153]], 0.74566114246559, 
1565363326270, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012634467285140796; 0.04821847709602206; 0.007141479899274697]], 65.41345494697313, 
