Timestamp;WC0;WC1;WC2
1370087972000;2.0;2.0;2.0
1370087973000;1.0;2.0;5.0
1370087974000;2.0;2.0;5.0
1370087975000;5.0;3.0;1.0
1370087976000;2.0;2.0;2.0
1370087977000;2.0;1.0;3.0
1370087978000;3.0;0.0;6.0
1370087979000;1.0;8.0;0.0
1370087980000;1.0;4.0;8.0
1370087981000;4.0;2.0;3.0
1370087982000;6.0;5.0;4.0
1370087983000;3.0;1.0;0.0
1370087984000;0.0;2.0;4.0
1370087985000;4.0;2.0;0.0
1370087986000;1.0;4.0;1.0
1370087987000;7.0;2.0;2.0
1370087988000;3.0;3.0;4.0
1370087989000;1.0;0.0;3.0
1370087990000;7.0;1.0;2.0
1370087991000;1.0;3.0;1.0
1370087992000;1.0;4.0;0.0
1370087993000;0.0;1.0;1.0
1370087994000;1.0;2.0;3.0
1370087995000;1.0;0.0;1.0
1370087996000;3.0;4.0;1.0
1370087997000;0.0;2.0;2.0
1370087998000;0.0;1.0;2.0
1370087999000;2.0;2.0;2.0
1370088000000;4.0;2.0;1.0
1370088001000;1.0;3.0;0.0
1370088002000;4.0;3.0;4.0
1370088003000;0.0;2.0;1.0
1370088004000;3.0;1.0;6.0
1370088005000;3.0;3.0;1.0
1370088006000;3.0;4.0;1.0
1370088007000;0.0;4.0;3.0
1370088008000;1.0;3.0;1.0
1370088009000;3.0;3.0;3.0
1370088010000;3.0;0.0;2.0
1370088011000;2.0;0.0;1.0
1370088012000;3.0;6.0;1.0
1370088013000;2.0;3.0;3.0
1370088014000;2.0;4.0;4.0
1370088015000;4.0;0.0;2.0
1370088016000;0.0;3.0;3.0
1370088017000;1.0;3.0;1.0
1370088018000;4.0;1.0;1.0
1370088019000;0.0;3.0;3.0
1370088020000;3.0;3.0;1.0
1370088021000;0.0;4.0;3.0
1370088022000;1.0;1.0;1.0
1370088023000;1.0;4.0;3.0
1370088024000;2.0;7.0;1.0
1370088025000;0.0;1.0;0.0
1370088026000;2.0;2.0;0.0
