Timestamp;WC0;WC1
1370202159000;0.1491818181818182;0.06822222222222224
1370202160000;0.04933333333333334;0.05946666666666667
1370202161000;0.08420000000000001;0.064375
1370202162000;0.08415384615384615;0.07561111111111113
1370202163000;0.1779444444444444;0.19208333333333327
1370202164000;0.08466666666666667;0.06271428571428571
1370202165000;0.06813333333333335;0.0649
1370202166000;0.05642857142857142;0.1273
1370202167000;0.09877272727272725;0.1888
1370202168000;0.07784615384615384;0.11753846153846152
1370202169000;0.14899999999999997;0.10194444444444443
1370202170000;0.016;0.02488235294117647
1370202171000;0.09309523809523809;0.09778571428571428
1370202172000;0.10429999999999999;0.09261538461538461
1370202173000;0.04746153846153847;0.114625
1370202174000;0.13958823529411762;0.08486666666666665
1370202175000;0.09981250000000001;0.11227272727272726
1370202176000;0.07487499999999997;0.08953333333333333
1370202177000;0.07864999999999998;0.06154545454545455
1370202178000;0.07024999999999999;0.07686666666666664
1370202179000;0.071875;0.07161538461538462
1370202180000;0.034769230769230774;0.027125000000000003
1370202181000;0.029736842105263162;0.04088888888888889
1370202182000;0.038;0.049181818181818195
1370202183000;0.09453846153846153;0.043428571428571434
1370202184000;0.13283333333333333;0.13049999999999998
1370202185000;0.10172727272727272;0.08872727272727272
1370202186000;0.09695454545454546;0.126
1370202187000;0.0227;0.055555555555555566
1370202188000;0.11043750000000001;0.13625
1370202189000;0.0299375;0.04605882352941176
1370202190000;0.10527272727272727;0.053000000000000005
1370202191000;0.03300000000000001;0.02125
1370202192000;0.07076923076923078;0.05842857142857143
1370202193000;0.0755625;0.031047619047619053
1370202194000;0.0775;0.11906666666666668
1370202195000;0.026785714285714284;0.04566666666666667
1370202196000;0.044187500000000005;0.07153846153846155
1370202197000;0.05368181818181817;0.06546666666666669
1370202198000;0.0342;0.03723076923076923
1370202199000;0.13481250000000003;0.1801818181818182
1370202200000;0.1346153846153846;0.086
1370202201000;0.025857142857142856;0.04544444444444445
1370202202000;0.031857142857142855;0.031363636363636364
1370202203000;0.15345454545454543;0.11957142857142855
1370202204000;0.18541176470588236;0.16318749999999999
1370202205000;0.10123076923076924;0.0470952380952381
1370202206000;0.060176470588235276;0.08471428571428571
1370202207000;0.1351578947368421;0.09149999999999996
1370202208000;0.044812500000000005;0.06337500000000001
1370202209000;0.11238095238095237;0.07958823529411763
1370202210000;0.07605555555555557;0.08108333333333334
1370202211000;0.052312500000000005;0.046000000000000006
1370202212000;0.08957142857142857;0.08183333333333334
1370202213000;0.05294444444444445;0.05157142857142857
1370202214000;0.04447058823529412;0.041928571428571426
1370202215000;0.051062500000000004;0.04045
1370202216000;0.06523076923076923;0.0152
1370202217000;0.07030769230769232;0.0279
1370202218000;0.0478;0.07111764705882351
1370202219000;0.04576470588235295;0.05584615384615385
1370202220000;0.076625;0.045562500000000006
1370202221000;0.027750000000000007;0.0505
1370202222000;0.054333333333333324;0.046000000000000006
1370202223000;0.04946153846153846;0.019799999999999998
1370202224000;0.03288888888888889;0.07261538461538462
1370202225000;0.04894444444444445;0.0235
1370202226000;0.11426315789473683;0.1402
1370202227000;0.04835294117647059;0.045666666666666675
1370202228000;0.0959;0.0855
1370202229000;0.057190476190476174;0.056900000000000006
1370202230000;0.0754;0.10771428571428569
1370202231000;0.0615;0.03611111111111111
1370202232000;0.04275;0.058499999999999996
1370202233000;0.014142857142857146;0.066875
1370202234000;0.018312500000000002;0.03366666666666667
1370202235000;0.06318181818181819;0.08721428571428572
1370202236000;0.15610526315789477;0.08927777777777776
1370202237000;0.0948095238095238;0.10959999999999999
1370202238000;0.04441176470588235;0.06235714285714287
1370202239000;0.23950000000000002;0.21116666666666664
1370202240000;0.061083333333333344;0.04926666666666666
1370202241000;0.0482857142857143;0.04290000000000001
1370202242000;0.08729411764705883;0.06580000000000001
1370202243000;0.04066666666666666;0.023636363636363636
1370202244000;0.10477272727272724;0.15036363636363637
1370202245000;0.10205263157894735;0.0972380952380952
1370202246000;0.036125;0.04370588235294119
1370202247000;0.058300000000000005;0.0501
1370202248000;0.05692857142857143;0.06914285714285713
1370202249000;0.046375;0.027363636363636368
1370202250000;0.1045625;0.05422222222222223
1370202251000;0.020300000000000002;0.03228571428571429
1370202252000;0.06341176470588236;0.05635714285714287
1370202253000;0.08394117647058823;0.11075
1370202254000;0.11377777777777776;0.061764705882352916
1370202255000;0.07633333333333331;0.05533333333333332
1370202256000;0.04885714285714286;0.028882352941176477
1370202257000;0.07578571428571428;0.05671428571428572
1370202258000;0.09029411764705883;0.0691
1370202259000;0.07317647058823529;0.042
1370202260000;0.044769230769230776;0.02126666666666667
1370202261000;0.038583333333333324;0.049999999999999996
1370202262000;0.027785714285714292;0.054461538461538464
1370202263000;0.06013333333333335;0.07277777777777777
1370202264000;0.0941875;0.07953846153846156
1370202265000;0.07275000000000001;0.03933333333333334
1370202266000;0.055111111111111104;0.034800000000000005
1370202267000;0.04466666666666666;0.035769230769230775
1370202268000;0.07292857142857144;0.12983333333333333
1370202269000;0.07235294117647059;0.05413333333333333
1370202270000;0.056499999999999995;0.04746153846153846
1370202271000;0.06000000000000001;0.05807142857142857
1370202272000;0.04393333333333334;0.07105882352941173
1370202273000;0.11523076923076919;0.07164705882352941
1370202274000;0.0845625;0.06613333333333334
1370202275000;0.05089473684210527;0.07599999999999997
1370202276000;0.123375;0.0954
1370202277000;0.10466666666666669;0.06324999999999999
1370202278000;0.13247058823529412;0.21737499999999996
1370202279000;0.072;0.10315384615384614
1370202280000;0.015933333333333334;0.04540000000000001
1370202281000;0.06913333333333332;0.06891666666666667
1370202282000;0.043000000000000003;0.11649999999999999
1370202283000;0.10826666666666666;0.10425
1370202284000;0.08739999999999998;0.07216666666666667
1370202285000;0.03346666666666667;0.027266666666666675
1370202286000;0.05;0.1255294117647059
1370202287000;0.04315384615384615;0.08458333333333333
1370202288000;0.1207058823529412;0.08454545454545453
1370202289000;0.141875;0.15269230769230765
1370202290000;0.07642857142857142;0.16555555555555557
1370202291000;0.042692307692307696;0.047125
1370202292000;0.019000000000000003;0.0407
1370202293000;0.03900000000000001;0.05493333333333335
1370202294000;0.0566923076923077;0.05304761904761903
1370202295000;0.136625;0.117
1370202296000;0.054052631578947366;0.10728571428571429
1370202297000;0.04854545454545455;0.0462857142857143
1370202298000;0.08599999999999998;0.08121428571428571
1370202299000;0.05356250000000001;0.06642857142857142
1370202300000;0.030166666666666675;0.0425
1370202301000;0.06068421052631578;0.1289230769230769
1370202302000;0.07330769230769231;0.08221052631578947
1370202303000;0.038400000000000004;0.0516
1370202304000;0.05319047619047619;0.05872727272727273
