Timestamp;WC0;WC1;WC2
1370148092000;2.0;5.0;2.0
1370148093000;5.0;5.0;4.0
1370148094000;4.0;2.0;3.0
1370148095000;3.0;1.0;2.0
1370148096000;7.0;2.0;7.0
1370148097000;4.0;6.0;1.0
1370148098000;4.0;3.0;3.0
1370148099000;0.0;6.0;2.0
1370148100000;4.0;3.0;6.0
1370148101000;5.0;4.0;2.0
1370148102000;3.0;6.0;4.0
1370148103000;6.0;6.0;1.0
1370148104000;3.0;4.0;2.0
1370148105000;2.0;6.0;6.0
1370148106000;1.0;3.0;4.0
1370148107000;3.0;6.0;1.0
1370148108000;3.0;3.0;6.0
1370148109000;4.0;4.0;2.0
1370148110000;4.0;3.0;2.0
1370148111000;4.0;2.0;2.0
1370148112000;2.0;5.0;2.0
1370148113000;8.0;4.0;2.0
1370148114000;5.0;3.0;0.0
1370148115000;4.0;5.0;2.0
1370148116000;3.0;4.0;1.0
1370148117000;3.0;3.0;3.0
1370148118000;7.0;3.0;4.0
1370148119000;3.0;3.0;5.0
1370148120000;6.0;2.0;3.0
1370148121000;3.0;4.0;1.0
1370148122000;3.0;3.0;5.0
1370148123000;1.0;3.0;3.0
1370148124000;4.0;1.0;6.0
1370148125000;3.0;1.0;3.0
1370148126000;4.0;4.0;2.0
1370148127000;1.0;4.0;3.0
1370148128000;6.0;4.0;1.0
1370148129000;3.0;3.0;3.0
1370148130000;6.0;4.0;10.0
1370148131000;3.0;4.0;3.0
1370148132000;4.0;3.0;5.0
1370148133000;5.0;3.0;2.0
1370148134000;7.0;2.0;1.0
1370148135000;1.0;3.0;1.0
1370148136000;4.0;5.0;3.0
1370148137000;5.0;6.0;2.0
1370148138000;4.0;1.0;3.0
1370148139000;3.0;4.0;5.0
1370148140000;5.0;2.0;6.0
1370148141000;5.0;5.0;4.0
1370148142000;2.0;3.0;3.0
1370148143000;1.0;6.0;2.0
1370148144000;6.0;4.0;5.0
1370148145000;6.0;2.0;1.0
1370148146000;1.0;4.0;7.0
1370148147000;7.0;3.0;3.0
1370148148000;2.0;4.0;4.0
1370148149000;5.0;3.0;2.0
1370148150000;5.0;3.0;2.0
1370148151000;3.0;2.0;3.0
1370148152000;1.0;1.0;4.0
1370148153000;4.0;4.0;0.0
1370148154000;9.0;2.0;4.0
1370148155000;4.0;9.0;2.0
1370148156000;4.0;2.0;6.0
1370148157000;4.0;1.0;4.0
1370148158000;3.0;4.0;1.0
1370148159000;1.0;7.0;5.0
1370148160000;2.0;3.0;2.0
1370148161000;6.0;4.0;4.0
1370148162000;3.0;5.0;2.0
