Timestamp;All
1370125772000;0.32999999999999996
1370125773000;0.76
1370125774000;0.53
1370125775000;0.42000000000000004
1370125776000;0.48
1370125777000;0.38
1370125778000;0.24
1370125779000;0.4
1370125780000;0.14
1370125781000;0.17000000000000004
1370125782000;0.39
1370125783000;0.6
1370125784000;0.8200000000000001
1370125785000;0.18999999999999995
1370125786000;0.73
1370125787000;0.29000000000000004
1370125788000;0.61
1370125789000;0.44999999999999996
1370125790000;0.78
1370125791000;0.5700000000000001
1370125792000;0.6699999999999999
1370125793000;0.09999999999999998
1370125794000;0.7
1370125795000;0.72
1370125796000;0.6699999999999999
1370125797000;0.30000000000000004
1370125798000;0.39
1370125799000;0.030000000000000027
1370125800000;0.36
1370125801000;0.18000000000000005
1370125802000;0.09999999999999998
1370125803000;0.62
1370125804000;0.42000000000000004
1370125805000;0.31000000000000005
1370125806000;0.6599999999999999
1370125807000;0.18000000000000005
1370125808000;0.25
1370125809000;0.37
1370125810000;0.37
1370125811000;0.64
1370125812000;0.06999999999999995
1370125813000;0.17000000000000004
1370125814000;0.36
1370125815000;0.8
1370125816000;0.18999999999999995
1370125817000;0.54
1370125818000;0.56
1370125819000;0.7
1370125820000;0.48
1370125821000;0.56
1370125822000;0.20999999999999996
1370125823000;0.89
1370125824000;0.48
1370125825000;0.64
1370125826000;0.5800000000000001
1370125827000;0.63
1370125828000;1.0
1370125829000;0.49
1370125830000;0.17000000000000004
1370125831000;0.35
1370125832000;0.43999999999999995
1370125833000;0.8200000000000001
1370125834000;1.0
1370125835000;0.38
1370125836000;0.10999999999999999
1370125837000;0.53
1370125838000;0.9299999999999999
1370125839000;0.32999999999999996
1370125840000;0.32999999999999996
1370125841000;0.35
1370125842000;0.6799999999999999
1370125843000;0.010000000000000009
1370125844000;0.53
1370125845000;0.44999999999999996
1370125846000;0.95
1370125847000;0.76
1370125848000;0.97
1370125849000;0.75
1370125850000;0.09999999999999998
1370125851000;0.13
1370125852000;0.65
1370125853000;0.27
1370125854000;0.83
1370125855000;0.17000000000000004
1370125856000;0.5
1370125857000;0.22999999999999998
1370125858000;0.25
1370125859000;0.61
1370125860000;0.18000000000000005
1370125861000;0.84
1370125862000;0.89
1370125863000;0.72
1370125864000;0.07999999999999996
1370125865000;0.43000000000000005
1370125866000;0.030000000000000027
1370125867000;0.53
1370125868000;0.18999999999999995
1370125869000;0.25
1370125870000;0.17000000000000004
1370125871000;0.41000000000000003
1370125872000;0.41000000000000003
1370125873000;0.20999999999999996
1370125874000;0.42000000000000004
1370125875000;0.06000000000000005
1370125876000;0.64
1370125877000;0.07999999999999996
1370125878000;0.28
1370125879000;0.18999999999999995
1370125880000;0.9299999999999999
1370125881000;0.56
1370125882000;0.29000000000000004
1370125883000;0.19999999999999996
1370125884000;0.16000000000000003
1370125885000;0.20999999999999996
1370125886000;0.22999999999999998
1370125887000;0.4
1370125888000;0.94
1370125889000;0.77
1370125890000;0.49
1370125891000;0.65
1370125892000;0.55
1370125893000;0.63
1370125894000;0.37
1370125895000;0.48
1370125896000;0.7
1370125897000;0.29000000000000004
1370125898000;0.38
1370125899000;0.27
1370125900000;0.41000000000000003
1370125901000;0.25
1370125902000;0.54
1370125903000;1.0
1370125904000;1.0
1370125905000;1.0
1370125906000;0.37
1370125907000;0.86
1370125908000;0.55
1370125909000;1.0
1370125910000;0.39
1370125911000;0.89
1370125912000;0.45999999999999996
1370125913000;1.0
1370125914000;0.52
1370125915000;0.28
1370125916000;0.55
1370125917000;0.95
1370125918000;0.27
1370125919000;0.76
1370125920000;0.35
1370125921000;0.87
1370125922000;0.85
1370125923000;0.69
1370125924000;0.53
1370125925000;0.55
1370125926000;0.64
1370125927000;0.050000000000000044
1370125928000;0.54
1370125929000;0.25
1370125930000;0.62
1370125931000;0.31000000000000005
1370125932000;0.10999999999999999
1370125933000;0.24
1370125934000;0.41000000000000003
1370125935000;0.75
1370125936000;0.20999999999999996
1370125937000;0.63
1370125938000;0.43000000000000005
1370125939000;0.32999999999999996
1370125940000;0.30000000000000004
1370125941000;0.64
1370125942000;0.33999999999999997
1370125943000;0.30000000000000004
1370125944000;0.84
1370125945000;0.5800000000000001
1370125946000;0.51
1370125947000;0.24
1370125948000;0.36
1370125949000;0.18000000000000005
1370125950000;0.18000000000000005
1370125951000;0.30000000000000004
1370125952000;0.41000000000000003
1370125953000;0.6799999999999999
1370125954000;0.76
1370125955000;0.41000000000000003
