Timestamp;WC0;WC1
1370044592000;3.0;2.0
1370044593000;0.0;2.0
1370044594000;1.0;1.0
1370044595000;2.0;1.0
1370044596000;2.0;2.0
1370044597000;1.0;0.0
1370044598000;1.0;2.0
1370044599000;1.0;1.0
1370044600000;0.0;0.0
1370044601000;1.0;2.0
1370044602000;0.0;4.0
1370044603000;0.0;1.0
1370044604000;2.0;0.0
1370044605000;2.0;1.0
1370044606000;0.0;0.0
1370044607000;3.0;0.0
1370044608000;1.0;1.0
1370044609000;0.0;2.0
1370044610000;2.0;3.0
1370044611000;1.0;1.0
1370044612000;0.0;0.0
1370044613000;4.0;1.0
1370044614000;3.0;1.0
1370044615000;1.0;2.0
1370044616000;1.0;2.0
1370044617000;1.0;2.0
1370044618000;4.0;1.0
1370044619000;5.0;2.0
1370044620000;2.0;1.0
1370044621000;0.0;2.0
1370044622000;3.0;0.0
1370044623000;1.0;0.0
1370044624000;3.0;0.0
1370044625000;1.0;3.0
1370044626000;3.0;2.0
1370044627000;1.0;2.0
1370044628000;1.0;2.0
1370044629000;1.0;3.0
1370044630000;2.0;1.0
1370044631000;1.0;1.0
1370044632000;2.0;0.0
1370044633000;0.0;4.0
1370044634000;2.0;2.0
1370044635000;3.0;0.0
1370044636000;0.0;0.0
1370044637000;0.0;3.0
1370044638000;2.0;0.0
1370044639000;0.0;1.0
1370044640000;2.0;1.0
1370044641000;3.0;2.0
1370044642000;1.0;0.0
1370044643000;0.0;3.0
1370044644000;0.0;1.0
1370044645000;2.0;2.0
1370044646000;1.0;1.0
1370044647000;2.0;3.0
1370044648000;2.0;0.0
1370044649000;1.0;1.0
1370044650000;1.0;3.0
1370044651000;2.0;1.0
1370044652000;3.0;3.0
1370044653000;1.0;2.0
1370044654000;2.0;1.0
1370044655000;2.0;2.0
1370044656000;0.0;0.0
1370044657000;3.0;2.0
1370044658000;2.0;0.0
1370044659000;0.0;1.0
1370044660000;0.0;3.0
1370044661000;1.0;1.0
1370044662000;0.0;1.0
1370044663000;1.0;3.0
1370044664000;1.0;0.0
1370044665000;2.0;3.0
1370044666000;1.0;1.0
1370044667000;3.0;1.0
1370044668000;0.0;1.0
1370044669000;0.0;0.0
1370044670000;1.0;1.0
1370044671000;1.0;4.0
1370044672000;1.0;3.0
1370044673000;1.0;2.0
1370044674000;0.0;1.0
1370044675000;2.0;0.0
1370044676000;3.0;1.0
1370044677000;1.0;1.0
1370044678000;2.0;0.0
1370044679000;0.0;2.0
1370044680000;2.0;0.0
1370044681000;3.0;0.0
1370044682000;1.0;2.0
1370044683000;0.0;0.0
1370044684000;2.0;0.0
1370044685000;0.0;2.0
1370044686000;0.0;0.0
1370044687000;3.0;2.0
1370044688000;1.0;1.0
1370044689000;1.0;1.0
1370044690000;3.0;2.0
1370044691000;2.0;3.0
1370044692000;0.0;4.0
1370044693000;1.0;2.0
1370044694000;3.0;1.0
1370044695000;3.0;1.0
1370044696000;2.0;2.0
1370044697000;2.0;2.0
1370044698000;0.0;2.0
1370044699000;2.0;3.0
1370044700000;2.0;1.0
1370044701000;2.0;2.0
1370044702000;2.0;0.0
1370044703000;2.0;0.0
1370044704000;0.0;1.0
1370044705000;1.0;1.0
1370044706000;0.0;2.0
1370044707000;0.0;1.0
1370044708000;1.0;0.0
1370044709000;4.0;0.0
1370044710000;2.0;1.0
1370044711000;4.0;2.0
1370044712000;4.0;2.0
1370044713000;2.0;2.0
1370044714000;3.0;2.0
1370044715000;0.0;2.0
1370044716000;3.0;1.0
1370044717000;0.0;0.0
1370044718000;0.0;3.0
1370044719000;2.0;0.0
1370044720000;1.0;1.0
1370044721000;2.0;1.0
1370044722000;2.0;0.0
1370044723000;1.0;2.0
1370044724000;0.0;2.0
1370044725000;2.0;3.0
1370044726000;2.0;1.0
1370044727000;0.0;2.0
1370044728000;3.0;0.0
1370044729000;3.0;1.0
1370044730000;0.0;2.0
1370044731000;2.0;1.0
