Timestamp;WC0;WC1;WC2
1370095839000;0.0;2.0;0.0
1370095840000;0.0;1.0;3.0
1370095841000;5.0;2.0;3.0
1370095842000;2.0;0.0;0.0
1370095843000;0.0;3.0;2.0
1370095844000;1.0;3.0;2.0
1370095845000;0.0;3.0;2.0
1370095846000;2.0;3.0;3.0
1370095847000;3.0;3.0;3.0
1370095848000;0.0;3.0;4.0
1370095849000;1.0;3.0;2.0
1370095850000;5.0;2.0;3.0
1370095851000;2.0;1.0;3.0
1370095852000;1.0;2.0;3.0
1370095853000;2.0;3.0;3.0
1370095854000;3.0;2.0;3.0
1370095855000;1.0;3.0;1.0
1370095856000;2.0;4.0;3.0
1370095857000;3.0;2.0;5.0
1370095858000;1.0;3.0;1.0
1370095859000;0.0;3.0;4.0
1370095860000;0.0;1.0;3.0
1370095861000;2.0;3.0;3.0
1370095862000;2.0;1.0;7.0
1370095863000;1.0;4.0;2.0
1370095864000;2.0;1.0;1.0
1370095865000;2.0;1.0;1.0
1370095866000;3.0;7.0;2.0
1370095867000;4.0;1.0;2.0
1370095868000;3.0;3.0;2.0
1370095869000;1.0;1.0;2.0
1370095870000;4.0;6.0;1.0
1370095871000;1.0;3.0;0.0
1370095872000;0.0;2.0;2.0
1370095873000;0.0;1.0;2.0
1370095874000;2.0;4.0;1.0
1370095875000;0.0;2.0;2.0
1370095876000;4.0;3.0;2.0
1370095877000;4.0;2.0;0.0
1370095878000;4.0;4.0;1.0
1370095879000;6.0;2.0;1.0
1370095880000;3.0;2.0;1.0
1370095881000;1.0;1.0;3.0
1370095882000;6.0;0.0;2.0
1370095883000;4.0;2.0;1.0
1370095884000;2.0;2.0;2.0
1370095885000;2.0;7.0;2.0
1370095886000;1.0;0.0;2.0
1370095887000;5.0;5.0;3.0
1370095888000;0.0;4.0;3.0
1370095889000;1.0;2.0;3.0
1370095890000;1.0;1.0;1.0
1370095891000;7.0;2.0;2.0
1370095892000;2.0;2.0;1.0
1370095893000;2.0;2.0;2.0
1370095894000;0.0;2.0;3.0
1370095895000;2.0;1.0;4.0
1370095896000;3.0;1.0;3.0
1370095897000;2.0;0.0;2.0
1370095898000;2.0;4.0;2.0
1370095899000;3.0;1.0;2.0
1370095900000;3.0;2.0;2.0
1370095901000;2.0;1.0;1.0
1370095902000;3.0;1.0;2.0
1370095903000;1.0;1.0;1.0
1370095904000;2.0;1.0;1.0
1370095905000;2.0;3.0;1.0
1370095906000;2.0;2.0;1.0
1370095907000;1.0;0.0;2.0
1370095908000;3.0;2.0;1.0
1370095909000;1.0;2.0;2.0
1370095910000;3.0;3.0;3.0
1370095911000;5.0;4.0;1.0
1370095912000;2.0;1.0;2.0
1370095913000;2.0;4.0;4.0
1370095914000;6.0;1.0;7.0
1370095915000;1.0;1.0;3.0
1370095916000;2.0;0.0;2.0
1370095917000;3.0;3.0;3.0
1370095918000;4.0;2.0;5.0
1370095919000;1.0;2.0;4.0
1370095920000;0.0;4.0;1.0
1370095921000;4.0;1.0;4.0
1370095922000;1.0;2.0;1.0
1370095923000;0.0;1.0;4.0
1370095924000;3.0;2.0;2.0
1370095925000;3.0;4.0;4.0
1370095926000;3.0;3.0;2.0
