Timestamp;All
1370067392000;0.38
1370067393000;0.19999999999999996
1370067394000;0.20999999999999996
1370067395000;0.040000000000000036
1370067396000;0.42000000000000004
1370067397000;0.10999999999999999
1370067398000;0.0
1370067399000;0.17000000000000004
1370067400000;0.20999999999999996
1370067401000;0.010000000000000009
1370067402000;0.48
1370067403000;0.06000000000000005
1370067404000;0.050000000000000044
1370067405000;0.08999999999999997
1370067406000;0.47
1370067407000;0.32999999999999996
1370067408000;0.62
1370067409000;0.050000000000000044
1370067410000;0.010000000000000009
1370067411000;0.32999999999999996
1370067412000;0.14
1370067413000;0.10999999999999999
1370067414000;0.26
1370067415000;0.0
1370067416000;0.08999999999999997
1370067417000;0.42000000000000004
1370067418000;0.18999999999999995
1370067419000;0.020000000000000018
1370067420000;0.030000000000000027
1370067421000;0.30000000000000004
1370067422000;0.18999999999999995
1370067423000;0.08999999999999997
1370067424000;0.010000000000000009
1370067425000;0.24
1370067426000;0.18999999999999995
1370067427000;0.12
1370067428000;0.18999999999999995
1370067429000;0.07999999999999996
1370067430000;0.10999999999999999
1370067431000;0.18999999999999995
1370067432000;0.13
1370067433000;0.6599999999999999
1370067434000;0.36
1370067435000;0.18000000000000005
1370067436000;0.06999999999999995
1370067437000;0.0
1370067438000;0.040000000000000036
1370067439000;0.0
1370067440000;0.0
1370067441000;0.06000000000000005
1370067442000;0.010000000000000009
1370067443000;0.020000000000000018
1370067444000;0.43999999999999995
1370067445000;0.06999999999999995
1370067446000;0.47
1370067447000;0.07999999999999996
1370067448000;0.24
1370067449000;0.14
1370067450000;0.18999999999999995
1370067451000;0.10999999999999999
1370067452000;0.28
1370067453000;0.0
1370067454000;0.30000000000000004
1370067455000;0.22999999999999998
1370067456000;0.25
1370067457000;0.09999999999999998
1370067458000;0.13
1370067459000;0.16000000000000003
1370067460000;0.10999999999999999
1370067461000;0.4
1370067462000;0.10999999999999999
1370067463000;0.84
1370067464000;0.21999999999999997
1370067465000;0.16000000000000003
1370067466000;0.09999999999999998
1370067467000;0.86
