Timestamp;WC0;WC1
1370158412000;7.0;4.0
1370158413000;5.0;3.0
1370158414000;5.0;5.0
1370158415000;2.0;7.0
1370158416000;8.0;6.0
1370158417000;5.0;7.0
1370158418000;8.0;6.0
1370158419000;5.0;2.0
1370158420000;4.0;5.0
1370158421000;5.0;6.0
1370158422000;5.0;7.0
1370158423000;3.0;4.0
1370158424000;7.0;3.0
1370158425000;4.0;6.0
1370158426000;7.0;7.0
1370158427000;4.0;8.0
1370158428000;2.0;6.0
1370158429000;4.0;4.0
1370158430000;3.0;7.0
1370158431000;6.0;5.0
1370158432000;6.0;6.0
1370158433000;8.0;6.0
1370158434000;3.0;3.0
1370158435000;7.0;11.0
1370158436000;3.0;2.0
1370158437000;4.0;9.0
1370158438000;8.0;8.0
1370158439000;4.0;5.0
1370158440000;5.0;7.0
1370158441000;2.0;3.0
1370158442000;3.0;2.0
1370158443000;8.0;1.0
1370158444000;5.0;4.0
1370158445000;8.0;7.0
1370158446000;4.0;6.0
1370158447000;4.0;9.0
1370158448000;5.0;6.0
1370158449000;8.0;7.0
1370158450000;9.0;4.0
1370158451000;4.0;7.0
1370158452000;2.0;2.0
1370158453000;5.0;5.0
1370158454000;3.0;7.0
1370158455000;7.0;4.0
1370158456000;6.0;6.0
1370158457000;6.0;5.0
1370158458000;3.0;6.0
1370158459000;7.0;6.0
1370158460000;10.0;4.0
1370158461000;4.0;6.0
1370158462000;2.0;5.0
1370158463000;4.0;5.0
1370158464000;8.0;4.0
1370158465000;6.0;6.0
1370158466000;3.0;5.0
1370158467000;5.0;3.0
1370158468000;7.0;7.0
1370158469000;3.0;5.0
1370158470000;4.0;5.0
1370158471000;5.0;5.0
1370158472000;6.0;5.0
1370158473000;10.0;7.0
1370158474000;5.0;3.0
1370158475000;6.0;6.0
1370158476000;4.0;7.0
1370158477000;1.0;7.0
1370158478000;4.0;6.0
1370158479000;5.0;7.0
1370158480000;3.0;1.0
1370158481000;5.0;4.0
1370158482000;7.0;5.0
1370158483000;4.0;9.0
1370158484000;6.0;1.0
1370158485000;5.0;5.0
1370158486000;8.0;7.0
1370158487000;6.0;5.0
1370158488000;6.0;6.0
1370158489000;3.0;4.0
1370158490000;8.0;8.0
1370158491000;8.0;6.0
1370158492000;5.0;2.0
1370158493000;4.0;2.0
1370158494000;2.0;3.0
1370158495000;4.0;4.0
1370158496000;4.0;7.0
1370158497000;10.0;7.0
1370158498000;4.0;7.0
1370158499000;3.0;6.0
1370158500000;7.0;6.0
1370158501000;0.0;3.0
1370158502000;4.0;8.0
1370158503000;3.0;5.0
1370158504000;4.0;4.0
1370158505000;11.0;4.0
1370158506000;0.0;7.0
1370158507000;6.0;3.0
1370158508000;2.0;3.0
1370158509000;6.0;5.0
1370158510000;1.0;5.0
1370158511000;8.0;2.0
1370158512000;3.0;3.0
1370158513000;3.0;5.0
1370158514000;3.0;6.0
1370158515000;7.0;8.0
1370158516000;3.0;6.0
1370158517000;5.0;4.0
1370158518000;4.0;7.0
1370158519000;5.0;8.0
1370158520000;11.0;4.0
1370158521000;2.0;6.0
1370158522000;4.0;7.0
1370158523000;1.0;5.0
1370158524000;8.0;3.0
1370158525000;5.0;7.0
1370158526000;6.0;9.0
1370158527000;5.0;7.0
1370158528000;5.0;5.0
1370158529000;7.0;5.0
1370158530000;8.0;3.0
1370158531000;4.0;5.0
1370158532000;2.0;6.0
1370158533000;7.0;5.0
1370158534000;1.0;6.0
1370158535000;5.0;5.0
1370158536000;4.0;6.0
1370158537000;3.0;5.0
1370158538000;3.0;5.0
1370158539000;5.0;5.0
1370158540000;7.0;2.0
1370158541000;9.0;2.0
1370158542000;5.0;3.0
1370158543000;5.0;5.0
1370158544000;2.0;4.0
1370158545000;3.0;8.0
1370158546000;1.0;3.0
1370158547000;6.0;7.0
1370158548000;5.0;5.0
1370158549000;4.0;7.0
1370158550000;4.0;4.0
1370158551000;4.0;4.0
1370158552000;7.0;6.0
1370158553000;3.0;5.0
1370158554000;5.0;4.0
1370158555000;3.0;10.0
1370158556000;3.0;3.0
1370158557000;6.0;6.0
1370158558000;3.0;6.0
1370158559000;4.0;6.0
1370158560000;6.0;4.0
1370158561000;3.0;9.0
1370158562000;9.0;3.0
1370158563000;8.0;5.0
1370158564000;5.0;7.0
1370158565000;4.0;7.0
1370158566000;3.0;0.0
1370158567000;5.0;7.0
1370158568000;4.0;4.0
1370158569000;4.0;9.0
1370158570000;1.0;5.0
1370158571000;4.0;7.0
1370158572000;10.0;3.0
1370158573000;4.0;5.0
1370158574000;2.0;3.0
1370158575000;4.0;8.0
1370158576000;7.0;7.0
1370158577000;3.0;6.0
1370158578000;7.0;4.0
1370158579000;2.0;6.0
1370158580000;3.0;4.0
1370158581000;6.0;3.0
1370158582000;4.0;6.0
1370158583000;8.0;5.0
1370158584000;10.0;5.0
1370158585000;6.0;7.0
1370158586000;3.0;6.0
1370158587000;7.0;4.0
1370158588000;9.0;5.0
1370158589000;4.0;5.0
1370158590000;3.0;0.0
1370158591000;7.0;3.0
1370158592000;8.0;6.0
1370158593000;6.0;4.0
1370158594000;5.0;2.0
1370158595000;6.0;5.0
1370158596000;5.0;4.0
1370158597000;5.0;10.0
1370158598000;3.0;5.0
1370158599000;8.0;7.0
1370158600000;5.0;4.0
1370158601000;5.0;4.0
1370158602000;5.0;6.0
1370158603000;6.0;5.0
1370158604000;7.0;3.0
1370158605000;2.0;6.0
1370158606000;6.0;3.0
1370158607000;4.0;2.0
1370158608000;8.0;4.0
1370158609000;1.0;3.0
1370158610000;3.0;4.0
1370158611000;4.0;4.0
1370158612000;4.0;3.0
1370158613000;6.0;2.0
1370158614000;1.0;4.0
1370158615000;7.0;2.0
1370158616000;3.0;4.0
1370158617000;5.0;2.0
1370158618000;6.0;7.0
1370158619000;6.0;2.0
1370158620000;5.0;9.0
1370158621000;7.0;4.0
1370158622000;6.0;2.0
1370158623000;4.0;6.0
1370158624000;4.0;7.0
1370158625000;4.0;3.0
1370158626000;4.0;7.0
1370158627000;4.0;6.0
1370158628000;5.0;3.0
1370158629000;7.0;4.0
1370158630000;3.0;2.0
1370158631000;9.0;3.0
1370158632000;10.0;6.0
1370158633000;9.0;5.0
1370158634000;4.0;3.0
1370158635000;4.0;5.0
1370158636000;6.0;4.0
1370158637000;5.0;5.0
1370158638000;4.0;5.0
1370158639000;4.0;4.0
1370158640000;8.0;5.0
1370158641000;5.0;4.0
1370158642000;6.0;6.0
1370158643000;4.0;2.0
1370158644000;6.0;4.0
1370158645000;4.0;2.0
1370158646000;3.0;6.0
1370158647000;3.0;5.0
1370158648000;4.0;4.0
1370158649000;5.0;3.0
1370158650000;7.0;5.0
1370158651000;3.0;6.0
1370158652000;9.0;3.0
1370158653000;4.0;5.0
1370158654000;5.0;8.0
1370158655000;4.0;6.0
1370158656000;6.0;3.0
1370158657000;4.0;4.0
1370158658000;5.0;1.0
1370158659000;4.0;4.0
1370158660000;5.0;3.0
1370158661000;5.0;6.0
1370158662000;7.0;5.0
1370158663000;2.0;7.0
1370158664000;5.0;7.0
1370158665000;4.0;9.0
1370158666000;7.0;8.0
1370158667000;4.0;5.0
1370158668000;2.0;3.0
1370158669000;4.0;7.0
1370158670000;4.0;3.0
1370158671000;5.0;4.0
1370158672000;3.0;6.0
1370158673000;9.0;6.0
1370158674000;3.0;7.0
1370158675000;5.0;3.0
1370158676000;3.0;4.0
1370158677000;5.0;5.0
1370158678000;8.0;6.0
1370158679000;3.0;2.0
1370158680000;2.0;5.0
1370158681000;5.0;4.0
1370158682000;3.0;6.0
1370158683000;5.0;8.0
1370158684000;10.0;8.0
1370158685000;6.0;2.0
1370158686000;5.0;10.0
1370158687000;3.0;5.0
1370158688000;8.0;7.0
1370158689000;7.0;3.0
1370158690000;0.0;5.0
1370158691000;5.0;7.0
1370158692000;7.0;5.0
1370158693000;4.0;5.0
1370158694000;5.0;7.0
1370158695000;3.0;6.0
1370158696000;3.0;5.0
1370158697000;0.0;3.0
1370158698000;5.0;9.0
1370158699000;4.0;5.0
1370158700000;3.0;5.0
1370158701000;4.0;6.0
1370158702000;8.0;2.0
1370158703000;6.0;3.0
1370158704000;6.0;5.0
1370158705000;7.0;8.0
1370158706000;6.0;5.0
1370158707000;4.0;3.0
1370158708000;6.0;4.0
