Timestamp;WC0;WC1;WC2
1370164352000;2.0;0.0;2.0
1370164353000;2.0;2.0;0.0
1370164354000;0.0;2.0;2.0
1370164355000;3.0;3.0;1.0
1370164356000;3.0;2.0;3.0
1370164357000;1.0;3.0;3.0
1370164358000;0.0;1.0;2.0
1370164359000;0.0;4.0;2.0
1370164360000;2.0;1.0;2.0
1370164361000;2.0;1.0;0.0
1370164362000;4.0;1.0;1.0
1370164363000;1.0;2.0;2.0
1370164364000;1.0;2.0;5.0
1370164365000;2.0;2.0;2.0
1370164366000;1.0;2.0;1.0
1370164367000;4.0;5.0;4.0
1370164368000;4.0;2.0;1.0
1370164369000;0.0;3.0;3.0
1370164370000;1.0;2.0;3.0
1370164371000;0.0;4.0;2.0
1370164372000;0.0;3.0;1.0
1370164373000;0.0;3.0;4.0
1370164374000;2.0;3.0;1.0
1370164375000;0.0;3.0;2.0
1370164376000;3.0;1.0;3.0
1370164377000;1.0;2.0;1.0
1370164378000;2.0;3.0;4.0
1370164379000;3.0;1.0;0.0
1370164380000;0.0;0.0;1.0
1370164381000;0.0;2.0;0.0
1370164382000;1.0;0.0;3.0
1370164383000;5.0;3.0;1.0
1370164384000;2.0;5.0;2.0
1370164385000;2.0;3.0;1.0
1370164386000;3.0;3.0;2.0
1370164387000;3.0;1.0;4.0
1370164388000;1.0;2.0;0.0
1370164389000;0.0;2.0;3.0
1370164390000;4.0;2.0;3.0
1370164391000;0.0;4.0;2.0
1370164392000;6.0;0.0;1.0
1370164393000;2.0;4.0;3.0
1370164394000;0.0;3.0;3.0
1370164395000;3.0;1.0;0.0
1370164396000;1.0;2.0;5.0
1370164397000;3.0;2.0;2.0
1370164398000;1.0;4.0;3.0
1370164399000;2.0;2.0;3.0
1370164400000;1.0;2.0;4.0
1370164401000;0.0;1.0;4.0
1370164402000;1.0;4.0;3.0
1370164403000;3.0;1.0;1.0
1370164404000;1.0;3.0;1.0
1370164405000;2.0;2.0;2.0
1370164406000;1.0;1.0;2.0
1370164407000;1.0;4.0;3.0
1370164408000;5.0;3.0;3.0
1370164409000;0.0;2.0;1.0
1370164410000;1.0;3.0;2.0
1370164411000;0.0;5.0;1.0
1370164412000;1.0;3.0;2.0
1370164413000;5.0;1.0;1.0
1370164414000;2.0;0.0;3.0
1370164415000;0.0;1.0;0.0
1370164416000;2.0;2.0;2.0
1370164417000;2.0;2.0;2.0
1370164418000;3.0;2.0;3.0
1370164419000;2.0;2.0;3.0
1370164420000;1.0;4.0;0.0
1370164421000;0.0;0.0;3.0
1370164422000;1.0;0.0;2.0
1370164423000;2.0;2.0;7.0
1370164424000;3.0;1.0;1.0
1370164425000;2.0;3.0;3.0
1370164426000;3.0;2.0;2.0
1370164427000;2.0;3.0;4.0
1370164428000;1.0;3.0;1.0
1370164429000;3.0;3.0;3.0
1370164430000;4.0;2.0;1.0
1370164431000;1.0;1.0;3.0
1370164432000;1.0;2.0;2.0
1370164433000;1.0;4.0;2.0
1370164434000;1.0;0.0;3.0
1370164435000;2.0;1.0;4.0
1370164436000;2.0;0.0;4.0
1370164437000;2.0;1.0;5.0
1370164438000;3.0;2.0;1.0
1370164439000;2.0;0.0;1.0
1370164440000;2.0;2.0;2.0
1370164441000;3.0;4.0;1.0
1370164442000;1.0;2.0;3.0
1370164443000;1.0;2.0;0.0
1370164444000;1.0;1.0;2.0
1370164445000;4.0;2.0;4.0
1370164446000;2.0;0.0;1.0
1370164447000;3.0;2.0;2.0
1370164448000;2.0;1.0;3.0
1370164449000;1.0;2.0;1.0
1370164450000;2.0;4.0;0.0
1370164451000;1.0;3.0;1.0
1370164452000;1.0;0.0;2.0
1370164453000;3.0;3.0;5.0
1370164454000;2.0;0.0;1.0
1370164455000;2.0;4.0;1.0
1370164456000;2.0;0.0;1.0
1370164457000;2.0;4.0;2.0
1370164458000;2.0;4.0;1.0
1370164459000;3.0;0.0;1.0
1370164460000;2.0;0.0;0.0
1370164461000;2.0;1.0;2.0
1370164462000;0.0;3.0;2.0
1370164463000;0.0;3.0;1.0
1370164464000;2.0;3.0;1.0
1370164465000;2.0;2.0;1.0
1370164466000;3.0;0.0;3.0
1370164467000;1.0;2.0;0.0
1370164468000;3.0;0.0;2.0
1370164469000;4.0;1.0;0.0
1370164470000;1.0;1.0;3.0
1370164471000;2.0;2.0;2.0
1370164472000;1.0;1.0;0.0
1370164473000;1.0;0.0;3.0
1370164474000;4.0;3.0;1.0
1370164475000;1.0;3.0;1.0
1370164476000;1.0;3.0;1.0
1370164477000;0.0;1.0;2.0
1370164478000;2.0;5.0;2.0
1370164479000;0.0;1.0;2.0
1370164480000;2.0;4.0;1.0
1370164481000;3.0;5.0;7.0
1370164482000;2.0;0.0;1.0
1370164483000;2.0;3.0;1.0
1370164484000;1.0;3.0;3.0
1370164485000;3.0;1.0;3.0
1370164486000;2.0;1.0;3.0
1370164487000;2.0;1.0;2.0
1370164488000;2.0;2.0;1.0
1370164489000;2.0;1.0;4.0
1370164490000;2.0;1.0;2.0
1370164491000;1.0;4.0;4.0
1370164492000;1.0;3.0;3.0
1370164493000;1.0;0.0;2.0
1370164494000;2.0;3.0;3.0
1370164495000;2.0;0.0;2.0
1370164496000;0.0;1.0;5.0
1370164497000;3.0;3.0;1.0
1370164498000;2.0;1.0;3.0
1370164499000;1.0;0.0;1.0
1370164500000;2.0;3.0;3.0
1370164501000;2.0;2.0;2.0
1370164502000;4.0;1.0;2.0
1370164503000;0.0;4.0;3.0
1370164504000;1.0;1.0;2.0
1370164505000;6.0;1.0;6.0
1370164506000;1.0;1.0;3.0
1370164507000;4.0;2.0;3.0
1370164508000;2.0;5.0;2.0
1370164509000;2.0;0.0;0.0
1370164510000;1.0;3.0;2.0
1370164511000;3.0;4.0;2.0
1370164512000;0.0;1.0;4.0
1370164513000;2.0;5.0;1.0
1370164514000;2.0;0.0;2.0
1370164515000;3.0;0.0;1.0
1370164516000;3.0;0.0;0.0
1370164517000;3.0;0.0;1.0
1370164518000;1.0;1.0;4.0
1370164519000;2.0;1.0;3.0
1370164520000;2.0;2.0;2.0
1370164521000;1.0;1.0;2.0
1370164522000;1.0;1.0;3.0
1370164523000;1.0;1.0;3.0
1370164524000;5.0;1.0;3.0
1370164525000;1.0;1.0;0.0
