Timestamp;WC0;WC1
1370166872000;5.0;0.0
1370166873000;6.0;1.0
1370166874000;4.0;6.0
1370166875000;8.0;5.0
1370166876000;2.0;5.0
1370166877000;5.0;4.0
1370166878000;5.0;7.0
1370166879000;4.0;6.0
1370166880000;7.0;4.0
1370166881000;6.0;6.0
1370166882000;0.0;4.0
1370166883000;7.0;7.0
1370166884000;6.0;7.0
1370166885000;2.0;3.0
1370166886000;8.0;6.0
1370166887000;4.0;5.0
1370166888000;7.0;7.0
1370166889000;5.0;9.0
1370166890000;5.0;3.0
1370166891000;6.0;1.0
1370166892000;2.0;3.0
1370166893000;5.0;3.0
1370166894000;3.0;3.0
1370166895000;5.0;2.0
1370166896000;4.0;7.0
1370166897000;7.0;6.0
1370166898000;6.0;6.0
1370166899000;4.0;7.0
1370166900000;7.0;3.0
1370166901000;4.0;8.0
1370166902000;6.0;7.0
1370166903000;2.0;4.0
1370166904000;4.0;5.0
1370166905000;7.0;5.0
1370166906000;1.0;10.0
1370166907000;7.0;8.0
1370166908000;8.0;4.0
1370166909000;7.0;7.0
1370166910000;6.0;5.0
1370166911000;2.0;2.0
1370166912000;5.0;4.0
1370166913000;5.0;6.0
1370166914000;7.0;3.0
1370166915000;4.0;3.0
1370166916000;11.0;7.0
1370166917000;7.0;5.0
1370166918000;4.0;4.0
1370166919000;4.0;9.0
1370166920000;1.0;2.0
1370166921000;2.0;3.0
1370166922000;4.0;1.0
1370166923000;8.0;6.0
1370166924000;7.0;5.0
1370166925000;3.0;8.0
1370166926000;7.0;4.0
1370166927000;4.0;7.0
1370166928000;6.0;4.0
1370166929000;5.0;6.0
1370166930000;6.0;6.0
1370166931000;5.0;6.0
1370166932000;3.0;7.0
1370166933000;6.0;2.0
1370166934000;6.0;6.0
1370166935000;4.0;5.0
1370166936000;5.0;5.0
1370166937000;2.0;6.0
1370166938000;8.0;9.0
1370166939000;6.0;6.0
1370166940000;6.0;5.0
1370166941000;11.0;4.0
1370166942000;5.0;5.0
1370166943000;2.0;6.0
1370166944000;6.0;3.0
1370166945000;6.0;3.0
1370166946000;6.0;4.0
1370166947000;6.0;5.0
1370166948000;6.0;6.0
1370166949000;3.0;5.0
1370166950000;5.0;6.0
1370166951000;8.0;9.0
1370166952000;4.0;3.0
1370166953000;4.0;8.0
1370166954000;8.0;2.0
1370166955000;5.0;9.0
1370166956000;4.0;5.0
1370166957000;3.0;4.0
1370166958000;3.0;8.0
1370166959000;4.0;3.0
1370166960000;2.0;1.0
1370166961000;7.0;4.0
1370166962000;5.0;2.0
1370166963000;7.0;2.0
