Timestamp;WC0;WC1;WC2
1370099854000;3.6832412523020257;0.0;0.0
1370099855000;2.0;1.0;0.0
1370099856000;1.0;1.0;3.0
1370099857000;1.0;0.0;2.0
1370099858000;1.0;2.0;2.0
1370099859000;1.0;1.0;0.0
1370099860000;2.0;0.0;0.0
1370099861000;2.0;2.0;1.0
1370099862000;2.0;2.0;1.0
1370099863000;1.0;0.0;2.0
1370099864000;4.0;2.0;2.0
1370099865000;1.0;0.0;4.0
1370099866000;2.0;2.0;2.0
1370099867000;1.0;1.0;3.0
1370099868000;2.0;0.0;2.0
1370099869000;1.0;1.0;0.0
1370099870000;0.0;3.0;2.0
1370099871000;0.0;0.0;3.0
1370099872000;2.0;1.0;2.0
1370099873000;1.0;4.0;1.0
1370099874000;0.0;2.0;1.0
1370099875000;1.0;3.0;2.0
1370099876000;1.0;2.0;1.0
1370099877000;2.0;0.0;1.0
1370099878000;2.0;0.0;1.0
1370099879000;1.0;2.0;1.0
1370099880000;2.0;1.0;3.0
1370099881000;2.0;3.0;2.0
1370099882000;0.0;0.0;1.0
1370099883000;1.0;1.0;4.0
1370099884000;1.0;1.0;2.0
1370099885000;0.0;1.0;1.0
1370099886000;2.0;3.0;0.0
1370099887000;0.0;1.0;1.0
1370099888000;1.0;0.0;1.0
1370099889000;2.0;1.0;1.0
1370099890000;0.0;1.0;0.0
1370099891000;3.0;2.0;0.0
1370099892000;0.0;3.0;0.0
1370099893000;0.0;0.0;3.0
1370099894000;0.0;2.0;0.0
1370099895000;3.0;2.0;1.0
1370099896000;0.0;0.0;1.0
1370099897000;1.0;2.0;2.0
1370099898000;1.0;1.0;2.0
1370099899000;1.0;2.0;2.0
1370099900000;5.0;0.0;0.0
1370099901000;1.0;2.0;0.0
1370099902000;2.0;3.0;2.0
1370099903000;0.0;0.0;0.0
1370099904000;1.0;1.0;7.0
1370099905000;0.0;3.0;1.0
1370099906000;0.0;0.0;2.0
1370099907000;0.0;0.0;0.0
1370099908000;0.0;5.0;0.0
1370099909000;1.0;0.0;2.0
1370099910000;0.0;1.0;1.0
1370099911000;5.0;0.0;1.0
1370099912000;1.0;2.0;4.0
1370099913000;2.0;1.0;0.0
1370099914000;1.0;1.0;1.0
1370099915000;2.0;1.0;2.0
1370099916000;0.0;3.0;0.0
1370099917000;0.0;0.0;3.0
1370099918000;2.0;0.0;1.0
1370099919000;2.0;1.0;1.0
1370099920000;1.0;2.0;2.0
1370099921000;2.0;0.0;0.0
1370099922000;0.0;1.0;1.0
1370099923000;3.0;4.0;1.0
1370099924000;2.0;1.0;1.0
1370099925000;2.0;0.0;0.0
1370099926000;1.0;0.0;2.0
1370099927000;2.0;5.0;2.0
1370099928000;0.0;3.0;2.0
1370099929000;0.0;0.0;3.0
1370099930000;1.0;3.0;1.0
1370099931000;3.0;1.0;3.0
1370099932000;1.0;2.0;2.0
1370099933000;3.0;2.0;1.0
1370099934000;1.0;0.0;1.0
1370099935000;1.0;2.0;2.0
1370099936000;1.0;1.0;3.0
1370099937000;1.0;1.0;0.0
1370099938000;2.0;1.0;0.0
1370099939000;0.0;6.0;0.0
1370099940000;2.0;0.0;1.0
1370099941000;2.0;1.0;1.0
1370099942000;1.0;3.0;2.0
1370099943000;2.0;2.0;1.0
1370099944000;0.0;3.0;2.0
1370099945000;0.0;1.0;2.0
1370099946000;2.0;0.0;1.0
1370099947000;0.0;1.0;1.0
1370099948000;1.0;0.0;3.0
1370099949000;0.0;3.0;0.0
1370099950000;1.0;1.0;3.0
1370099951000;1.0;0.0;3.0
1370099952000;1.0;1.0;5.0
1370099953000;1.0;2.0;2.0
1370099954000;1.0;2.0;0.0
1370099955000;1.0;2.0;3.0
1370099956000;4.0;1.0;2.0
1370099957000;1.0;2.0;1.0
1370099958000;1.0;0.0;3.0
1370099959000;4.0;4.0;1.0
1370099960000;3.0;1.0;0.0
1370099961000;0.0;1.0;1.0
1370099962000;0.0;0.0;0.0
1370099963000;3.0;1.0;0.0
1370099964000;2.0;0.0;0.0
1370099965000;3.0;2.0;0.0
1370099966000;0.0;2.0;0.0
1370099967000;3.0;0.0;1.0
1370099968000;1.0;2.0;1.0
1370099969000;3.0;1.0;2.0
1370099970000;2.0;0.0;1.0
1370099971000;1.0;0.0;2.0
1370099972000;1.0;0.0;1.0
1370099973000;4.0;0.0;1.0
1370099974000;3.0;0.0;0.0
1370099975000;2.0;1.0;0.0
1370099976000;0.0;0.0;0.0
1370099977000;0.0;1.0;3.0
1370099978000;0.0;1.0;1.0
1370099979000;1.0;3.0;4.0
1370099980000;2.0;1.0;1.0
1370099981000;0.0;1.0;1.0
1370099982000;2.0;0.0;0.0
1370099983000;0.0;0.0;3.0
1370099984000;3.0;1.0;0.0
1370099985000;0.0;2.0;0.0
1370099986000;1.0;3.0;0.0
1370099987000;0.0;1.0;0.0
1370099988000;2.0;1.0;2.0
1370099989000;0.0;1.0;2.0
1370099990000;1.0;1.0;3.0
1370099991000;1.0;3.0;1.0
1370099992000;2.0;2.0;1.0
1370099993000;1.0;0.0;4.0
1370099994000;2.0;0.0;1.0
1370099995000;0.0;0.0;2.0
1370099996000;0.0;1.0;0.0
1370099997000;1.0;1.0;2.0
1370099998000;1.0;0.0;1.0
1370099999000;2.0;3.0;2.0
1370100000000;0.0;0.0;2.0
1370100001000;5.0;3.0;0.0
1370100002000;0.0;0.0;1.0
1370100003000;0.0;1.0;0.0
1370100004000;4.0;4.0;3.0
1370100005000;0.0;0.0;0.0
1370100006000;2.0;2.0;2.0
1370100007000;2.0;1.0;1.0
1370100008000;2.0;1.0;3.0
1370100009000;1.0;3.0;2.0
1370100010000;1.0;1.0;1.0
1370100011000;1.0;1.0;2.0
1370100012000;1.0;1.0;1.0
1370100013000;1.0;1.0;0.0
1370100014000;1.0;2.0;4.0
1370100015000;4.0;1.0;1.0
1370100016000;0.0;1.0;1.0
1370100017000;4.0;0.0;2.0
1370100018000;3.0;0.0;0.0
1370100019000;2.0;1.0;3.0
1370100020000;1.0;1.0;2.0
1370100021000;4.0;2.0;0.0
1370100022000;0.0;2.0;1.0
1370100023000;2.0;1.0;1.0
1370100024000;3.0;1.0;1.0
1370100025000;1.0;1.0;3.0
1370100026000;1.0;2.0;0.0
1370100027000;0.0;2.0;1.0
1370100028000;1.0;0.0;1.0
1370100029000;0.0;0.0;0.0
1370100030000;0.0;1.0;0.0
1370100031000;2.0;1.0;2.0
1370100032000;0.0;3.0;1.0
1370100033000;2.0;1.0;2.0
1370100034000;3.0;1.0;1.0
1370100035000;1.0;1.0;2.0
1370100036000;3.0;0.0;1.0
1370100037000;0.0;1.0;2.0
1370100038000;1.0;1.0;1.0
1370100039000;1.0;0.0;2.0
1370100040000;2.0;2.0;1.0
1370100041000;1.0;2.0;4.0
1370100042000;2.0;1.0;2.0
1370100043000;0.0;0.0;2.0
1370100044000;2.0;0.0;3.0
1370100045000;1.0;3.0;2.0
1370100046000;2.0;1.0;1.0
1370100047000;1.0;2.0;1.0
1370100048000;1.0;0.0;2.0
1370100049000;3.0;1.0;0.0
1370100050000;1.0;0.0;2.0
1370100051000;1.0;1.0;2.0
1370100052000;2.0;2.0;0.0
1370100053000;3.0;3.0;1.0
1370100054000;2.0;2.0;1.0
1370100055000;0.0;2.0;1.0
1370100056000;3.0;0.0;1.0
1370100057000;0.0;2.0;1.0
1370100058000;5.0;1.0;1.0
1370100059000;2.0;1.0;1.0
1370100060000;0.0;2.0;2.0
1370100061000;2.0;2.0;3.0
1370100062000;2.0;2.0;2.0
1370100063000;2.0;2.0;1.0
1370100064000;3.0;3.0;1.0
1370100065000;1.0;0.0;2.0
1370100066000;3.0;1.0;1.0
1370100067000;0.0;2.0;0.0
1370100068000;0.0;1.0;0.0
1370100069000;2.0;0.0;2.0
