Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1581518475825, 9, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009421522379919089; 0.02586135079342472; 0.006611863318825473]], 0.048666396040719845, 
1581518475826, 26, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0014914816448050178; 0.0316507493812275; 0.009228895360525177]], 0.045265290666889134, 
1581518475827, 10, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014058625648979823; 0.01842010670103193; 0.010702144355345944]], 0.10489524530554356, 
1581518477219, 1439, ESTIMATION, -,[[0.009421522379919089; 0.02586135079342472; 0.006611863318825473]], 0.048666396040719845, 
1581518545865, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007607080473986098; 0.029260778327745714; 0.004616417853932234]], 0.03354972042020933, 
1581518545867, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0024219505556315134; 0.031080865580366556; 0.008570220593759625]], 0.03557395420686659, 
1581518545882, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005072306468317602; 0.020539024913523565; 0.003022345113907345]], 0.10691442119531125, 
1581518545887, 20, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012451769880023434; 0.048916207252403275; 0.007512476008171111]], 0.6828178630322066, 
1581518545892, 25, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009556741509511172; 0.02563109618354864; 0.00669432656488232]], 0.0507465531216731, 
1581518545896, 45, ESTIMATION, -,[[0.009556741509511172; 0.02563109618354864; 0.00669432656488232]], 0.0507465531216731, 
1581518615927, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.03319665457215812, 
1581518615937, 24, ESTIMATION, -,[[0.009538777854080428; 0.025425033606802268; 0.006715608761226089]], 0.05082069247998186, 
1581518615943, 19, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 0.061720475033824926, 
1581518615944, 13, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013839566956296843; 0.01948000732095283; 0.009383605428426207]], 0.10064028765905934, 
