Timestamp;WC0;WC1;WC2
1370168385000;0.0;0.0;0.0
1370168386000;0.33499999999999996;0.5185;0.8266666666666665
1370168387000;1.342;0.6309999999999999;1.1353333333333333
1370168388000;2.1;0.002;0.675
1370168389000;0.7556666666666668;0.7883333333333334;0.625
1370168390000;0.108;0.47450000000000003;0.843
1370168391000;0.0;0.51;1.056
1370168392000;0.2865;0.577;0.125
1370168393000;0.2;0.5455;0.6076666666666667
1370168394000;0.377;0.0;0.399
1370168395000;0.052500000000000005;0.235;0.011
1370168396000;0.29850000000000004;0.155;0.41900000000000004
1370168397000;0.607;0.6611666666666667;1.4994999999999998
1370168398000;0.2263333333333333;0.2025;0.754
1370168399000;0.236;0.0;0.49825
1370168400000;0.072;0.4246666666666667;0.1915
1370168401000;0.2325;0.16949999999999998;0.462
1370168402000;0.134;0.27349999999999997;0.208
1370168403000;0.5076666666666667;0.615;0.0
1370168404000;0.41133333333333333;0.3463333333333334;0.71
1370168405000;0.374;1.05675;0.7905
1370168406000;0.0;0.383;0.438
1370168407000;0.5886666666666666;0.6523333333333333;0.435
1370168408000;0.0;1.132;0.428
1370168409000;0.0;0.133;0.2353333333333333
1370168410000;0.22;0.291;0.09699999999999999
1370168411000;0.0;0.068;0.062
1370168412000;0.18;0.1535;0.879
1370168413000;0.0;0.30933333333333335;0.181
1370168414000;0.34550000000000003;0.3015;0.5575
1370168415000;0.259;0.195;0.0
1370168416000;0.868;0.2495;0.05
1370168417000;0.2585;0.4725;0.4741999999999999
1370168418000;0.211;0.169;0.08
1370168419000;0.03266666666666667;0.2365;0.0925
1370168420000;0.32;0.06666666666666667;0.051000000000000004
1370168421000;0.083;0.04;0.169
1370168422000;0.171;0.05533333333333334;0.24
1370168423000;0.1;0.375;0.0
1370168424000;0.0;0.0;0.256
1370168425000;0.2465;0.0;0.09733333333333334
1370168426000;0.14100000000000001;0.0;0.0
1370168427000;0.039;0.2195;0.021
1370168428000;0.3993333333333333;0.59125;0.277
1370168429000;0.297;0.057999999999999996;0.3185
1370168430000;0.053;0.399;0.282
1370168431000;0.7908333333333332;0.6655;0.57575
1370168432000;0.447;0.371;0.0
