Timestamp;WC0;WC1
1370114912000;0.0;5.0
1370114913000;3.0;4.0
1370114914000;2.0;2.0
1370114915000;5.0;4.0
1370114916000;3.0;4.0
1370114917000;1.0;6.0
1370114918000;0.0;2.0
1370114919000;6.0;3.0
1370114920000;1.0;5.0
1370114921000;8.0;3.0
1370114922000;2.0;1.0
1370114923000;2.0;3.0
1370114924000;1.0;3.0
1370114925000;2.0;3.0
1370114926000;4.0;5.0
1370114927000;3.0;2.0
1370114928000;5.0;3.0
1370114929000;2.0;4.0
1370114930000;3.0;3.0
1370114931000;5.0;1.0
1370114932000;3.0;2.0
1370114933000;4.0;3.0
1370114934000;3.0;4.0
1370114935000;4.0;4.0
1370114936000;5.0;3.0
1370114937000;4.0;5.0
1370114938000;1.0;7.0
1370114939000;3.0;1.0
1370114940000;1.0;2.0
1370114941000;3.0;4.0
1370114942000;1.0;1.0
1370114943000;3.0;2.0
1370114944000;1.0;2.0
1370114945000;1.0;3.0
1370114946000;5.0;5.0
1370114947000;4.0;2.0
1370114948000;4.0;3.0
1370114949000;5.0;4.0
1370114950000;3.0;2.0
1370114951000;1.0;5.0
1370114952000;3.0;7.0
1370114953000;2.0;5.0
1370114954000;2.0;5.0
1370114955000;2.0;3.0
1370114956000;1.0;5.0
1370114957000;1.0;4.0
1370114958000;2.0;5.0
1370114959000;4.0;2.0
1370114960000;3.0;1.0
1370114961000;4.0;5.0
1370114962000;4.0;4.0
1370114963000;3.0;2.0
1370114964000;5.0;2.0
1370114965000;2.0;2.0
1370114966000;5.0;2.0
1370114967000;4.0;5.0
1370114968000;4.0;3.0
1370114969000;5.0;1.0
1370114970000;1.0;4.0
1370114971000;5.0;2.0
1370114972000;5.0;3.0
1370114973000;0.0;3.0
1370114974000;6.0;2.0
1370114975000;3.0;7.0
1370114976000;2.0;0.0
1370114977000;2.0;3.0
1370114978000;5.0;4.0
1370114979000;3.0;2.0
1370114980000;2.0;5.0
1370114981000;7.0;3.0
1370114982000;1.0;4.0
1370114983000;3.0;4.0
1370114984000;4.0;4.0
1370114985000;4.0;4.0
1370114986000;6.0;5.0
1370114987000;3.0;2.0
1370114988000;3.0;3.0
1370114989000;3.0;4.0
1370114990000;4.0;3.0
1370114991000;3.0;2.0
1370114992000;2.0;5.0
1370114993000;2.0;4.0
1370114994000;4.0;6.0
1370114995000;0.0;4.0
1370114996000;2.0;3.0
1370114997000;2.0;1.0
1370114998000;3.0;3.0
1370114999000;6.0;2.0
1370115000000;6.0;5.0
1370115001000;1.0;4.0
1370115002000;3.0;2.0
1370115003000;3.0;1.0
1370115004000;4.0;3.0
1370115005000;3.0;6.0
1370115006000;4.0;2.0
1370115007000;5.0;4.0
1370115008000;4.0;1.0
1370115009000;2.0;3.0
1370115010000;6.0;3.0
1370115011000;6.0;3.0
1370115012000;3.0;5.0
1370115013000;2.0;1.0
1370115014000;2.0;5.0
1370115015000;4.0;4.0
1370115016000;5.0;1.0
1370115017000;5.0;1.0
1370115018000;6.0;2.0
1370115019000;4.0;2.0
1370115020000;2.0;6.0
1370115021000;3.0;4.0
1370115022000;4.0;6.0
1370115023000;1.0;5.0
1370115024000;3.0;4.0
1370115025000;2.0;1.0
1370115026000;1.0;1.0
1370115027000;3.0;2.0
1370115028000;2.0;3.0
1370115029000;4.0;4.0
1370115030000;2.0;5.0
1370115031000;1.0;2.0
1370115032000;5.0;6.0
1370115033000;2.0;5.0
1370115034000;2.0;2.0
1370115035000;3.0;3.0
1370115036000;3.0;1.0
1370115037000;2.0;5.0
1370115038000;3.0;5.0
1370115039000;1.0;2.0
1370115040000;6.0;10.0
1370115041000;2.0;4.0
1370115042000;5.0;4.0
1370115043000;3.0;2.0
1370115044000;3.0;1.0
1370115045000;5.0;2.0
1370115046000;3.0;4.0
1370115047000;6.0;3.0
1370115048000;4.0;3.0
1370115049000;1.0;5.0
1370115050000;2.0;4.0
1370115051000;2.0;6.0
1370115052000;2.0;1.0
1370115053000;4.0;4.0
1370115054000;3.0;2.0
1370115055000;4.0;2.0
1370115056000;4.0;5.0
1370115057000;3.0;5.0
1370115058000;3.0;6.0
1370115059000;4.0;4.0
1370115060000;2.0;4.0
1370115061000;4.0;4.0
1370115062000;4.0;2.0
1370115063000;3.0;4.0
1370115064000;6.0;3.0
1370115065000;3.0;6.0
1370115066000;3.0;1.0
1370115067000;4.0;2.0
1370115068000;5.0;4.0
1370115069000;2.0;2.0
1370115070000;2.0;2.0
1370115071000;4.0;2.0
1370115072000;3.0;0.0
1370115073000;7.0;3.0
1370115074000;1.0;3.0
1370115075000;1.0;4.0
1370115076000;2.0;3.0
1370115077000;3.0;1.0
1370115078000;3.0;3.0
1370115079000;6.0;7.0
1370115080000;5.0;2.0
1370115081000;1.0;2.0
1370115082000;3.0;3.0
1370115083000;2.0;5.0
1370115084000;3.0;3.0
1370115085000;4.0;4.0
1370115086000;3.0;3.0
1370115087000;2.0;4.0
1370115088000;2.0;3.0
1370115089000;1.0;4.0
1370115090000;5.0;2.0
1370115091000;3.0;6.0
1370115092000;2.0;3.0
1370115093000;4.0;1.0
1370115094000;5.0;4.0
1370115095000;1.0;4.0
1370115096000;2.0;2.0
1370115097000;5.0;2.0
1370115098000;5.0;0.0
1370115099000;3.0;2.0
1370115100000;3.0;3.0
1370115101000;4.0;4.0
1370115102000;4.0;6.0
1370115103000;6.0;2.0
1370115104000;3.0;5.0
1370115105000;5.0;2.0
1370115106000;1.0;4.0
1370115107000;2.0;1.0
1370115108000;4.0;5.0
1370115109000;4.0;5.0
1370115110000;3.0;3.0
1370115111000;4.0;3.0
1370115112000;1.0;3.0
1370115113000;2.0;2.0
1370115114000;3.0;3.0
1370115115000;3.0;7.0
1370115116000;4.0;1.0
1370115117000;2.0;4.0
1370115118000;2.0;2.0
1370115119000;2.0;6.0
1370115120000;4.0;2.0
1370115121000;6.0;2.0
1370115122000;3.0;2.0
1370115123000;1.0;1.0
1370115124000;5.0;4.0
1370115125000;4.0;4.0
1370115126000;2.0;4.0
1370115127000;2.0;4.0
1370115128000;2.0;4.0
1370115129000;4.0;3.0
1370115130000;2.0;4.0
1370115131000;4.0;3.0
1370115132000;3.0;3.0
1370115133000;3.0;3.0
1370115134000;4.0;4.0
1370115135000;1.0;3.0
1370115136000;1.0;4.0
1370115137000;8.0;5.0
1370115138000;5.0;0.0
1370115139000;5.0;1.0
1370115140000;1.0;4.0
1370115141000;1.0;3.0
1370115142000;0.0;5.0
1370115143000;3.0;5.0
1370115144000;7.0;1.0
1370115145000;4.0;4.0
1370115146000;6.0;5.0
1370115147000;6.0;5.0
1370115148000;4.0;6.0
1370115149000;5.0;6.0
1370115150000;3.0;5.0
1370115151000;6.0;5.0
1370115152000;1.0;0.0
1370115153000;3.0;2.0
1370115154000;4.0;5.0
1370115155000;8.0;1.0
1370115156000;3.0;3.0
1370115157000;8.0;1.0
1370115158000;2.0;6.0
1370115159000;2.0;3.0
1370115160000;6.0;1.0
1370115161000;2.0;5.0
1370115162000;4.0;2.0
1370115163000;2.0;2.0
1370115164000;3.0;6.0
1370115165000;1.0;0.0
1370115166000;4.0;4.0
1370115167000;3.0;6.0
1370115168000;1.0;0.0
1370115169000;2.0;3.0
1370115170000;6.0;2.0
1370115171000;2.0;2.0
1370115172000;1.0;3.0
1370115173000;2.0;3.0
1370115174000;3.0;4.0
1370115175000;2.0;4.0
1370115176000;4.0;4.0
1370115177000;7.0;0.0
1370115178000;3.0;2.0
1370115179000;5.0;3.0
1370115180000;3.0;3.0
1370115181000;2.0;5.0
1370115182000;2.0;8.0
1370115183000;4.0;5.0
1370115184000;2.0;5.0
1370115185000;2.0;6.0
1370115186000;0.0;4.0
1370115187000;2.0;3.0
1370115188000;4.0;3.0
1370115189000;2.0;6.0
1370115190000;3.0;3.0
1370115191000;4.0;4.0
1370115192000;2.0;3.0
1370115193000;3.0;1.0
1370115194000;9.0;0.0
1370115195000;1.0;4.0
1370115196000;4.0;3.0
1370115197000;3.0;4.0
1370115198000;2.0;6.0
1370115199000;4.0;3.0
1370115200000;2.0;3.0
1370115201000;4.0;3.0
1370115202000;4.0;0.0
1370115203000;4.0;1.0
1370115204000;1.0;1.0
1370115205000;3.0;5.0
1370115206000;4.0;4.0
1370115207000;7.0;2.0
1370115208000;3.0;4.0
1370115209000;1.0;0.0
1370115210000;2.0;1.0
1370115211000;3.0;2.0
1370115212000;1.0;0.0
1370115213000;1.0;4.0
1370115214000;2.0;6.0
1370115215000;2.0;6.0
1370115216000;4.0;2.0
1370115217000;2.0;3.0
1370115218000;2.0;4.0
1370115219000;4.0;1.0
1370115220000;2.0;5.0
1370115221000;4.0;1.0
1370115222000;1.0;4.0
1370115223000;1.0;2.0
1370115224000;2.0;5.0
1370115225000;2.0;3.0
1370115226000;2.0;2.0
1370115227000;1.0;5.0
1370115228000;4.0;2.0
1370115229000;3.0;3.0
1370115230000;3.0;4.0
1370115231000;1.0;0.0
1370115232000;7.0;2.0
1370115233000;5.0;5.0
1370115234000;3.0;3.0
1370115235000;8.0;3.0
1370115236000;2.0;3.0
1370115237000;0.0;1.0
1370115238000;2.0;6.0
1370115239000;6.0;3.0
1370115240000;2.0;4.0
1370115241000;4.0;4.0
1370115242000;3.0;4.0
1370115243000;4.0;2.0
1370115244000;5.0;2.0
1370115245000;5.0;3.0
1370115246000;3.0;1.0
1370115247000;2.0;4.0
1370115248000;2.0;4.0
1370115249000;1.0;1.0
1370115250000;1.0;3.0
1370115251000;1.0;1.0
1370115252000;2.0;4.0
1370115253000;1.0;4.0
1370115254000;2.0;8.0
1370115255000;3.0;4.0
1370115256000;4.0;2.0
1370115257000;3.0;1.0
1370115258000;1.0;4.0
1370115259000;3.0;3.0
1370115260000;2.0;2.0
1370115261000;1.0;3.0
1370115262000;5.0;1.0
1370115263000;8.0;4.0
1370115264000;3.0;2.0
1370115265000;6.0;3.0
1370115266000;4.0;1.0
1370115267000;7.0;5.0
1370115268000;2.0;3.0
1370115269000;3.0;2.0
1370115270000;7.0;3.0
1370115271000;5.0;2.0
1370115272000;3.0;1.0
1370115273000;4.0;6.0
1370115274000;1.0;2.0
1370115275000;3.0;2.0
1370115276000;2.0;4.0
1370115277000;4.0;1.0
1370115278000;7.0;4.0
1370115279000;4.0;1.0
1370115280000;0.0;4.0
1370115281000;3.0;1.0
1370115282000;5.0;2.0
1370115283000;2.0;4.0
1370115284000;2.0;3.0
1370115285000;5.0;2.0
1370115286000;3.0;2.0
1370115287000;4.0;4.0
1370115288000;1.0;3.0
1370115289000;4.0;4.0
1370115290000;4.0;0.0
1370115291000;7.0;3.0
1370115292000;4.0;2.0
1370115293000;7.0;5.0
1370115294000;4.0;3.0
1370115295000;3.0;2.0
1370115296000;4.0;2.0
1370115297000;6.0;6.0
1370115298000;2.0;4.0
1370115299000;5.0;2.0
1370115300000;5.0;1.0
1370115301000;3.0;4.0
1370115302000;4.0;2.0
1370115303000;1.0;1.0
1370115304000;8.0;2.0
1370115305000;5.0;2.0
1370115306000;2.0;3.0
1370115307000;1.0;2.0
1370115308000;3.0;3.0
1370115309000;4.0;2.0
1370115310000;3.0;2.0
1370115311000;2.0;4.0
1370115312000;4.0;4.0
1370115313000;0.0;2.0
1370115314000;3.0;6.0
1370115315000;5.0;3.0
1370115316000;3.0;8.0
1370115317000;1.0;3.0
1370115318000;5.0;3.0
1370115319000;4.0;3.0
1370115320000;5.0;5.0
1370115321000;2.0;4.0
1370115322000;1.0;3.0
1370115323000;5.0;1.0
1370115324000;2.0;4.0
1370115325000;4.0;3.0
1370115326000;2.0;3.0
1370115327000;3.0;9.0
1370115328000;0.0;2.0
1370115329000;1.0;2.0
1370115330000;2.0;7.0
1370115331000;2.0;1.0
1370115332000;3.0;0.0
1370115333000;6.0;3.0
1370115334000;6.0;4.0
1370115335000;2.0;6.0
1370115336000;3.0;4.0
1370115337000;1.0;4.0
1370115338000;5.0;3.0
1370115339000;4.0;1.0
1370115340000;1.0;3.0
1370115341000;1.0;3.0
1370115342000;3.0;5.0
1370115343000;2.0;4.0
1370115344000;2.0;5.0
1370115345000;1.0;3.0
1370115346000;1.0;6.0
1370115347000;2.0;2.0
1370115348000;2.0;2.0
1370115349000;1.0;7.0
1370115350000;2.0;2.0
1370115351000;0.0;2.0
1370115352000;3.0;2.0
1370115353000;4.0;1.0
1370115354000;5.0;3.0
1370115355000;2.0;4.0
1370115356000;6.0;1.0
1370115357000;2.0;3.0
1370115358000;4.0;4.0
1370115359000;5.0;5.0
1370115360000;0.0;5.0
1370115361000;3.0;1.0
1370115362000;2.0;7.0
1370115363000;1.0;4.0
1370115364000;3.0;3.0
1370115365000;1.0;2.0
1370115366000;5.0;6.0
1370115367000;4.0;4.0
1370115368000;4.0;2.0
1370115369000;5.0;6.0
1370115370000;2.0;2.0
1370115371000;1.0;2.0
1370115372000;6.0;2.0
1370115373000;4.0;5.0
1370115374000;3.0;4.0
1370115375000;3.0;5.0
1370115376000;5.0;6.0
1370115377000;4.0;1.0
1370115378000;3.0;2.0
1370115379000;4.0;5.0
1370115380000;3.0;0.0
1370115381000;3.0;5.0
1370115382000;5.0;1.0
1370115383000;6.0;2.0
1370115384000;5.0;5.0
1370115385000;1.0;5.0
1370115386000;5.0;2.0
1370115387000;3.0;5.0
1370115388000;8.0;4.0
1370115389000;5.0;2.0
1370115390000;3.0;5.0
1370115391000;5.0;2.0
1370115392000;5.0;1.0
1370115393000;4.0;1.0
1370115394000;3.0;4.0
1370115395000;3.0;6.0
1370115396000;1.0;5.0
1370115397000;5.0;2.0
1370115398000;2.0;6.0
1370115399000;5.0;3.0
1370115400000;1.0;4.0
1370115401000;3.0;3.0
1370115402000;4.0;6.0
1370115403000;3.0;6.0
1370115404000;2.0;3.0
1370115405000;4.0;3.0
1370115406000;2.0;2.0
1370115407000;4.0;7.0
1370115408000;4.0;2.0
1370115409000;2.0;6.0
1370115410000;6.0;6.0
1370115411000;3.0;2.0
1370115412000;6.0;5.0
