Timestamp;WC0;WC1
1370052332000;2.0;2.0
1370052333000;2.0;1.0
1370052334000;1.0;0.0
1370052335000;2.0;0.0
1370052336000;3.0;1.0
1370052337000;2.0;1.0
1370052338000;0.0;0.0
1370052339000;0.0;2.0
1370052340000;4.0;0.0
1370052341000;0.0;2.0
1370052342000;0.0;2.0
1370052343000;1.0;2.0
1370052344000;3.0;3.0
1370052345000;1.0;1.0
1370052346000;1.0;0.0
1370052347000;0.0;1.0
1370052348000;1.0;1.0
1370052349000;3.0;1.0
1370052350000;2.0;1.0
1370052351000;3.0;1.0
1370052352000;1.0;5.0
1370052353000;1.0;1.0
1370052354000;2.0;2.0
1370052355000;2.0;0.0
1370052356000;1.0;1.0
1370052357000;2.0;3.0
1370052358000;0.0;2.0
1370052359000;2.0;2.0
1370052360000;1.0;1.0
1370052361000;0.0;0.0
1370052362000;0.0;1.0
1370052363000;1.0;0.0
1370052364000;1.0;3.0
1370052365000;4.0;1.0
1370052366000;3.0;1.0
1370052367000;0.0;0.0
1370052368000;1.0;1.0
1370052369000;0.0;1.0
1370052370000;1.0;2.0
1370052371000;2.0;0.0
1370052372000;0.0;1.0
1370052373000;2.0;1.0
1370052374000;3.0;2.0
1370052375000;1.0;2.0
1370052376000;0.0;1.0
1370052377000;1.0;1.0
1370052378000;0.0;4.0
1370052379000;4.0;0.0
1370052380000;0.0;2.0
1370052381000;2.0;2.0
1370052382000;2.0;2.0
1370052383000;1.0;1.0
1370052384000;1.0;2.0
1370052385000;2.0;2.0
1370052386000;0.0;1.0
1370052387000;0.0;1.0
1370052388000;1.0;1.0
1370052389000;1.0;1.0
1370052390000;1.0;0.0
1370052391000;2.0;1.0
1370052392000;1.0;1.0
1370052393000;1.0;4.0
1370052394000;3.0;1.0
1370052395000;2.0;0.0
1370052396000;0.0;0.0
1370052397000;2.0;1.0
1370052398000;1.0;0.0
1370052399000;2.0;2.0
1370052400000;1.0;2.0
1370052401000;4.0;0.0
1370052402000;1.0;0.0
1370052403000;1.0;3.0
1370052404000;2.0;0.0
1370052405000;0.0;0.0
1370052406000;1.0;1.0
1370052407000;2.0;2.0
1370052408000;1.0;2.0
1370052409000;2.0;3.0
1370052410000;3.0;3.0
1370052411000;0.0;0.0
1370052412000;3.0;1.0
1370052413000;0.0;1.0
1370052414000;0.0;1.0
1370052415000;3.0;1.0
1370052416000;1.0;0.0
1370052417000;0.0;1.0
1370052418000;1.0;1.0
1370052419000;0.0;4.0
1370052420000;3.0;1.0
1370052421000;1.0;3.0
1370052422000;1.0;0.0
1370052423000;2.0;0.0
1370052424000;0.0;0.0
1370052425000;4.0;2.0
1370052426000;1.0;4.0
1370052427000;2.0;0.0
1370052428000;0.0;1.0
1370052429000;1.0;1.0
1370052430000;1.0;2.0
1370052431000;0.0;2.0
1370052432000;4.0;0.0
1370052433000;1.0;1.0
1370052434000;0.0;0.0
1370052435000;1.0;2.0
1370052436000;0.0;3.0
1370052437000;2.0;1.0
1370052438000;1.0;2.0
1370052439000;3.0;0.0
1370052440000;2.0;2.0
1370052441000;2.0;1.0
1370052442000;2.0;2.0
1370052443000;0.0;0.0
