Timestamp;WC0;WC1;WC2
1370098292000;4.0;3.0;4.0
1370098293000;2.0;5.0;2.0
1370098294000;5.0;3.0;2.0
1370098295000;1.0;4.0;1.0
1370098296000;3.0;0.0;3.0
1370098297000;0.0;3.0;2.0
1370098298000;2.0;4.0;4.0
1370098299000;3.0;2.0;5.0
1370098300000;1.0;4.0;1.0
1370098301000;3.0;3.0;2.0
1370098302000;4.0;4.0;4.0
1370098303000;2.0;5.0;2.0
1370098304000;5.0;5.0;1.0
1370098305000;5.0;2.0;1.0
1370098306000;3.0;4.0;2.0
1370098307000;3.0;2.0;4.0
1370098308000;0.0;3.0;0.0
1370098309000;1.0;2.0;1.0
1370098310000;2.0;2.0;4.0
1370098311000;4.0;3.0;8.0
1370098312000;3.0;3.0;2.0
1370098313000;2.0;1.0;5.0
1370098314000;1.0;3.0;5.0
1370098315000;5.0;1.0;2.0
1370098316000;2.0;4.0;2.0
1370098317000;4.0;0.0;3.0
1370098318000;1.0;4.0;2.0
1370098319000;5.0;0.0;2.0
1370098320000;1.0;6.0;2.0
1370098321000;4.0;2.0;2.0
1370098322000;2.0;1.0;2.0
1370098323000;4.0;1.0;4.0
1370098324000;1.0;3.0;6.0
1370098325000;4.0;7.0;2.0
1370098326000;6.0;2.0;1.0
1370098327000;3.0;3.0;7.0
1370098328000;5.0;2.0;7.0
1370098329000;3.0;0.0;2.0
1370098330000;3.0;4.0;3.0
1370098331000;0.0;5.0;5.0
1370098332000;2.0;1.0;4.0
1370098333000;1.0;0.0;2.0
1370098334000;0.0;4.0;1.0
1370098335000;2.0;1.0;2.0
1370098336000;1.0;1.0;2.0
1370098337000;0.0;5.0;3.0
1370098338000;3.0;3.0;2.0
1370098339000;2.0;2.0;1.0
1370098340000;1.0;5.0;2.0
1370098341000;4.0;0.0;2.0
1370098342000;1.0;0.0;4.0
1370098343000;6.0;4.0;3.0
1370098344000;2.0;2.0;5.0
1370098345000;6.0;3.0;1.0
1370098346000;3.0;2.0;4.0
1370098347000;1.0;2.0;2.0
1370098348000;3.0;4.0;4.0
1370098349000;4.0;0.0;2.0
1370098350000;1.0;4.0;2.0
1370098351000;3.0;4.0;4.0
1370098352000;2.0;4.0;5.0
1370098353000;1.0;2.0;5.0
1370098354000;2.0;1.0;3.0
1370098355000;4.0;2.0;5.0
1370098356000;2.0;3.0;5.0
