Timestamp;WC0
1370193632000;8.0
1370193633000;6.0
1370193634000;5.0
1370193635000;3.0
1370193636000;3.0
1370193637000;12.0
1370193638000;4.0
1370193639000;3.0
1370193640000;10.0
1370193641000;7.0
1370193642000;8.0
1370193643000;6.0
1370193644000;4.0
1370193645000;7.0
1370193646000;8.0
1370193647000;7.0
1370193648000;3.0
1370193649000;9.0
1370193650000;7.0
1370193651000;9.0
1370193652000;4.0
1370193653000;5.0
1370193654000;5.0
1370193655000;2.0
1370193656000;5.0
1370193657000;4.0
1370193658000;9.0
1370193659000;4.0
1370193660000;6.0
1370193661000;5.0
1370193662000;4.0
1370193663000;3.0
1370193664000;8.0
1370193665000;5.0
1370193666000;5.0
1370193667000;6.0
1370193668000;4.0
1370193669000;4.0
1370193670000;3.0
1370193671000;4.0
1370193672000;5.0
1370193673000;7.0
1370193674000;7.0
1370193675000;8.0
1370193676000;8.0
1370193677000;1.0
1370193678000;7.0
1370193679000;4.0
1370193680000;5.0
1370193681000;1.0
1370193682000;8.0
1370193683000;6.0
1370193684000;5.0
1370193685000;6.0
1370193686000;6.0
1370193687000;6.0
1370193688000;7.0
1370193689000;7.0
1370193690000;2.0
1370193691000;3.0
1370193692000;8.0
1370193693000;10.0
1370193694000;9.0
1370193695000;6.0
1370193696000;8.0
1370193697000;7.0
1370193698000;5.0
1370193699000;4.0
1370193700000;7.0
1370193701000;7.0
1370193702000;5.0
1370193703000;3.0
1370193704000;6.0
1370193705000;5.0
1370193706000;4.0
1370193707000;6.0
1370193708000;6.0
1370193709000;3.0
1370193710000;5.0
1370193711000;6.0
1370193712000;6.0
1370193713000;7.0
1370193714000;4.0
1370193715000;8.0
1370193716000;4.0
1370193717000;7.0
1370193718000;8.0
1370193719000;2.0
1370193720000;3.0
1370193721000;5.0
1370193722000;8.0
1370193723000;8.0
1370193724000;5.0
1370193725000;10.0
1370193726000;6.0
1370193727000;7.0
1370193728000;6.0
1370193729000;6.0
1370193730000;6.0
1370193731000;3.0
1370193732000;8.0
1370193733000;7.0
1370193734000;10.0
1370193735000;4.0
1370193736000;7.0
1370193737000;3.0
1370193738000;8.0
1370193739000;7.0
1370193740000;8.0
1370193741000;7.0
1370193742000;9.0
1370193743000;8.0
1370193744000;8.0
1370193745000;7.0
1370193746000;3.0
1370193747000;5.0
1370193748000;7.0
1370193749000;9.0
1370193750000;10.0
1370193751000;7.0
1370193752000;7.0
1370193753000;4.0
1370193754000;7.0
1370193755000;8.0
1370193756000;5.0
1370193757000;3.0
1370193758000;6.0
1370193759000;4.0
1370193760000;11.0
1370193761000;4.0
1370193762000;4.0
1370193763000;7.0
1370193764000;5.0
1370193765000;7.0
1370193766000;2.0
1370193767000;5.0
1370193768000;7.0
1370193769000;9.0
1370193770000;3.0
1370193771000;6.0
1370193772000;8.0
1370193773000;8.0
1370193774000;3.0
1370193775000;8.0
1370193776000;4.0
1370193777000;4.0
1370193778000;6.0
1370193779000;7.0
1370193780000;3.0
1370193781000;10.0
1370193782000;6.0
1370193783000;6.0
1370193784000;6.0
1370193785000;8.0
1370193786000;8.0
1370193787000;7.0
1370193788000;1.0
1370193789000;6.0
1370193790000;4.0
1370193791000;6.0
1370193792000;9.0
1370193793000;3.0
1370193794000;6.0
1370193795000;10.0
1370193796000;8.0
1370193797000;6.0
1370193798000;8.0
1370193799000;10.0
1370193800000;4.0
1370193801000;6.0
1370193802000;5.0
1370193803000;4.0
1370193804000;2.0
1370193805000;6.0
1370193806000;5.0
1370193807000;5.0
1370193808000;4.0
1370193809000;4.0
1370193810000;7.0
1370193811000;5.0
1370193812000;4.0
1370193813000;6.0
1370193814000;4.0
1370193815000;7.0
1370193816000;5.0
1370193817000;4.0
1370193818000;10.0
1370193819000;3.0
1370193820000;10.0
1370193821000;6.0
1370193822000;4.0
1370193823000;7.0
1370193824000;4.0
1370193825000;4.0
1370193826000;8.0
1370193827000;9.0
1370193828000;7.0
1370193829000;3.0
1370193830000;2.0
1370193831000;4.0
1370193832000;7.0
1370193833000;6.0
1370193834000;8.0
1370193835000;9.0
1370193836000;7.0
1370193837000;5.0
1370193838000;5.0
1370193839000;5.0
1370193840000;3.0
1370193841000;10.0
1370193842000;5.0
1370193843000;5.0
1370193844000;9.0
1370193845000;6.0
1370193846000;7.0
1370193847000;5.0
1370193848000;4.0
1370193849000;7.0
1370193850000;4.0
1370193851000;6.0
1370193852000;6.0
1370193853000;9.0
1370193854000;5.0
1370193855000;8.0
1370193856000;5.0
1370193857000;6.0
1370193858000;3.0
1370193859000;7.0
1370193860000;6.0
1370193861000;6.0
1370193862000;6.0
1370193863000;3.0
1370193864000;4.0
1370193865000;5.0
1370193866000;5.0
1370193867000;6.0
1370193868000;6.0
1370193869000;5.0
1370193870000;8.0
1370193871000;5.0
1370193872000;7.0
1370193873000;5.0
1370193874000;6.0
1370193875000;6.0
1370193876000;9.0
1370193877000;9.0
1370193878000;6.0
1370193879000;6.0
1370193880000;9.0
1370193881000;5.0
1370193882000;4.0
1370193883000;9.0
1370193884000;6.0
1370193885000;7.0
1370193886000;5.0
1370193887000;7.0
1370193888000;7.0
1370193889000;5.0
1370193890000;10.0
1370193891000;4.0
1370193892000;4.0
1370193893000;6.0
1370193894000;6.0
1370193895000;5.0
1370193896000;9.0
1370193897000;6.0
1370193898000;6.0
1370193899000;8.0
1370193900000;3.0
1370193901000;4.0
1370193902000;6.0
1370193903000;1.0
1370193904000;7.0
1370193905000;8.0
1370193906000;8.0
1370193907000;9.0
1370193908000;6.0
1370193909000;9.0
1370193910000;4.0
1370193911000;3.0
1370193912000;11.0
1370193913000;7.0
1370193914000;6.0
1370193915000;12.0
1370193916000;3.0
1370193917000;8.0
1370193918000;6.0
1370193919000;4.0
1370193920000;6.0
1370193921000;7.0
1370193922000;3.0
1370193923000;7.0
1370193924000;3.0
1370193925000;8.0
1370193926000;8.0
1370193927000;3.0
1370193928000;5.0
1370193929000;9.0
1370193930000;8.0
1370193931000;4.0
1370193932000;8.0
1370193933000;4.0
1370193934000;9.0
1370193935000;5.0
1370193936000;6.0
1370193937000;8.0
1370193938000;9.0
1370193939000;7.0
1370193940000;5.0
1370193941000;6.0
1370193942000;5.0
1370193943000;5.0
1370193944000;7.0
1370193945000;5.0
1370193946000;3.0
1370193947000;7.0
1370193948000;1.0
1370193949000;3.0
1370193950000;7.0
1370193951000;4.0
1370193952000;8.0
1370193953000;5.0
1370193954000;10.0
1370193955000;5.0
1370193956000;7.0
1370193957000;5.0
1370193958000;5.0
1370193959000;5.0
1370193960000;12.0
1370193961000;4.0
1370193962000;2.0
1370193963000;7.0
1370193964000;9.0
1370193965000;7.0
1370193966000;7.0
1370193967000;5.0
1370193968000;7.0
1370193969000;4.0
1370193970000;1.0
1370193971000;5.0
1370193972000;8.0
1370193973000;7.0
1370193974000;5.0
1370193975000;6.0
1370193976000;4.0
1370193977000;7.0
1370193978000;6.0
1370193979000;4.0
1370193980000;6.0
1370193981000;7.0
1370193982000;10.0
1370193983000;9.0
1370193984000;2.0
1370193985000;7.0
1370193986000;5.0
1370193987000;7.0
1370193988000;7.0
1370193989000;6.0
1370193990000;3.0
1370193991000;5.0
1370193992000;8.0
1370193993000;8.0
1370193994000;3.0
1370193995000;7.0
1370193996000;10.0
1370193997000;4.0
1370193998000;4.0
1370193999000;7.0
1370194000000;5.0
1370194001000;5.0
1370194002000;5.0
