Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1564588699383, 1664, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564588699480, 1809, ESTIMATION, -,[[0.013095774946386047; 0.07437218166153366; 0.00824379524679782]], 0.058355697354097825, 
1564588758303, 406279, OPTIMIZATION, -,-,-,
1564588767800, 13, ESTIMATION, -,[[0.012954029557380406; 0.07007246677592684; 0.007890298501939947]], 0.057815215330809355, 
1564588767808, 7, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013764518873707502; 0.07539201778037796; 0.00815903531440282]], 0.02912527428586666, 
1564588767813, 20, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005590047345417424; 0.02930794666099553; 0.0033875815404354544]], 0.5934193656805448, 
1564588767814, 15, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0054579362422192655; 0.02579453906375582; 0.008393951439003943]], 0.6030281959497524, 
1564588767820, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013764518873707504; 0.07539201778037795; 0.008159035314402823]], 0.029125274285866677, 
1564588767821, 9, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012954029557380406; 0.07007246677592684; 0.007890298501939947]], 0.057815215330809355, 
1564588769618, 1812, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
1564588837681, 12, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.013726746046643349; 0.07522000154211868; 0.008030377362092264]], 0.027526740816127524, 
1564588837695, 28, ESTIMATION, -,[[0.012920034013022667; 0.06991765216149351; 0.007774506344860447]], 0.05778720039113223, 
1564588837700, 6, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006070906197311218; 0.02530328889656923; 0.008080629452704416]], 0.5572700877903336, 
1564588837706, 33, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.005552508096838515; 0.02927982076702441; 0.0033143200121325523]], 0.5950750444232639, 
1564588837708, 16, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.013726746046643343; 0.07522000154211866; 0.008030377362092268]], 0.02752674081612741, 
1564588837719, 26, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.012920034013022667; 0.06991765216149351; 0.007774506344860447]], 0.05778720039113223, 
1564588839580, 1877, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, Error when running evaluation estimation., Error when running evaluation estimation., 
