Timestamp;WC0;WC1;WC2
1370121872000;2.0;1.0;2.0
1370121873000;2.0;3.0;2.0
1370121874000;3.0;3.0;3.0
1370121875000;1.0;0.0;2.0
1370121876000;4.0;3.0;4.0
1370121877000;1.0;1.0;2.0
1370121878000;0.0;4.0;1.0
1370121879000;3.0;2.0;2.0
1370121880000;0.0;2.0;1.0
1370121881000;1.0;2.0;3.0
1370121882000;2.0;3.0;1.0
1370121883000;1.0;4.0;5.0
1370121884000;0.0;1.0;1.0
1370121885000;0.0;2.0;1.0
1370121886000;4.0;2.0;1.0
1370121887000;1.0;1.0;1.0
1370121888000;2.0;4.0;3.0
1370121889000;1.0;0.0;2.0
1370121890000;4.0;1.0;2.0
1370121891000;5.0;2.0;1.0
1370121892000;6.0;0.0;1.0
1370121893000;1.0;0.0;1.0
1370121894000;2.0;2.0;0.0
1370121895000;1.0;2.0;1.0
1370121896000;2.0;4.0;1.0
1370121897000;1.0;0.0;0.0
1370121898000;0.0;2.0;2.0
1370121899000;0.0;2.0;2.0
1370121900000;1.0;0.0;1.0
1370121901000;3.0;0.0;1.0
1370121902000;4.0;0.0;0.0
1370121903000;2.0;5.0;3.0
1370121904000;3.0;1.0;4.0
1370121905000;1.0;0.0;1.0
1370121906000;0.0;1.0;3.0
1370121907000;2.0;0.0;1.0
1370121908000;1.0;2.0;4.0
1370121909000;3.0;1.0;2.0
1370121910000;0.0;2.0;3.0
1370121911000;0.0;1.0;3.0
1370121912000;2.0;3.0;2.0
1370121913000;1.0;4.0;2.0
1370121914000;1.0;4.0;2.0
1370121915000;6.0;0.0;4.0
1370121916000;0.0;4.0;3.0
1370121917000;2.0;2.0;2.0
1370121918000;0.0;2.0;1.0
1370121919000;3.0;2.0;2.0
1370121920000;2.0;1.0;0.0
1370121921000;1.0;1.0;2.0
1370121922000;4.0;2.0;4.0
1370121923000;1.0;4.0;2.0
1370121924000;2.0;0.0;1.0
1370121925000;2.0;1.0;3.0
1370121926000;1.0;1.0;0.0
1370121927000;3.0;2.0;2.0
1370121928000;2.0;1.0;0.0
1370121929000;0.0;2.0;2.0
1370121930000;1.0;1.0;1.0
1370121931000;4.0;1.0;2.0
1370121932000;2.0;1.0;1.0
1370121933000;1.0;1.0;1.0
1370121934000;3.0;2.0;0.0
1370121935000;2.0;0.0;4.0
1370121936000;2.0;1.0;4.0
1370121937000;2.0;1.0;1.0
1370121938000;2.0;1.0;1.0
1370121939000;3.0;0.0;5.0
1370121940000;1.0;3.0;2.0
1370121941000;1.0;1.0;2.0
1370121942000;1.0;4.0;2.0
1370121943000;2.0;4.0;1.0
1370121944000;1.0;0.0;4.0
1370121945000;1.0;0.0;2.0
1370121946000;2.0;1.0;1.0
1370121947000;1.0;4.0;2.0
1370121948000;2.0;4.0;1.0
1370121949000;4.0;2.0;1.0
1370121950000;2.0;3.0;1.0
1370121951000;2.0;1.0;2.0
1370121952000;1.0;4.0;3.0
1370121953000;3.0;2.0;3.0
1370121954000;1.0;2.0;4.0
1370121955000;3.0;5.0;3.0
1370121956000;0.0;2.0;2.0
1370121957000;1.0;1.0;3.0
1370121958000;1.0;1.0;0.0
1370121959000;1.0;1.0;2.0
1370121960000;4.0;1.0;2.0
1370121961000;0.0;0.0;0.0
1370121962000;0.0;2.0;4.0
1370121963000;0.0;2.0;3.0
1370121964000;3.0;1.0;1.0
1370121965000;3.0;1.0;2.0
1370121966000;3.0;2.0;1.0
1370121967000;1.0;2.0;3.0
1370121968000;1.0;2.0;1.0
1370121969000;2.0;0.0;2.0
1370121970000;1.0;0.0;1.0
1370121971000;2.0;1.0;2.0
1370121972000;2.0;0.0;1.0
1370121973000;3.0;3.0;2.0
1370121974000;0.0;3.0;0.0
1370121975000;1.0;0.0;1.0
1370121976000;0.0;0.0;1.0
1370121977000;0.0;2.0;2.0
1370121978000;0.0;0.0;4.0
1370121979000;0.0;1.0;3.0
1370121980000;2.0;0.0;1.0
1370121981000;2.0;2.0;2.0
1370121982000;1.0;1.0;2.0
1370121983000;3.0;1.0;2.0
1370121984000;3.0;3.0;4.0
1370121985000;3.0;2.0;2.0
1370121986000;1.0;3.0;0.0
