Timestamp;WC0;WC1;WC2
1370114132000;2.0;5.0;1.0
1370114133000;2.0;5.0;2.0
1370114134000;4.0;1.0;3.0
1370114135000;1.0;0.0;6.0
1370114136000;2.0;3.0;3.0
1370114137000;4.0;1.0;2.0
1370114138000;1.0;3.0;5.0
1370114139000;2.0;4.0;0.0
1370114140000;0.0;3.0;3.0
1370114141000;3.0;2.0;4.0
1370114142000;3.0;4.0;5.0
1370114143000;2.0;1.0;2.0
1370114144000;1.0;2.0;0.0
1370114145000;6.0;6.0;2.0
1370114146000;1.0;5.0;3.0
1370114147000;4.0;3.0;2.0
1370114148000;5.0;1.0;3.0
1370114149000;1.0;2.0;2.0
1370114150000;4.0;3.0;3.0
1370114151000;3.0;1.0;3.0
1370114152000;2.0;5.0;1.0
1370114153000;2.0;2.0;3.0
1370114154000;4.0;2.0;1.0
1370114155000;6.0;2.0;2.0
1370114156000;2.0;3.0;2.0
1370114157000;1.0;2.0;4.0
1370114158000;2.0;4.0;1.0
1370114159000;2.0;2.0;3.0
1370114160000;5.0;2.0;4.0
1370114161000;1.0;4.0;2.0
1370114162000;6.0;5.0;4.0
1370114163000;5.0;0.0;3.0
1370114164000;7.0;2.0;4.0
1370114165000;3.0;6.0;5.0
1370114166000;3.0;5.0;2.0
1370114167000;3.0;2.0;3.0
1370114168000;6.0;4.0;3.0
1370114169000;3.0;1.0;5.0
1370114170000;4.0;3.0;4.0
1370114171000;4.0;4.0;4.0
1370114172000;0.0;4.0;2.0
1370114173000;2.0;4.0;6.0
1370114174000;4.0;1.0;6.0
1370114175000;1.0;2.0;3.0
1370114176000;0.0;2.0;2.0
1370114177000;2.0;1.0;1.0
1370114178000;1.0;3.0;2.0
1370114179000;3.0;2.0;5.0
1370114180000;3.0;2.0;1.0
1370114181000;7.0;0.0;2.0
1370114182000;4.0;3.0;2.0
1370114183000;3.0;3.0;6.0
1370114184000;4.0;4.0;1.0
1370114185000;1.0;4.0;5.0
1370114186000;5.0;6.0;0.0
1370114187000;2.0;5.0;4.0
1370114188000;3.0;1.0;5.0
1370114189000;5.0;2.0;7.0
1370114190000;2.0;5.0;2.0
1370114191000;4.0;7.0;4.0
1370114192000;3.0;6.0;1.0
1370114193000;2.0;2.0;3.0
1370114194000;2.0;2.0;4.0
1370114195000;4.0;2.0;3.0
1370114196000;2.0;3.0;2.0
1370114197000;3.0;2.0;5.0
1370114198000;2.0;4.0;1.0
1370114199000;5.0;1.0;9.0
1370114200000;5.0;6.0;1.0
1370114201000;3.0;2.0;5.0
1370114202000;3.0;4.0;1.0
1370114203000;2.0;2.0;0.0
1370114204000;4.0;3.0;5.0
1370114205000;2.0;2.0;4.0
1370114206000;4.0;0.0;4.0
1370114207000;1.0;4.0;3.0
1370114208000;4.0;3.0;4.0
1370114209000;5.0;4.0;1.0
1370114210000;3.0;3.0;6.0
1370114211000;3.0;3.0;5.0
1370114212000;2.0;4.0;1.0
1370114213000;2.0;6.0;5.0
1370114214000;1.0;3.0;2.0
1370114215000;2.0;2.0;0.0
1370114216000;4.0;0.0;2.0
1370114217000;1.0;3.0;6.0
1370114218000;1.0;4.0;8.0
1370114219000;3.0;2.0;2.0
1370114220000;5.0;2.0;5.0
1370114221000;1.0;3.0;2.0
1370114222000;4.0;2.0;2.0
1370114223000;1.0;8.0;2.0
