Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1598617141204, 3, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006082211377006377; 0.030429826994452645; 0.006546203885805544]], 0.023681151805557375, 
1598617141206, 3, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.40633504201407494, 
1598617141207, 3, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01932993318415914; 0.03201743988589667; 0.0]], 0.4679107171189241, 
1598617141208, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0013646972978163894; 0.024872197229583382; 0.0013342180705654544]], 0.2232447617877535, 
1598617211289, 7, ESTIMATION, -,[[0.012574073590456598; 0.05037123797536425; 0.007686528601922644]], 1.4365230956832047, 
1598617211291, 7, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007766150831611987; 0.02942456044444945; 0.004912331527337067]], 0.06904341522200659, 
1598617211295, 5, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014071636200918836; 0.017600543701287295; 0.011415207975496172]], 0.24790668263425591, 
1598617211296, 6, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00521610107252129; 0.02154367645791666; 0.0031997657609151723]], 0.13298271299758907, 
1598617211300, 3, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012574073590456598; 0.05037123797536425; 0.007686528601922644]], 1.4365230956832047, 
1598617211301, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006268198596772527; 0.029262291937520987; 0.007282170321937248]], 0.03945679241312889, 
1598617211303, 6, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0018542506299496237; 0.025832073589931386; 0.0015155967011559054]], 0.20410944415701465, 
1598617211305, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.43278003949060406, 
1598617271373, 15, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@3599b7e8 (type: tools.descartes.librede.approach.WangKalmanFilterApproach), -,-,
1598617281375, 7, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012479597397866062; 0.04974857225773991; 0.0078041794593014776]], 1.5525381384882084, 
1598617281382, 7, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0014914816448050178; 0.0316507493812275; 0.009228895360525177]], 0.12296369855190496, 
1598617281387, 6, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014058625648979823; 0.01842010670103193; 0.010702144355345944]], 0.26840049574177405, 
1598617281395, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009421522379944878; 0.02586135079348754; 0.006611863318844979]], 0.1296411440321322, 
1598617281401, 5, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006163560572738387; 0.02887173099291929; 0.007465500972308619]], 0.04793417007586508, 
1598617281403, 8, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012569360723686298; 0.04963019963632806; 0.00754558133261197]], 1.549113064711014, 
1598617281407, 6, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.017538798469431835; 0.029331627174238484; 1.452395408405087E-4]], 0.5711704106561762, 
1598617281408, 9, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0022120624943571194; 0.02651230675548629; 0.0016024915421267015]], 0.18431335080005434, 
1598617282724, 1358, ESTIMATION, -,[[0.014058625648979823; 0.01842010670103193; 0.010702144355345944]], 0.26840049574177405, 
1598617351472, 9, ESTIMATION, -,[[0.013981353400279636; 0.019278735878802328; 0.009796986991914022]], 0.27121306804744044, 
1598617351473, 9, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012451769880023434; 0.048916207252403275; 0.007512476008171111]], 1.6828178630322066, 
1598617351474, 10, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007607080473986098; 0.029260778327745714; 0.004616417853932234]], 0.08361737044513542, 
1598617351475, 8, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0024219505556315134; 0.031080865580366556; 0.008570220593759625]], 0.09384344417104658, 
1598617351482, 8, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005072306468317602; 0.020539024913523565; 0.003022345113907345]], 0.14219524170680514, 
1598617351483, 8, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013981353400279636; 0.019278735878802328; 0.009796986991914022]], 0.27121306804744044, 
1598617351492, 7, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.006235515925932849; 0.028799612801956878; 0.007201066053381971]], 0.047427608774617436, 
1598617351501, 8, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.016782746523079338; 0.02814203758025199; 5.145977874351208E-4]], 0.47937883289024313, 
1598617421603, 13, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007622150425490425; 0.02913300423444542; 0.004593084961914687]], 0.08250217715213594, 
1598617421610, 17, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009538777854087915; 0.02542503360684614; 0.006715608761247644]], 0.1353777698239907, 
1598617421617, 14, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013839566956296843; 0.01948000732095283; 0.009383605428426207]], 0.26893826687580646, 
1598617421621, 16, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03252900998279207; 0.009217296399556608]], 0.17149714311625575, 
1598617421628, 34, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051207516560101175; 0.020509514318728578; 0.0030382898812065548]], 0.13969200537500082, 
1598617421646, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007372600153357912; 0.030095142093241056; 0.004644630107517561]], 0.08065936084456318, 
1598617421647, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012370336936409992; 0.04858170518456632; 0.0073507338505727935]], 1.6798695011730704, 
