Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1598604440796, 22, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.45176747426905106, 
1598604440800, 25, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.003309198215770643; 0.028113659139270997; 0.0021448593468548624]], 0.13291193074794905, 
1598604440801, 23, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015832645026086778; 0.027084508524371137; 6.154067382931118E-4]], 0.41056650005437234, 
1598604440802, 39, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007372600153357912; 0.030095142093241056; 0.004644630107517561]], 0.08284940703041403, 
1598604440806, 42, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012513891363081816; 0.04831259869417864; 0.0072620489001996155]], 1.6828657003693654, 
1598604440807, 42, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004426605915262959; 0.029657861439661006; 0.0077226454118712136]], 0.037563420849303246, 
1598604490871, 25, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@1d2aa638 (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1598604510912, 23, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01248881323662021; 0.048268077165412565; 0.00732330676926709]], 1.6844085596092737, 
1598604510926, 36, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013443484080411145; 0.020013888697231943; 0.008681178017124744]], 0.26495026337784766, 
1598604510942, 56, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00760068956260197; 0.028928295451043255; 0.00447467924657719]], 0.08241054105936262, 
1598604510946, 26, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[3.422650454270283E-4; 0.032184096150703445; 0.009133572776504477]], 0.1644970365422382, 
1598604510948, 34, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005167748887052559; 0.02042088789823317; 0.003007605886782974]], 0.13959531824867039, 
1598604510954, 64, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00957782949369307; 0.02514404305829152; 0.0066002715871085055]], 0.1405172194844208, 
1598604510990, 24, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.015600896237094637; 0.026920914333372344; 7.96268680176964E-4]], 0.400720828064795, 
1598604510993, 29, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0034551283786770455; 0.028267686435673265; 0.0022316800785902474]], 0.12467338966177444, 
1598604511014, 59, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007372600153357912; 0.030095142093241056; 0.004644630107517561]], 0.08592156252650228, 
1598604511020, 65, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012449552281609936; 0.0483539631857062; 0.007237150166615535]], 1.6842797552465054, 
1598604511021, 64, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004279257756817502; 0.0296864218060818; 0.007610308547480362]], 0.038537783181803925, 
1598604511029, 72, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.4532794347197658, 
1598604514527, 3643, ESTIMATION, -,[[0.00957782949369307; 0.02514404305829152; 0.0066002715871085055]], 0.1405172194844208, 
1598604581105, 12, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007592100046889848; 0.028919807523325482; 0.004439876183140631]], 0.0822651336109931, 
1598604581107, 15, ESTIMATION, -,[[0.009580411358347793; 0.025083833144355066; 0.006593577202595365]], 0.14152673651577782, 
1598604581117, 12, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.013302931405942063; 0.02016397605320254; 0.00855146664922068]], 0.2626032428194139, 
1598604581119, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009580411358347793; 0.025083833144355066; 0.006593577202595365]], 0.14152673651577782, 
1598604581120, 11, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005174071887910823; 0.02039882316625901; 0.0029932834350741263]], 0.13962961083762165, 
1598604581131, 10, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012516768154760162; 0.04804754937355846; 0.007198953949085253]], 1.68355601732649, 
1598604581132, 11, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0030334983854828908; 0.030406536608463337; 0.007996441827740763]], 0.07830380763834002, 
1598604581143, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005401705740004147; 0.02128854412991647; 0.0032038756622341986]], 0.12145201608545661, 
1598604581144, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0035874643823946544; 0.02839511301323322; 0.0023133808357894002]], 0.11824726967649735, 
1598604582618, 71588, TRAINING, -,-,-,
1598604651229, 18, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00525568514388266; 0.020391026684166064; 0.002997116053330151]], 0.1382846973946046, 
1598604651230, 20, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007635081348008484; 0.028745086401876698; 0.0043935545306339535]], 0.08198371289956491, 
1598604651231, 25, ESTIMATION, -,[[0.009616671808563173; 0.024870372584748418; 0.006478188014999016]], 0.14346740732091912, 
1598604651235, 14, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009616671808563173; 0.024870372584748418; 0.006478188014999016]], 0.14346740732091912, 
1598604651238, 27, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012590962052925994; 0.04798982649560059; 0.007221180505738059]], 1.6856926642502401, 
1598604651246, 35, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.001829726861364189; 0.031144610952440154; 0.00869781757219149]], 0.12081671503818636, 
1598604651247, 37, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01287879460117244; 0.02034552464623584; 0.008390110665939827]], 0.25420533304267884, 
1598604651262, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007447288474271447; 0.02933226310698514; 0.004412428614499204]], 0.08022716612277563, 
1598604651263, 15, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004046250297330604; 0.02972654648002705; 0.0077482988704268485]], 0.04866827229340151, 
1598604651265, 18, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012577758557594992; 0.048055838190906426; 0.00717078592033191]], 1.6857806683232452, 
1598604651275, 13, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.0038306733483160654; 0.02857748187601775; 0.0024536077460093945]], 0.10952671263186242, 
1598604651277, 14, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.01473141783928342; 0.02644987077257758; 0.0012121389989037585]], 0.3628110785026332, 
1598604660312, 25, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@64c0ec5e (type: tools.descartes.librede.approach.KumarKalmanFilterApproach), -,-,
1598604720351, 13, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012636673386578293; 0.04758214382455734; 0.007195722137648274]], 1.681342565297278, 
1598604720352, 18, ESTIMATION, -,[[0.003955514011255833; 0.02862511401425927; 0.002537012773889949]], 0.10695076083479128, 
1598604720353, 14, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005317097848161865; 0.020390634250943; 0.0030140113794201607]], 0.13747574638386284, 
1598604720360, 8, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.002639780224775571; 0.03040663247504365; 0.00871042749390751]], 0.09629585035481354, 
1598604720364, 29, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00771083849538629; 0.02867309237245608; 0.004401884637841398]], 0.0815185744881918, 
1598604720365, 27, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009640331153297672; 0.024708674038094455; 0.0064809332780072625]], 0.14120567486816715, 
1598604720385, 19, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007447288474271447; 0.02933226310698514; 0.004412428614499204]], 0.07693005303462776, 
1598604720386, 20, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012615996378340518; 0.04759380550172498; 0.007148042383766176]], 1.6809971098419876, 
1598604720398, 12, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014513603696650593; 0.026308435658430957; 0.0013788636997880102]], 0.3464543921873369, 
1598604720401, 16, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.003955514011255833; 0.02862511401425927; 0.002537012773889949]], 0.10695076083479128, 
