Timestamp;WC0;WC1;WC2
1370076152000;10.0;7.0;2.0
1370076153000;7.0;8.0;6.0
1370076154000;10.0;6.0;6.0
1370076155000;8.0;6.0;6.0
1370076156000;5.0;3.0;7.0
1370076157000;12.0;6.0;6.0
1370076158000;6.0;6.0;3.0
1370076159000;5.0;4.0;6.0
1370076160000;2.0;9.0;8.0
1370076161000;9.0;4.0;7.0
1370076162000;5.0;6.0;4.0
1370076163000;4.0;8.0;8.0
1370076164000;4.0;10.0;10.0
1370076165000;5.0;5.0;9.0
1370076166000;7.0;7.0;5.0
1370076167000;5.0;8.0;7.0
1370076168000;10.0;12.0;4.0
1370076169000;3.0;8.0;7.0
1370076170000;6.0;4.0;9.0
1370076171000;5.0;7.0;6.0
1370076172000;12.0;6.0;6.0
1370076173000;5.0;7.0;2.0
1370076174000;1.0;9.0;5.0
1370076175000;3.0;8.0;9.0
1370076176000;8.0;8.0;5.0
1370076177000;8.0;6.0;1.0
1370076178000;7.0;4.0;5.0
1370076179000;10.0;6.0;9.0
1370076180000;8.0;6.0;4.0
1370076181000;12.0;7.0;5.0
1370076182000;8.0;7.0;8.0
1370076183000;8.0;11.0;8.0
1370076184000;7.0;3.0;1.0
1370076185000;10.0;6.0;6.0
1370076186000;5.0;6.0;9.0
1370076187000;8.0;12.0;6.0
1370076188000;4.0;3.0;5.0
1370076189000;3.0;9.0;6.0
1370076190000;9.0;10.0;8.0
1370076191000;3.0;12.0;10.0
1370076192000;4.0;6.0;4.0
1370076193000;8.0;5.0;3.0
1370076194000;5.0;5.0;3.0
1370076195000;4.0;3.0;12.0
1370076196000;2.0;5.0;3.0
1370076197000;8.0;8.0;4.0
1370076198000;5.0;4.0;8.0
1370076199000;5.0;8.0;7.0
1370076200000;3.0;9.0;6.0
1370076201000;8.0;6.0;5.0
1370076202000;9.0;11.0;6.0
1370076203000;5.0;3.0;10.0
1370076204000;8.0;11.0;5.0
1370076205000;4.0;5.0;6.0
1370076206000;7.0;10.0;8.0
1370076207000;8.0;4.0;8.0
1370076208000;5.0;7.0;5.0
1370076209000;7.0;4.0;4.0
1370076210000;7.0;5.0;8.0
1370076211000;10.0;7.0;8.0
1370076212000;10.0;7.0;9.0
1370076213000;6.0;6.0;6.0
1370076214000;9.0;5.0;7.0
1370076215000;4.0;4.0;7.0
1370076216000;5.0;7.0;0.0
1370076217000;8.0;6.0;7.0
1370076218000;8.0;11.0;3.0
1370076219000;6.0;7.0;14.0
1370076220000;5.0;8.0;8.0
