Timestamp;WC0;WC1;WC2
1370043709000;2.2346368715083798;0.0;1.1173184357541899
1370043710000;1.0;0.0;0.0
1370043711000;0.0;3.0;1.0
1370043712000;0.0;0.0;0.0
1370043713000;0.0;0.0;2.0
1370043714000;1.0;1.0;1.0
1370043715000;1.0;0.0;0.0
1370043716000;1.0;1.0;1.0
1370043717000;1.0;1.0;0.0
1370043718000;2.0;1.0;0.0
1370043719000;0.0;1.0;0.0
1370043720000;1.0;2.0;1.0
1370043721000;1.0;1.0;1.0
1370043722000;0.0;0.0;0.0
1370043723000;0.0;1.0;1.0
1370043724000;1.0;1.0;2.0
1370043725000;0.0;1.0;0.0
1370043726000;0.0;1.0;3.0
1370043727000;0.0;2.0;2.0
1370043728000;0.0;0.0;1.0
1370043729000;0.0;2.0;1.0
1370043730000;1.0;0.0;0.0
1370043731000;1.0;0.0;0.0
1370043732000;0.0;0.0;1.0
1370043733000;1.0;1.0;0.0
1370043734000;2.0;3.0;2.0
1370043735000;0.0;0.0;0.0
1370043736000;1.0;0.0;0.0
1370043737000;1.0;1.0;0.0
1370043738000;2.0;0.0;2.0
1370043739000;2.0;1.0;3.0
1370043740000;1.0;0.0;1.0
1370043741000;0.0;0.0;0.0
1370043742000;0.0;1.0;0.0
1370043743000;2.0;0.0;0.0
1370043744000;1.0;0.0;0.0
1370043745000;0.0;0.0;1.0
1370043746000;2.0;0.0;0.0
1370043747000;0.0;0.0;0.0
1370043748000;1.0;0.0;2.0
1370043749000;0.0;1.0;1.0
1370043750000;0.0;1.0;1.0
1370043751000;2.0;0.0;0.0
1370043752000;1.0;0.0;1.0
1370043753000;0.0;1.0;2.0
1370043754000;2.0;0.0;1.0
1370043755000;1.0;0.0;1.0
1370043756000;1.0;1.0;1.0
1370043757000;0.0;0.0;0.0
1370043758000;2.0;1.0;2.0
1370043759000;2.0;1.0;0.0
1370043760000;1.0;1.0;2.0
1370043761000;0.0;2.0;1.0
1370043762000;1.0;1.0;1.0
1370043763000;1.0;0.0;0.0
1370043764000;0.0;0.0;2.0
1370043765000;1.0;0.0;1.0
1370043766000;0.0;0.0;0.0
1370043767000;0.0;1.0;2.0
1370043768000;1.0;0.0;1.0
1370043769000;2.0;0.0;0.0
