Timestamp;WC0;WC1;WC2
1370129672000;3.0;2.0;2.0
1370129673000;2.0;3.0;1.0
1370129674000;1.0;2.0;3.0
1370129675000;4.0;1.0;2.0
1370129676000;2.0;0.0;5.0
1370129677000;3.0;2.0;0.0
1370129678000;1.0;0.0;3.0
1370129679000;4.0;0.0;2.0
1370129680000;1.0;1.0;2.0
1370129681000;2.0;2.0;1.0
1370129682000;2.0;3.0;2.0
1370129683000;4.0;1.0;5.0
1370129684000;3.0;1.0;0.0
1370129685000;3.0;2.0;2.0
1370129686000;1.0;1.0;4.0
1370129687000;3.0;4.0;1.0
1370129688000;2.0;2.0;4.0
1370129689000;1.0;2.0;3.0
1370129690000;0.0;1.0;1.0
1370129691000;4.0;0.0;2.0
1370129692000;0.0;2.0;0.0
1370129693000;5.0;1.0;1.0
1370129694000;5.0;2.0;3.0
1370129695000;0.0;1.0;2.0
1370129696000;2.0;1.0;0.0
1370129697000;1.0;3.0;2.0
1370129698000;2.0;3.0;1.0
1370129699000;2.0;2.0;3.0
1370129700000;3.0;1.0;1.0
1370129701000;2.0;1.0;1.0
1370129702000;2.0;0.0;0.0
1370129703000;4.0;0.0;2.0
1370129704000;1.0;4.0;5.0
1370129705000;3.0;1.0;1.0
1370129706000;0.0;0.0;2.0
1370129707000;2.0;1.0;2.0
1370129708000;3.0;2.0;3.0
1370129709000;1.0;1.0;0.0
1370129710000;3.0;0.0;4.0
1370129711000;1.0;2.0;3.0
1370129712000;1.0;2.0;2.0
1370129713000;2.0;1.0;4.0
1370129714000;2.0;1.0;0.0
1370129715000;5.0;2.0;0.0
1370129716000;2.0;1.0;1.0
1370129717000;2.0;2.0;3.0
1370129718000;2.0;0.0;0.0
1370129719000;1.0;0.0;2.0
1370129720000;1.0;4.0;2.0
1370129721000;4.0;0.0;0.0
1370129722000;2.0;1.0;1.0
1370129723000;4.0;4.0;3.0
1370129724000;2.0;2.0;4.0
1370129725000;4.0;3.0;1.0
1370129726000;0.0;3.0;2.0
1370129727000;0.0;3.0;2.0
1370129728000;1.0;2.0;1.0
1370129729000;0.0;2.0;1.0
1370129730000;0.0;2.0;3.0
1370129731000;2.0;3.0;2.0
1370129732000;2.0;2.0;2.0
1370129733000;1.0;3.0;2.0
1370129734000;4.0;2.0;5.0
1370129735000;3.0;3.0;3.0
1370129736000;1.0;4.0;0.0
1370129737000;3.0;3.0;1.0
1370129738000;1.0;2.0;2.0
1370129739000;0.0;2.0;0.0
1370129740000;2.0;2.0;3.0
1370129741000;3.0;0.0;1.0
1370129742000;2.0;3.0;2.0
1370129743000;1.0;0.0;2.0
1370129744000;1.0;2.0;1.0
1370129745000;2.0;2.0;2.0
1370129746000;2.0;4.0;2.0
1370129747000;4.0;3.0;2.0
1370129748000;1.0;0.0;0.0
1370129749000;3.0;1.0;0.0
1370129750000;1.0;1.0;3.0
1370129751000;2.0;2.0;4.0
1370129752000;1.0;1.0;3.0
1370129753000;2.0;1.0;1.0
1370129754000;1.0;3.0;4.0
1370129755000;0.0;1.0;1.0
1370129756000;3.0;0.0;1.0
1370129757000;0.0;2.0;2.0
1370129758000;2.0;1.0;3.0
1370129759000;1.0;2.0;2.0
1370129760000;2.0;2.0;4.0
1370129761000;1.0;1.0;1.0
1370129762000;2.0;3.0;0.0
1370129763000;2.0;1.0;1.0
1370129764000;2.0;0.0;0.0
1370129765000;2.0;3.0;2.0
1370129766000;0.0;4.0;2.0
1370129767000;0.0;1.0;2.0
1370129768000;3.0;2.0;3.0
1370129769000;2.0;2.0;0.0
1370129770000;1.0;3.0;3.0
1370129771000;3.0;3.0;2.0
1370129772000;0.0;3.0;2.0
1370129773000;6.0;1.0;1.0
1370129774000;3.0;5.0;2.0
1370129775000;3.0;0.0;2.0
1370129776000;2.0;4.0;1.0
1370129777000;2.0;3.0;2.0
1370129778000;1.0;1.0;1.0
1370129779000;2.0;4.0;1.0
1370129780000;1.0;1.0;2.0
1370129781000;1.0;1.0;2.0
1370129782000;1.0;1.0;0.0
1370129783000;0.0;2.0;1.0
1370129784000;1.0;1.0;2.0
1370129785000;4.0;1.0;3.0
1370129786000;0.0;0.0;3.0
1370129787000;0.0;3.0;1.0
1370129788000;1.0;0.0;3.0
1370129789000;2.0;2.0;2.0
1370129790000;3.0;1.0;3.0
1370129791000;1.0;2.0;5.0
1370129792000;2.0;3.0;1.0
1370129793000;3.0;0.0;0.0
1370129794000;0.0;1.0;0.0
1370129795000;1.0;1.0;1.0
1370129796000;1.0;2.0;0.0
1370129797000;0.0;3.0;3.0
1370129798000;2.0;1.0;1.0
1370129799000;2.0;2.0;2.0
1370129800000;1.0;5.0;2.0
1370129801000;0.0;1.0;3.0
1370129802000;3.0;1.0;3.0
1370129803000;1.0;1.0;2.0
1370129804000;2.0;1.0;1.0
1370129805000;1.0;2.0;0.0
1370129806000;5.0;0.0;0.0
1370129807000;3.0;0.0;4.0
1370129808000;2.0;1.0;3.0
1370129809000;2.0;1.0;3.0
1370129810000;1.0;2.0;5.0
1370129811000;0.0;1.0;2.0
1370129812000;6.0;5.0;1.0
1370129813000;1.0;1.0;3.0
1370129814000;4.0;1.0;1.0
1370129815000;0.0;3.0;1.0
1370129816000;1.0;1.0;3.0
1370129817000;2.0;1.0;1.0
1370129818000;2.0;4.0;2.0
1370129819000;3.0;3.0;2.0
1370129820000;2.0;2.0;2.0
1370129821000;5.0;1.0;1.0
1370129822000;0.0;2.0;2.0
1370129823000;1.0;4.0;3.0
1370129824000;0.0;2.0;1.0
1370129825000;1.0;0.0;2.0
1370129826000;2.0;1.0;0.0
1370129827000;2.0;2.0;2.0
1370129828000;4.0;5.0;1.0
1370129829000;3.0;2.0;3.0
1370129830000;2.0;3.0;1.0
1370129831000;3.0;0.0;2.0
1370129832000;0.0;3.0;1.0
1370129833000;1.0;1.0;0.0
1370129834000;1.0;3.0;0.0
1370129835000;2.0;1.0;1.0
1370129836000;2.0;1.0;1.0
1370129837000;1.0;0.0;2.0
1370129838000;0.0;1.0;2.0
1370129839000;5.0;2.0;1.0
1370129840000;0.0;0.0;1.0
1370129841000;2.0;1.0;4.0
1370129842000;1.0;1.0;2.0
