Timestamp;WC0;WC1;WC2
1370204924000;0.0;1.0;2.0
1370204925000;5.0;2.0;0.0
1370204926000;4.0;1.0;5.0
1370204927000;4.0;5.0;5.0
1370204928000;2.0;2.0;2.0
1370204929000;5.0;4.0;4.0
1370204930000;3.0;2.0;1.0
1370204931000;2.0;7.0;1.0
1370204932000;5.0;2.0;4.0
1370204933000;3.0;3.0;2.0
1370204934000;3.0;2.0;5.0
1370204935000;5.0;3.0;0.0
1370204936000;1.0;2.0;3.0
1370204937000;5.0;6.0;5.0
1370204938000;6.0;3.0;3.0
1370204939000;3.0;2.0;2.0
1370204940000;3.0;5.0;1.0
1370204941000;3.0;3.0;1.0
1370204942000;4.0;3.0;3.0
1370204943000;1.0;1.0;3.0
1370204944000;2.0;2.0;3.0
1370204945000;4.0;5.0;1.0
1370204946000;4.0;1.0;3.0
1370204947000;2.0;3.0;2.0
1370204948000;2.0;2.0;4.0
1370204949000;3.0;5.0;5.0
1370204950000;3.0;1.0;0.0
1370204951000;3.0;0.0;3.0
1370204952000;4.0;1.0;2.0
1370204953000;3.0;2.0;2.0
1370204954000;3.0;1.0;3.0
1370204955000;2.0;1.0;3.0
1370204956000;1.0;0.0;3.0
1370204957000;3.0;3.0;0.0
1370204958000;1.0;4.0;3.0
1370204959000;4.0;5.0;2.0
1370204960000;4.0;3.0;4.0
1370204961000;3.0;5.0;3.0
1370204962000;2.0;2.0;3.0
1370204963000;1.0;1.0;0.0
1370204964000;2.0;2.0;3.0
1370204965000;0.0;1.0;1.0
1370204966000;4.0;4.0;4.0
1370204967000;6.0;3.0;4.0
1370204968000;2.0;2.0;4.0
1370204969000;3.0;4.0;3.0
1370204970000;2.0;2.0;3.0
1370204971000;3.0;3.0;1.0
1370204972000;1.0;5.0;0.0
1370204973000;4.0;5.0;2.0
1370204974000;1.0;1.0;3.0
1370204975000;1.0;5.0;1.0
1370204976000;2.0;5.0;5.0
1370204977000;3.0;2.0;1.0
1370204978000;5.0;1.0;3.0
1370204979000;2.0;3.0;2.0
1370204980000;2.0;4.0;2.0
1370204981000;2.0;1.0;2.0
1370204982000;3.0;4.0;3.0
1370204983000;4.0;3.0;3.0
1370204984000;2.0;3.0;4.0
1370204985000;4.0;3.0;0.0
1370204986000;1.0;6.0;1.0
1370204987000;2.0;1.0;2.0
1370204988000;4.0;2.0;6.0
1370204989000;1.0;5.0;1.0
1370204990000;4.0;0.0;2.0
1370204991000;2.0;3.0;1.0
1370204992000;3.0;5.0;2.0
1370204993000;1.0;1.0;4.0
1370204994000;1.0;6.0;4.0
1370204995000;3.0;1.0;1.0
1370204996000;4.0;3.0;3.0
1370204997000;1.0;2.0;3.0
1370204998000;2.0;2.0;1.0
1370204999000;2.0;1.0;7.0
1370205000000;3.0;4.0;2.0
1370205001000;2.0;3.0;2.0
1370205002000;6.0;6.0;2.0
1370205003000;4.0;2.0;2.0
1370205004000;5.0;1.0;4.0
1370205005000;3.0;1.0;3.0
1370205006000;3.0;2.0;4.0
1370205007000;4.0;5.0;5.0
1370205008000;3.0;2.0;1.0
1370205009000;3.0;4.0;2.0
1370205010000;4.0;3.0;1.0
1370205011000;5.0;2.0;7.0
1370205012000;4.0;3.0;3.0
1370205013000;6.0;3.0;2.0
1370205014000;4.0;3.0;2.0
1370205015000;5.0;3.0;3.0
1370205016000;0.0;1.0;1.0
1370205017000;2.0;2.0;2.0
1370205018000;1.0;4.0;2.0
1370205019000;6.0;3.0;0.0
1370205020000;2.0;1.0;0.0
1370205021000;4.0;3.0;4.0
1370205022000;4.0;2.0;1.0
1370205023000;3.0;3.0;4.0
1370205024000;4.0;3.0;5.0
1370205025000;2.0;0.0;4.0
1370205026000;2.0;2.0;2.0
1370205027000;2.0;3.0;3.0
1370205028000;2.0;2.0;3.0
1370205029000;1.0;2.0;1.0
1370205030000;3.0;2.0;8.0
1370205031000;2.0;3.0;6.0
1370205032000;4.0;2.0;5.0
1370205033000;2.0;6.0;3.0
1370205034000;3.0;3.0;2.0
1370205035000;7.0;3.0;5.0
1370205036000;4.0;1.0;1.0
1370205037000;1.0;3.0;2.0
1370205038000;2.0;1.0;3.0
1370205039000;2.0;3.0;4.0
1370205040000;4.0;3.0;3.0
1370205041000;1.0;4.0;5.0
1370205042000;3.0;0.0;1.0
1370205043000;4.0;4.0;4.0
1370205044000;5.0;5.0;4.0
1370205045000;5.0;6.0;0.0
1370205046000;4.0;2.0;5.0
1370205047000;5.0;3.0;1.0
1370205048000;3.0;2.0;3.0
1370205049000;2.0;5.0;3.0
1370205050000;2.0;2.0;2.0
1370205051000;3.0;3.0;3.0
1370205052000;4.0;3.0;4.0
1370205053000;3.0;2.0;3.0
1370205054000;1.0;3.0;4.0
1370205055000;3.0;2.0;3.0
1370205056000;3.0;3.0;7.0
1370205057000;6.0;4.0;0.0
1370205058000;6.0;7.0;4.0
1370205059000;3.0;2.0;2.0
1370205060000;0.0;4.0;4.0
1370205061000;4.0;3.0;3.0
1370205062000;5.0;2.0;3.0
1370205063000;4.0;4.0;2.0
1370205064000;5.0;3.0;7.0
1370205065000;3.0;2.0;3.0
1370205066000;4.0;3.0;5.0
1370205067000;0.0;4.0;2.0
1370205068000;3.0;2.0;0.0
1370205069000;4.0;1.0;2.0
1370205070000;5.0;2.0;3.0
1370205071000;2.0;6.0;3.0
1370205072000;4.0;3.0;2.0
1370205073000;2.0;6.0;4.0
1370205074000;2.0;4.0;2.0
1370205075000;2.0;2.0;2.0
1370205076000;6.0;5.0;0.0
1370205077000;4.0;2.0;3.0
1370205078000;3.0;3.0;5.0
1370205079000;2.0;3.0;4.0
1370205080000;8.0;2.0;1.0
1370205081000;1.0;3.0;1.0
1370205082000;3.0;1.0;3.0
1370205083000;8.0;2.0;5.0
1370205084000;5.0;5.0;3.0
1370205085000;5.0;0.0;2.0
1370205086000;2.0;3.0;4.0
1370205087000;4.0;4.0;4.0
1370205088000;4.0;2.0;4.0
1370205089000;0.0;3.0;1.0
1370205090000;3.0;5.0;2.0
1370205091000;3.0;2.0;1.0
1370205092000;1.0;1.0;1.0
1370205093000;1.0;1.0;3.0
1370205094000;0.0;6.0;1.0
1370205095000;1.0;5.0;2.0
1370205096000;6.0;2.0;1.0
1370205097000;3.0;2.0;4.0
1370205098000;3.0;0.0;2.0
1370205099000;2.0;3.0;4.0
1370205100000;1.0;4.0;4.0
1370205101000;2.0;6.0;1.0
1370205102000;2.0;4.0;2.0
1370205103000;2.0;5.0;3.0
1370205104000;2.0;2.0;4.0
1370205105000;5.0;1.0;2.0
1370205106000;3.0;2.0;6.0
1370205107000;4.0;1.0;0.0
1370205108000;1.0;2.0;2.0
1370205109000;5.0;1.0;2.0
1370205110000;3.0;4.0;2.0
1370205111000;3.0;3.0;1.0
1370205112000;1.0;6.0;3.0
1370205113000;1.0;1.0;2.0
1370205114000;2.0;4.0;3.0
1370205115000;0.0;1.0;5.0
1370205116000;5.0;1.0;1.0
1370205117000;2.0;0.0;3.0
1370205118000;4.0;4.0;4.0
1370205119000;2.0;0.0;3.0
1370205120000;3.0;2.0;3.0
1370205121000;0.0;3.0;5.0
1370205122000;4.0;3.0;0.0
1370205123000;3.0;5.0;1.0
1370205124000;1.0;2.0;2.0
1370205125000;2.0;1.0;2.0
1370205126000;5.0;4.0;3.0
1370205127000;4.0;4.0;2.0
1370205128000;3.0;3.0;2.0
1370205129000;1.0;2.0;2.0
1370205130000;6.0;1.0;3.0
1370205131000;3.0;3.0;2.0
1370205132000;4.0;2.0;2.0
1370205133000;2.0;6.0;3.0
1370205134000;1.0;1.0;1.0
1370205135000;1.0;2.0;2.0
1370205136000;2.0;1.0;5.0
1370205137000;1.0;3.0;2.0
1370205138000;1.0;5.0;5.0
1370205139000;2.0;1.0;4.0
1370205140000;1.0;1.0;2.0
1370205141000;3.0;6.0;3.0
1370205142000;4.0;1.0;2.0
1370205143000;2.0;5.0;3.0
1370205144000;3.0;4.0;2.0
1370205145000;3.0;4.0;1.0
1370205146000;5.0;3.0;2.0
1370205147000;3.0;6.0;1.0
1370205148000;4.0;2.0;3.0
1370205149000;6.0;4.0;3.0
1370205150000;3.0;0.0;5.0
1370205151000;1.0;4.0;2.0
1370205152000;2.0;3.0;3.0
1370205153000;5.0;1.0;2.0
1370205154000;5.0;6.0;4.0
1370205155000;1.0;1.0;4.0
1370205156000;3.0;7.0;4.0
1370205157000;5.0;2.0;3.0
1370205158000;4.0;3.0;2.0
1370205159000;3.0;3.0;1.0
1370205160000;3.0;6.0;2.0
1370205161000;4.0;3.0;2.0
1370205162000;4.0;5.0;1.0
1370205163000;6.0;2.0;4.0
1370205164000;5.0;4.0;2.0
1370205165000;4.0;4.0;1.0
1370205166000;2.0;1.0;5.0
1370205167000;3.0;0.0;1.0
1370205168000;3.0;2.0;3.0
1370205169000;1.0;3.0;3.0
1370205170000;3.0;3.0;3.0
1370205171000;9.0;5.0;4.0
1370205172000;1.0;3.0;2.0
1370205173000;4.0;4.0;8.0
1370205174000;3.0;0.0;2.0
1370205175000;3.0;3.0;4.0
1370205176000;3.0;1.0;2.0
1370205177000;1.0;2.0;4.0
1370205178000;3.0;4.0;1.0
1370205179000;6.0;1.0;5.0
1370205180000;3.0;2.0;0.0
1370205181000;2.0;1.0;4.0
1370205182000;3.0;4.0;3.0
1370205183000;3.0;2.0;4.0
1370205184000;4.0;2.0;3.0
1370205185000;8.0;2.0;1.0
1370205186000;5.0;4.0;3.0
1370205187000;4.0;2.0;1.0
1370205188000;4.0;3.0;0.0
1370205189000;2.0;6.0;1.0
1370205190000;2.0;2.0;2.0
1370205191000;5.0;2.0;0.0
1370205192000;7.0;4.0;6.0
1370205193000;3.0;4.0;1.0
1370205194000;6.0;3.0;1.0
1370205195000;3.0;3.0;4.0
1370205196000;2.0;0.0;4.0
1370205197000;1.0;3.0;5.0
1370205198000;4.0;1.0;0.0
1370205199000;1.0;3.0;2.0
1370205200000;5.0;2.0;5.0
1370205201000;6.0;2.0;5.0
1370205202000;4.0;1.0;2.0
1370205203000;5.0;3.0;3.0
1370205204000;2.0;2.0;2.0
1370205205000;1.0;4.0;3.0
1370205206000;0.0;5.0;4.0
1370205207000;6.0;3.0;0.0
1370205208000;0.0;5.0;1.0
1370205209000;5.0;2.0;4.0
1370205210000;2.0;3.0;5.0
1370205211000;3.0;1.0;4.0
1370205212000;4.0;4.0;4.0
1370205213000;2.0;3.0;2.0
1370205214000;5.0;5.0;2.0
1370205215000;2.0;3.0;5.0
1370205216000;2.0;2.0;1.0
1370205217000;4.0;2.0;4.0
1370205218000;3.0;3.0;3.0
1370205219000;1.0;1.0;1.0
1370205220000;1.0;2.0;2.0
1370205221000;4.0;1.0;2.0
1370205222000;4.0;2.0;3.0
1370205223000;6.0;2.0;2.0
1370205224000;1.0;1.0;3.0
1370205225000;1.0;0.0;4.0
1370205226000;5.0;2.0;1.0
1370205227000;4.0;6.0;5.0
1370205228000;3.0;2.0;2.0
1370205229000;3.0;1.0;2.0
1370205230000;4.0;3.0;4.0
1370205231000;6.0;2.0;4.0
1370205232000;3.0;2.0;2.0
1370205233000;5.0;5.0;2.0
1370205234000;1.0;5.0;4.0
1370205235000;3.0;5.0;1.0
1370205236000;3.0;2.0;2.0
1370205237000;3.0;5.0;2.0
1370205238000;3.0;5.0;4.0
1370205239000;2.0;1.0;3.0
1370205240000;4.0;2.0;2.0
1370205241000;1.0;2.0;3.0
1370205242000;5.0;3.0;3.0
1370205243000;0.0;3.0;2.0
1370205244000;4.0;1.0;3.0
1370205245000;0.0;0.0;1.0
1370205246000;3.0;2.0;1.0
1370205247000;1.0;4.0;3.0
1370205248000;4.0;3.0;1.0
1370205249000;4.0;3.0;4.0
1370205250000;2.0;2.0;5.0
1370205251000;4.0;4.0;3.0
1370205252000;1.0;2.0;3.0
1370205253000;2.0;3.0;2.0
1370205254000;5.0;4.0;1.0
1370205255000;0.0;3.0;1.0
1370205256000;1.0;2.0;3.0
1370205257000;2.0;4.0;6.0
1370205258000;4.0;3.0;2.0
1370205259000;4.0;2.0;5.0
1370205260000;3.0;4.0;3.0
1370205261000;4.0;3.0;3.0
1370205262000;1.0;2.0;4.0
1370205263000;3.0;8.0;2.0
1370205264000;5.0;2.0;1.0
1370205265000;3.0;3.0;1.0
1370205266000;2.0;4.0;2.0
1370205267000;2.0;2.0;1.0
1370205268000;1.0;2.0;1.0
1370205269000;6.0;3.0;5.0
1370205270000;4.0;1.0;1.0
1370205271000;6.0;6.0;1.0
1370205272000;2.0;7.0;2.0
1370205273000;4.0;0.0;2.0
1370205274000;3.0;1.0;4.0
1370205275000;5.0;2.0;2.0
1370205276000;3.0;3.0;2.0
1370205277000;0.0;5.0;6.0
1370205278000;9.0;3.0;1.0
1370205279000;3.0;0.0;0.0
1370205280000;5.0;3.0;3.0
1370205281000;2.0;2.0;6.0
1370205282000;2.0;1.0;2.0
1370205283000;0.0;2.0;7.0
1370205284000;0.0;2.0;5.0
1370205285000;3.0;3.0;4.0
1370205286000;1.0;3.0;4.0
1370205287000;5.0;0.0;4.0
1370205288000;2.0;5.0;4.0
1370205289000;0.0;4.0;3.0
1370205290000;4.0;4.0;2.0
1370205291000;0.0;2.0;2.0
1370205292000;3.0;4.0;2.0
1370205293000;4.0;2.0;4.0
1370205294000;3.0;3.0;1.0
1370205295000;2.0;1.0;5.0
1370205296000;2.0;2.0;1.0
1370205297000;5.0;6.0;3.0
1370205298000;5.0;1.0;1.0
1370205299000;1.0;3.0;2.0
1370205300000;0.0;3.0;4.0
1370205301000;3.0;2.0;3.0
1370205302000;6.0;0.0;2.0
1370205303000;1.0;2.0;5.0
1370205304000;5.0;1.0;1.0
1370205305000;2.0;3.0;4.0
1370205306000;3.0;3.0;7.0
1370205307000;3.0;4.0;3.0
1370205308000;2.0;1.0;3.0
1370205309000;1.0;4.0;2.0
1370205310000;3.0;0.0;3.0
1370205311000;2.0;2.0;6.0
1370205312000;1.0;3.0;2.0
1370205313000;3.0;2.0;1.0
1370205314000;2.0;3.0;2.0
1370205315000;3.0;2.0;6.0
1370205316000;1.0;2.0;3.0
1370205317000;4.0;4.0;3.0
1370205318000;3.0;4.0;3.0
1370205319000;5.0;5.0;5.0
1370205320000;2.0;2.0;3.0
1370205321000;1.0;0.0;5.0
1370205322000;4.0;1.0;2.0
1370205323000;4.0;5.0;4.0
1370205324000;0.0;1.0;2.0
1370205325000;1.0;3.0;4.0
1370205326000;4.0;2.0;4.0
1370205327000;1.0;2.0;1.0
1370205328000;3.0;2.0;4.0
1370205329000;2.0;4.0;0.0
1370205330000;4.0;3.0;0.0
1370205331000;2.0;5.0;4.0
1370205332000;4.0;2.0;3.0
1370205333000;3.0;2.0;2.0
1370205334000;1.0;1.0;3.0
1370205335000;2.0;4.0;4.0
1370205336000;1.0;2.0;4.0
1370205337000;4.0;1.0;3.0
1370205338000;2.0;2.0;2.0
1370205339000;4.0;6.0;5.0
1370205340000;3.0;2.0;2.0
1370205341000;2.0;3.0;1.0
1370205342000;1.0;4.0;2.0
1370205343000;2.0;5.0;2.0
1370205344000;6.0;1.0;1.0
1370205345000;2.0;1.0;1.0
1370205346000;5.0;4.0;3.0
