Timestamp;WC0
1370017358000;0.0
1370017359000;7.0
1370017360000;4.0
1370017361000;9.0
1370017362000;8.0
1370017363000;11.0
1370017364000;9.0
1370017365000;8.0
1370017366000;10.0
1370017367000;11.0
1370017368000;9.0
1370017369000;4.0
1370017370000;8.0
1370017371000;8.0
1370017372000;3.0
1370017373000;7.0
1370017374000;14.0
1370017375000;4.0
1370017376000;10.0
1370017377000;5.0
1370017378000;12.0
1370017379000;4.0
1370017380000;4.0
1370017381000;12.0
1370017382000;13.0
1370017383000;8.0
1370017384000;8.0
1370017385000;11.0
1370017386000;7.0
1370017387000;7.0
1370017388000;4.0
1370017389000;6.0
1370017390000;5.0
1370017391000;6.0
1370017392000;11.0
1370017393000;4.0
1370017394000;9.0
1370017395000;5.0
1370017396000;5.0
1370017397000;5.0
1370017398000;7.0
1370017399000;7.0
1370017400000;4.0
1370017401000;9.0
1370017402000;9.0
1370017403000;10.0
1370017404000;7.0
1370017405000;8.0
1370017406000;13.0
1370017407000;6.0
1370017408000;7.0
1370017409000;9.0
1370017410000;5.0
1370017411000;9.0
1370017412000;7.0
1370017413000;4.0
1370017414000;11.0
1370017415000;4.0
1370017416000;5.0
1370017417000;11.0
1370017418000;7.0
1370017419000;10.0
1370017420000;4.0
1370017421000;8.0
1370017422000;4.0
1370017423000;12.0
1370017424000;8.0
1370017425000;7.0
1370017426000;6.0
1370017427000;6.0
1370017428000;7.0
1370017429000;9.0
1370017430000;11.0
1370017431000;9.0
1370017432000;5.0
1370017433000;13.0
1370017434000;7.0
1370017435000;10.0
1370017436000;6.0
1370017437000;6.0
1370017438000;11.0
1370017439000;9.0
1370017440000;9.0
1370017441000;4.0
1370017442000;8.0
1370017443000;6.0
1370017444000;6.0
1370017445000;8.0
1370017446000;8.0
1370017447000;19.0
1370017448000;9.0
1370017449000;10.0
1370017450000;5.0
1370017451000;8.0
1370017452000;5.0
1370017453000;8.0
1370017454000;9.0
1370017455000;8.0
1370017456000;13.0
1370017457000;7.0
1370017458000;11.0
1370017459000;6.0
1370017460000;12.0
1370017461000;10.0
1370017462000;11.0
1370017463000;6.0
1370017464000;7.0
1370017465000;7.0
1370017466000;7.0
1370017467000;6.0
1370017468000;10.0
1370017469000;6.0
1370017470000;7.0
1370017471000;6.0
1370017472000;7.0
1370017473000;11.0
1370017474000;5.0
1370017475000;9.0
1370017476000;7.0
1370017477000;7.0
1370017478000;13.0
1370017479000;20.0
1370017480000;11.0
1370017481000;9.0
1370017482000;11.0
1370017483000;12.0
1370017484000;7.0
1370017485000;4.0
1370017486000;6.0
1370017487000;8.0
1370017488000;11.0
1370017489000;5.0
1370017490000;10.0
1370017491000;10.0
1370017492000;6.0
1370017493000;9.0
1370017494000;9.0
1370017495000;12.0
1370017496000;6.0
1370017497000;7.0
1370017498000;4.0
1370017499000;9.0
1370017500000;7.0
1370017501000;6.0
1370017502000;10.0
1370017503000;9.0
1370017504000;9.0
1370017505000;9.0
1370017506000;9.0
1370017507000;7.0
1370017508000;9.0
1370017509000;7.0
1370017510000;7.0
1370017511000;6.0
1370017512000;8.0
1370017513000;6.0
1370017514000;8.0
1370017515000;8.0
1370017516000;9.0
1370017517000;7.0
1370017518000;12.0
1370017519000;16.0
1370017520000;11.0
1370017521000;7.0
1370017522000;6.0
1370017523000;15.0
1370017524000;10.0
1370017525000;12.0
1370017526000;4.0
1370017527000;7.0
1370017528000;10.0
1370017529000;5.0
1370017530000;9.0
1370017531000;3.0
1370017532000;12.0
1370017533000;8.0
1370017534000;9.0
1370017535000;10.0
1370017536000;8.0
1370017537000;7.0
1370017538000;7.0
1370017539000;7.0
1370017540000;10.0
1370017541000;5.0
1370017542000;16.0
1370017543000;5.0
1370017544000;7.0
1370017545000;12.0
1370017546000;7.0
1370017547000;5.0
1370017548000;9.0
1370017549000;6.0
1370017550000;7.0
1370017551000;5.0
1370017552000;10.0
1370017553000;9.0
1370017554000;7.0
1370017555000;4.0
1370017556000;4.0
1370017557000;7.0
1370017558000;9.0
1370017559000;7.0
1370017560000;6.0
1370017561000;8.0
1370017562000;6.0
1370017563000;9.0
1370017564000;3.0
1370017565000;9.0
1370017566000;7.0
1370017567000;12.0
1370017568000;11.0
1370017569000;5.0
1370017570000;6.0
1370017571000;6.0
1370017572000;11.0
1370017573000;11.0
1370017574000;8.0
1370017575000;8.0
1370017576000;6.0
1370017577000;10.0
1370017578000;9.0
1370017579000;7.0
1370017580000;7.0
1370017581000;6.0
1370017582000;11.0
1370017583000;12.0
1370017584000;11.0
1370017585000;7.0
1370017586000;11.0
1370017587000;9.0
1370017588000;9.0
1370017589000;13.0
1370017590000;9.0
1370017591000;4.0
1370017592000;10.0
1370017593000;6.0
1370017594000;4.0
1370017595000;3.0
1370017596000;11.0
1370017597000;9.0
1370017598000;9.0
1370017599000;9.0
1370017600000;9.0
1370017601000;13.0
1370017602000;12.0
1370017603000;8.0
1370017604000;9.0
1370017605000;9.0
1370017606000;14.0
1370017607000;11.0
1370017608000;12.0
1370017609000;6.0
1370017610000;6.0
1370017611000;7.0
1370017612000;4.0
1370017613000;9.0
1370017614000;6.0
1370017615000;6.0
1370017616000;5.0
1370017617000;5.0
1370017618000;6.0
1370017619000;10.0
1370017620000;9.0
1370017621000;8.0
1370017622000;7.0
1370017623000;7.0
1370017624000;5.0
1370017625000;14.0
1370017626000;6.0
1370017627000;10.0
1370017628000;3.0
1370017629000;6.0
1370017630000;7.0
1370017631000;9.0
1370017632000;5.0
1370017633000;7.0
1370017634000;6.0
1370017635000;13.0
1370017636000;7.0
1370017637000;9.0
1370017638000;9.0
1370017639000;14.0
1370017640000;10.0
1370017641000;5.0
1370017642000;12.0
1370017643000;4.0
1370017644000;6.0
1370017645000;4.0
1370017646000;9.0
1370017647000;11.0
1370017648000;9.0
1370017649000;9.0
1370017650000;3.0
1370017651000;9.0
1370017652000;12.0
1370017653000;10.0
1370017654000;3.0
1370017655000;7.0
1370017656000;9.0
1370017657000;11.0
1370017658000;7.0
1370017659000;10.0
1370017660000;9.0
1370017661000;6.0
1370017662000;9.0
1370017663000;11.0
1370017664000;10.0
1370017665000;5.0
1370017666000;5.0
1370017667000;9.0
1370017668000;5.0
1370017669000;13.0
1370017670000;8.0
1370017671000;9.0
1370017672000;15.0
1370017673000;7.0
1370017674000;9.0
1370017675000;6.0
1370017676000;4.0
1370017677000;8.0
1370017678000;12.0
1370017679000;6.0
1370017680000;8.0
1370017681000;4.0
1370017682000;8.0
1370017683000;8.0
1370017684000;8.0
1370017685000;10.0
1370017686000;7.0
1370017687000;3.0
1370017688000;11.0
1370017689000;17.0
1370017690000;9.0
1370017691000;7.0
1370017692000;6.0
1370017693000;9.0
1370017694000;6.0
1370017695000;7.0
1370017696000;9.0
1370017697000;9.0
1370017698000;7.0
1370017699000;10.0
1370017700000;3.0
1370017701000;5.0
1370017702000;12.0
1370017703000;4.0
1370017704000;15.0
1370017705000;7.0
1370017706000;8.0
1370017707000;7.0
1370017708000;9.0
1370017709000;7.0
1370017710000;7.0
1370017711000;5.0
1370017712000;12.0
1370017713000;5.0
1370017714000;7.0
1370017715000;9.0
1370017716000;9.0
1370017717000;5.0
1370017718000;5.0
1370017719000;10.0
1370017720000;7.0
1370017721000;10.0
1370017722000;9.0
1370017723000;8.0
1370017724000;6.0
1370017725000;8.0
1370017726000;7.0
1370017727000;11.0
1370017728000;11.0
1370017729000;7.0
1370017730000;8.0
1370017731000;7.0
1370017732000;9.0
1370017733000;9.0
1370017734000;6.0
1370017735000;5.0
1370017736000;9.0
1370017737000;6.0
1370017738000;7.0
1370017739000;7.0
1370017740000;7.0
1370017741000;6.0
1370017742000;8.0
1370017743000;8.0
1370017744000;9.0
1370017745000;7.0
1370017746000;3.0
1370017747000;4.0
1370017748000;8.0
1370017749000;11.0
1370017750000;9.0
1370017751000;7.0
1370017752000;5.0
1370017753000;9.0
1370017754000;7.0
1370017755000;7.0
1370017756000;10.0
1370017757000;6.0
1370017758000;7.0
1370017759000;3.0
1370017760000;9.0
1370017761000;8.0
1370017762000;9.0
1370017763000;10.0
1370017764000;5.0
1370017765000;10.0
1370017766000;11.0
1370017767000;11.0
1370017768000;12.0
1370017769000;5.0
1370017770000;6.0
1370017771000;9.0
1370017772000;8.0
1370017773000;4.0
1370017774000;11.0
1370017775000;6.0
1370017776000;5.0
1370017777000;10.0
1370017778000;9.0
1370017779000;14.0
1370017780000;9.0
1370017781000;10.0
1370017782000;7.0
1370017783000;9.0
1370017784000;12.0
1370017785000;6.0
1370017786000;5.0
1370017787000;9.0
1370017788000;9.0
1370017789000;9.0
1370017790000;7.0
1370017791000;7.0
1370017792000;11.0
1370017793000;14.0
1370017794000;6.0
1370017795000;9.0
1370017796000;12.0
1370017797000;9.0
1370017798000;8.0
1370017799000;4.0
1370017800000;11.0
1370017801000;8.0
1370017802000;11.0
1370017803000;11.0
1370017804000;7.0
1370017805000;5.0
1370017806000;8.0
1370017807000;7.0
1370017808000;8.0
1370017809000;8.0
1370017810000;8.0
1370017811000;4.0
1370017812000;10.0
1370017813000;7.0
1370017814000;9.0
1370017815000;4.0
1370017816000;16.0
1370017817000;5.0
1370017818000;8.0
1370017819000;9.0
1370017820000;8.0
1370017821000;5.0
1370017822000;9.0
1370017823000;8.0
1370017824000;5.0
1370017825000;7.0
1370017826000;1.0
1370017827000;8.0
1370017828000;6.0
1370017829000;11.0
1370017830000;10.0
1370017831000;3.0
1370017832000;5.0
1370017833000;11.0
1370017834000;9.0
1370017835000;7.0
1370017836000;9.0
1370017837000;5.0
1370017838000;13.0
1370017839000;11.0
1370017840000;7.0
1370017841000;5.0
1370017842000;6.0
1370017843000;5.0
1370017844000;5.0
1370017845000;11.0
1370017846000;10.0
1370017847000;11.0
1370017848000;13.0
1370017849000;6.0
1370017850000;6.0
1370017851000;8.0
1370017852000;7.0
1370017853000;8.0
1370017854000;7.0
1370017855000;9.0
1370017856000;7.0
1370017857000;6.0
1370017858000;7.0
1370017859000;10.0
1370017860000;7.0
1370017861000;7.0
1370017862000;11.0
1370017863000;9.0
1370017864000;10.0
1370017865000;5.0
1370017866000;6.0
1370017867000;7.0
1370017868000;5.0
1370017869000;8.0
1370017870000;4.0
1370017871000;10.0
1370017872000;8.0
1370017873000;4.0
1370017874000;7.0
1370017875000;6.0
1370017876000;9.0
1370017877000;3.0
1370017878000;10.0
1370017879000;4.0
1370017880000;10.0
1370017881000;5.0
1370017882000;5.0
1370017883000;4.0
1370017884000;5.0
1370017885000;10.0
1370017886000;14.0
1370017887000;6.0
1370017888000;9.0
1370017889000;12.0
1370017890000;5.0
1370017891000;5.0
1370017892000;9.0
1370017893000;9.0
1370017894000;5.0
1370017895000;15.0
1370017896000;9.0
1370017897000;12.0
1370017898000;10.0
1370017899000;5.0
1370017900000;6.0
1370017901000;5.0
1370017902000;6.0
1370017903000;10.0
1370017904000;9.0
1370017905000;9.0
1370017906000;6.0
1370017907000;8.0
1370017908000;6.0
1370017909000;5.0
1370017910000;10.0
1370017911000;14.0
1370017912000;10.0
1370017913000;5.0
1370017914000;4.0
1370017915000;10.0
1370017916000;7.0
1370017917000;8.0
1370017918000;7.0
1370017919000;8.0
1370017920000;10.0
1370017921000;7.0
1370017922000;8.0
1370017923000;6.0
1370017924000;9.0
1370017925000;8.0
1370017926000;9.0
1370017927000;8.0
1370017928000;9.0
1370017929000;2.0
1370017930000;4.0
1370017931000;5.0
1370017932000;10.0
1370017933000;8.0
1370017934000;6.0
1370017935000;5.0
1370017936000;7.0
1370017937000;12.0
1370017938000;5.0
1370017939000;7.0
1370017940000;11.0
1370017941000;8.0
1370017942000;6.0
1370017943000;4.0
1370017944000;7.0
1370017945000;10.0
1370017946000;11.0
1370017947000;7.0
1370017948000;11.0
1370017949000;9.0
1370017950000;5.0
1370017951000;11.0
1370017952000;10.0
1370017953000;7.0
1370017954000;8.0
1370017955000;10.0
1370017956000;5.0
1370017957000;5.0
1370017958000;9.0
1370017959000;6.0
1370017960000;6.0
1370017961000;10.0
1370017962000;4.0
1370017963000;6.0
1370017964000;3.0
1370017965000;7.0
1370017966000;8.0
1370017967000;7.0
1370017968000;10.0
1370017969000;9.0
1370017970000;6.0
1370017971000;10.0
1370017972000;5.0
1370017973000;7.0
1370017974000;12.0
1370017975000;10.0
1370017976000;7.0
1370017977000;10.0
1370017978000;7.0
1370017979000;11.0
1370017980000;11.0
1370017981000;8.0
1370017982000;7.0
1370017983000;7.0
1370017984000;3.0
1370017985000;11.0
1370017986000;11.0
1370017987000;4.0
1370017988000;8.0
1370017989000;6.0
1370017990000;8.0
1370017991000;7.0
1370017992000;8.0
1370017993000;8.0
1370017994000;9.0
1370017995000;7.0
1370017996000;9.0
1370017997000;9.0
1370017998000;10.0
1370017999000;15.0
1370018000000;14.0
1370018001000;6.0
1370018002000;6.0
1370018003000;8.0
1370018004000;6.0
1370018005000;5.0
1370018006000;5.0
1370018007000;10.0
1370018008000;3.0
1370018009000;10.0
1370018010000;4.0
1370018011000;11.0
1370018012000;11.0
1370018013000;6.0
1370018014000;9.0
1370018015000;4.0
1370018016000;8.0
1370018017000;7.0
1370018018000;5.0
1370018019000;6.0
1370018020000;11.0
1370018021000;7.0
1370018022000;4.0
1370018023000;4.0
1370018024000;9.0
1370018025000;6.0
1370018026000;9.0
1370018027000;12.0
1370018028000;12.0
1370018029000;10.0
1370018030000;7.0
1370018031000;10.0
1370018032000;10.0
1370018033000;7.0
1370018034000;6.0
1370018035000;10.0
1370018036000;5.0
1370018037000;7.0
1370018038000;6.0
1370018039000;4.0
1370018040000;6.0
1370018041000;11.0
1370018042000;8.0
1370018043000;6.0
1370018044000;6.0
1370018045000;11.0
1370018046000;7.0
1370018047000;8.0
1370018048000;9.0
1370018049000;8.0
1370018050000;5.0
1370018051000;6.0
1370018052000;16.0
1370018053000;8.0
1370018054000;7.0
1370018055000;7.0
1370018056000;6.0
1370018057000;5.0
1370018058000;6.0
1370018059000;7.0
1370018060000;9.0
1370018061000;8.0
1370018062000;8.0
1370018063000;10.0
1370018064000;10.0
1370018065000;10.0
1370018066000;7.0
1370018067000;9.0
1370018068000;9.0
1370018069000;8.0
1370018070000;4.0
1370018071000;9.0
1370018072000;9.0
1370018073000;7.0
1370018074000;8.0
1370018075000;8.0
1370018076000;5.0
1370018077000;11.0
1370018078000;6.0
1370018079000;11.0
1370018080000;7.0
1370018081000;5.0
1370018082000;12.0
1370018083000;8.0
1370018084000;10.0
1370018085000;7.0
1370018086000;9.0
1370018087000;12.0
1370018088000;7.0
1370018089000;12.0
1370018090000;6.0
1370018091000;9.0
1370018092000;8.0
1370018093000;6.0
1370018094000;7.0
1370018095000;9.0
1370018096000;8.0
1370018097000;3.0
1370018098000;5.0
1370018099000;7.0
1370018100000;7.0
1370018101000;11.0
1370018102000;5.0
1370018103000;9.0
1370018104000;9.0
1370018105000;7.0
1370018106000;7.0
1370018107000;6.0
1370018108000;10.0
1370018109000;10.0
1370018110000;7.0
1370018111000;8.0
1370018112000;5.0
1370018113000;12.0
1370018114000;5.0
1370018115000;6.0
1370018116000;10.0
1370018117000;4.0
1370018118000;8.0
1370018119000;12.0
1370018120000;7.0
1370018121000;7.0
1370018122000;6.0
1370018123000;12.0
1370018124000;12.0
1370018125000;10.0
1370018126000;13.0
1370018127000;7.0
1370018128000;8.0
1370018129000;6.0
1370018130000;7.0
1370018131000;4.0
1370018132000;10.0
1370018133000;6.0
1370018134000;7.0
1370018135000;4.0
1370018136000;8.0
1370018137000;13.0
1370018138000;5.0
1370018139000;13.0
1370018140000;8.0
1370018141000;11.0
1370018142000;6.0
1370018143000;7.0
1370018144000;7.0
1370018145000;6.0
1370018146000;7.0
1370018147000;9.0
1370018148000;7.0
1370018149000;10.0
1370018150000;7.0
1370018151000;11.0
1370018152000;10.0
1370018153000;13.0
1370018154000;7.0
1370018155000;10.0
1370018156000;8.0
1370018157000;11.0
1370018158000;8.0
1370018159000;6.0
1370018160000;11.0
1370018161000;6.0
1370018162000;9.0
1370018163000;6.0
1370018164000;7.0
1370018165000;5.0
1370018166000;10.0
1370018167000;9.0
1370018168000;8.0
1370018169000;6.0
1370018170000;7.0
1370018171000;12.0
1370018172000;8.0
1370018173000;7.0
1370018174000;10.0
1370018175000;6.0
1370018176000;10.0
1370018177000;10.0
1370018178000;8.0
1370018179000;9.0
1370018180000;3.0
1370018181000;6.0
1370018182000;7.0
1370018183000;8.0
1370018184000;9.0
1370018185000;11.0
1370018186000;10.0
1370018187000;7.0
1370018188000;12.0
1370018189000;7.0
1370018190000;6.0
1370018191000;9.0
1370018192000;9.0
1370018193000;11.0
1370018194000;7.0
1370018195000;11.0
1370018196000;7.0
1370018197000;5.0
1370018198000;10.0
1370018199000;10.0
1370018200000;12.0
1370018201000;7.0
1370018202000;7.0
1370018203000;8.0
1370018204000;5.0
1370018205000;5.0
1370018206000;15.0
1370018207000;7.0
1370018208000;7.0
1370018209000;11.0
1370018210000;9.0
1370018211000;5.0
1370018212000;7.0
1370018213000;6.0
1370018214000;3.0
1370018215000;5.0
1370018216000;10.0
1370018217000;8.0
1370018218000;7.0
1370018219000;9.0
1370018220000;5.0
1370018221000;7.0
1370018222000;14.0
1370018223000;7.0
1370018224000;12.0
1370018225000;14.0
1370018226000;8.0
1370018227000;9.0
1370018228000;11.0
1370018229000;4.0
1370018230000;7.0
1370018231000;13.0
1370018232000;5.0
1370018233000;11.0
1370018234000;9.0
1370018235000;4.0
1370018236000;9.0
1370018237000;6.0
1370018238000;1.0
1370018239000;7.0
1370018240000;11.0
1370018241000;10.0
1370018242000;7.0
1370018243000;9.0
1370018244000;10.0
1370018245000;5.0
1370018246000;12.0
1370018247000;11.0
1370018248000;7.0
1370018249000;11.0
1370018250000;9.0
1370018251000;12.0
1370018252000;8.0
1370018253000;2.0
1370018254000;3.0
1370018255000;9.0
1370018256000;2.0
1370018257000;8.0
1370018258000;5.0
1370018259000;12.0
1370018260000;7.0
1370018261000;13.0
1370018262000;12.0
1370018263000;4.0
1370018264000;4.0
1370018265000;9.0
1370018266000;6.0
1370018267000;8.0
1370018268000;9.0
1370018269000;7.0
1370018270000;13.0
1370018271000;8.0
1370018272000;10.0
1370018273000;8.0
1370018274000;8.0
1370018275000;4.0
1370018276000;11.0
1370018277000;14.0
1370018278000;10.0
1370018279000;9.0
1370018280000;6.0
1370018281000;11.0
1370018282000;14.0
1370018283000;3.0
1370018284000;9.0
1370018285000;11.0
1370018286000;7.0
1370018287000;5.0
1370018288000;8.0
1370018289000;6.0
1370018290000;12.0
1370018291000;11.0
1370018292000;10.0
1370018293000;8.0
1370018294000;14.0
1370018295000;10.0
1370018296000;5.0
1370018297000;8.0
1370018298000;11.0
1370018299000;9.0
1370018300000;6.0
1370018301000;11.0
1370018302000;3.0
1370018303000;7.0
1370018304000;7.0
1370018305000;6.0
1370018306000;13.0
1370018307000;10.0
1370018308000;8.0
1370018309000;3.0
1370018310000;7.0
1370018311000;7.0
1370018312000;15.0
1370018313000;10.0
1370018314000;4.0
1370018315000;7.0
1370018316000;7.0
1370018317000;10.0
1370018318000;10.0
1370018319000;2.0
1370018320000;8.0
1370018321000;9.0
1370018322000;1.0
1370018323000;3.0
1370018324000;7.0
1370018325000;9.0
1370018326000;10.0
1370018327000;6.0
1370018328000;5.0
1370018329000;11.0
1370018330000;10.0
1370018331000;13.0
1370018332000;7.0
1370018333000;10.0
1370018334000;11.0
1370018335000;10.0
1370018336000;11.0
1370018337000;8.0
1370018338000;7.0
1370018339000;8.0
1370018340000;10.0
1370018341000;11.0
1370018342000;8.0
1370018343000;5.0
1370018344000;6.0
1370018345000;9.0
1370018346000;10.0
1370018347000;10.0
1370018348000;10.0
1370018349000;7.0
1370018350000;14.0
1370018351000;6.0
1370018352000;8.0
1370018353000;11.0
1370018354000;8.0
1370018355000;6.0
1370018356000;10.0
1370018357000;5.0
1370018358000;15.0
1370018359000;3.0
1370018360000;13.0
1370018361000;8.0
1370018362000;6.0
1370018363000;10.0
1370018364000;11.0
1370018365000;4.0
1370018366000;9.0
1370018367000;10.0
1370018368000;8.0
1370018369000;8.0
1370018370000;11.0
1370018371000;7.0
1370018372000;7.0
1370018373000;5.0
1370018374000;4.0
1370018375000;8.0
1370018376000;13.0
1370018377000;5.0
1370018378000;6.0
1370018379000;7.0
1370018380000;10.0
1370018381000;8.0
1370018382000;10.0
1370018383000;9.0
1370018384000;10.0
1370018385000;11.0
1370018386000;9.0
1370018387000;4.0
1370018388000;8.0
1370018389000;8.0
1370018390000;7.0
1370018391000;11.0
1370018392000;8.0
1370018393000;7.0
1370018394000;10.0
1370018395000;4.0
1370018396000;5.0
1370018397000;9.0
1370018398000;10.0
1370018399000;9.0
1370018400000;9.0
1370018401000;4.0
1370018402000;8.0
1370018403000;4.0
1370018404000;9.0
1370018405000;6.0
1370018406000;2.0
1370018407000;4.0
1370018408000;4.0
1370018409000;15.0
1370018410000;4.0
1370018411000;3.0
1370018412000;2.0
1370018413000;12.0
1370018414000;7.0
1370018415000;8.0
1370018416000;13.0
1370018417000;4.0
1370018418000;6.0
1370018419000;3.0
1370018420000;4.0
1370018421000;2.0
1370018422000;7.0
1370018423000;12.0
