Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563887562539, 152, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012678382138981557; 0.049339374407444944; 0.006779595605528214]], 8.296894638763083, 
1563887562550, 155, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009117717189966243; 0.02451493467366593; 0.006849845939244281]], 2.5430866207384217, 
1563887562565, 174, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004593563061369471; 0.019079074998301082; 0.002439504651197207]], 0.36212177697122255, 
1563887605963, 3385, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@62c455ad (type: tools.descartes.librede.approach.ResponseTimeRegressionApproach), -,-,
1563887632795, 112, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.004603407611149939; 0.019132421506007306; 0.0024498762254038216]], 0.36088194041779553, 
1563887632816, 133, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.00512742181491031; 0.02984692883243689; 0.004168401109380199]], 1.0442549537601995, 
1563887632821, 143, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012624751165472643; 0.04899255511766414; 0.006766243248081421]], 7.299383658504465, 
1563887632825, 156, ESTIMATION, -,[[0.00345563143301108; 0.018442379309049118; 0.0018421011465805691]], 0.5580020304602848, 
1563887632834, 147, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009066024616868186; 0.024624505546669846; 0.006914694232348185]], 2.6145696170901096, 
1563887632847, 178, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077525920806960245; 0.02870469277038224; 0.004170407833045408]], 3.553471540614269, 
1563887632852, 169, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009229125527154039; 0.02466904467388871; 0.006369614092074037]], 2.4315388797788873, 
1563887702058, 109, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007883453810103712; 0.028754507901119178; 0.004263654101767716]], 3.7988071243351533, 
1563887702060, 107, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.004329578918807693; 0.029516255880488187; 0.005566882678854619]], 0.9103042615712045, 
