Timestamp;WC0
1370189312000;4.0
1370189313000;7.0
1370189314000;9.0
1370189315000;3.0
1370189316000;8.0
1370189317000;7.0
1370189318000;6.0
1370189319000;4.0
1370189320000;3.0
1370189321000;5.0
1370189322000;4.0
1370189323000;5.0
1370189324000;6.0
1370189325000;12.0
1370189326000;4.0
1370189327000;5.0
1370189328000;6.0
1370189329000;6.0
1370189330000;6.0
1370189331000;5.0
1370189332000;5.0
1370189333000;4.0
1370189334000;7.0
1370189335000;7.0
1370189336000;7.0
1370189337000;8.0
1370189338000;12.0
1370189339000;8.0
1370189340000;2.0
1370189341000;7.0
1370189342000;1.0
1370189343000;5.0
1370189344000;6.0
1370189345000;9.0
1370189346000;4.0
1370189347000;6.0
1370189348000;5.0
1370189349000;5.0
1370189350000;8.0
1370189351000;9.0
1370189352000;5.0
1370189353000;5.0
1370189354000;2.0
1370189355000;5.0
1370189356000;2.0
1370189357000;7.0
1370189358000;4.0
1370189359000;3.0
1370189360000;6.0
1370189361000;4.0
1370189362000;8.0
1370189363000;4.0
1370189364000;8.0
1370189365000;6.0
1370189366000;6.0
1370189367000;7.0
1370189368000;5.0
1370189369000;9.0
1370189370000;5.0
1370189371000;9.0
1370189372000;5.0
1370189373000;4.0
1370189374000;2.0
1370189375000;6.0
1370189376000;6.0
1370189377000;7.0
1370189378000;9.0
1370189379000;6.0
1370189380000;8.0
1370189381000;6.0
1370189382000;5.0
1370189383000;9.0
1370189384000;6.0
1370189385000;7.0
1370189386000;5.0
1370189387000;5.0
1370189388000;10.0
1370189389000;5.0
1370189390000;7.0
1370189391000;5.0
1370189392000;7.0
1370189393000;3.0
1370189394000;8.0
1370189395000;6.0
1370189396000;5.0
1370189397000;4.0
1370189398000;7.0
1370189399000;9.0
1370189400000;3.0
1370189401000;3.0
1370189402000;3.0
1370189403000;3.0
1370189404000;7.0
1370189405000;5.0
1370189406000;5.0
1370189407000;6.0
1370189408000;6.0
1370189409000;5.0
1370189410000;6.0
1370189411000;3.0
1370189412000;5.0
1370189413000;2.0
1370189414000;6.0
1370189415000;5.0
1370189416000;7.0
1370189417000;6.0
1370189418000;2.0
1370189419000;8.0
1370189420000;6.0
1370189421000;1.0
1370189422000;3.0
1370189423000;5.0
1370189424000;9.0
1370189425000;7.0
1370189426000;8.0
1370189427000;5.0
1370189428000;7.0
1370189429000;2.0
1370189430000;5.0
1370189431000;12.0
1370189432000;10.0
1370189433000;6.0
1370189434000;7.0
1370189435000;3.0
1370189436000;4.0
1370189437000;7.0
1370189438000;7.0
1370189439000;5.0
1370189440000;4.0
1370189441000;4.0
1370189442000;4.0
1370189443000;4.0
1370189444000;4.0
1370189445000;5.0
1370189446000;9.0
1370189447000;6.0
1370189448000;5.0
1370189449000;6.0
1370189450000;9.0
1370189451000;8.0
1370189452000;8.0
1370189453000;6.0
1370189454000;4.0
1370189455000;1.0
1370189456000;2.0
1370189457000;6.0
1370189458000;5.0
1370189459000;4.0
1370189460000;8.0
1370189461000;4.0
1370189462000;8.0
1370189463000;5.0
1370189464000;9.0
1370189465000;5.0
1370189466000;3.0
1370189467000;10.0
1370189468000;3.0
1370189469000;5.0
1370189470000;3.0
1370189471000;7.0
1370189472000;5.0
1370189473000;5.0
1370189474000;8.0
1370189475000;5.0
1370189476000;2.0
1370189477000;4.0
1370189478000;9.0
1370189479000;4.0
1370189480000;6.0
1370189481000;6.0
1370189482000;5.0
1370189483000;10.0
1370189484000;6.0
1370189485000;6.0
1370189486000;5.0
1370189487000;5.0
1370189488000;9.0
1370189489000;4.0
1370189490000;7.0
1370189491000;7.0
1370189492000;7.0
1370189493000;9.0
1370189494000;6.0
1370189495000;5.0
1370189496000;5.0
1370189497000;7.0
1370189498000;5.0
1370189499000;7.0
1370189500000;8.0
1370189501000;7.0
1370189502000;10.0
1370189503000;5.0
1370189504000;4.0
1370189505000;7.0
1370189506000;6.0
1370189507000;6.0
1370189508000;7.0
1370189509000;7.0
1370189510000;2.0
1370189511000;8.0
1370189512000;4.0
1370189513000;6.0
1370189514000;6.0
1370189515000;5.0
1370189516000;5.0
1370189517000;4.0
1370189518000;3.0
1370189519000;2.0
1370189520000;5.0
1370189521000;7.0
1370189522000;2.0
1370189523000;5.0
1370189524000;4.0
1370189525000;4.0
1370189526000;7.0
1370189527000;5.0
1370189528000;5.0
1370189529000;5.0
1370189530000;3.0
1370189531000;4.0
1370189532000;4.0
1370189533000;2.0
1370189534000;6.0
1370189535000;5.0
1370189536000;5.0
1370189537000;6.0
1370189538000;4.0
1370189539000;9.0
1370189540000;3.0
1370189541000;1.0
1370189542000;9.0
1370189543000;5.0
1370189544000;3.0
1370189545000;4.0
1370189546000;5.0
1370189547000;4.0
1370189548000;10.0
1370189549000;7.0
1370189550000;7.0
1370189551000;8.0
1370189552000;4.0
1370189553000;8.0
1370189554000;6.0
1370189555000;3.0
1370189556000;6.0
1370189557000;5.0
1370189558000;5.0
1370189559000;4.0
1370189560000;6.0
1370189561000;7.0
1370189562000;5.0
1370189563000;5.0
1370189564000;3.0
1370189565000;8.0
1370189566000;3.0
1370189567000;7.0
1370189568000;5.0
1370189569000;4.0
1370189570000;4.0
1370189571000;7.0
1370189572000;7.0
1370189573000;2.0
1370189574000;6.0
1370189575000;5.0
1370189576000;7.0
1370189577000;6.0
1370189578000;6.0
1370189579000;5.0
1370189580000;4.0
1370189581000;5.0
1370189582000;10.0
1370189583000;4.0
1370189584000;5.0
1370189585000;4.0
1370189586000;2.0
1370189587000;7.0
1370189588000;6.0
1370189589000;4.0
1370189590000;7.0
1370189591000;8.0
1370189592000;6.0
1370189593000;4.0
1370189594000;10.0
1370189595000;5.0
1370189596000;5.0
1370189597000;8.0
1370189598000;8.0
1370189599000;5.0
1370189600000;6.0
1370189601000;5.0
1370189602000;3.0
1370189603000;7.0
1370189604000;8.0
1370189605000;4.0
1370189606000;5.0
1370189607000;1.0
1370189608000;11.0
1370189609000;7.0
1370189610000;8.0
1370189611000;6.0
1370189612000;6.0
1370189613000;2.0
1370189614000;4.0
1370189615000;5.0
1370189616000;8.0
1370189617000;6.0
1370189618000;3.0
1370189619000;4.0
1370189620000;9.0
1370189621000;3.0
1370189622000;7.0
1370189623000;7.0
1370189624000;2.0
1370189625000;4.0
1370189626000;11.0
1370189627000;4.0
1370189628000;3.0
1370189629000;6.0
1370189630000;4.0
1370189631000;4.0
1370189632000;7.0
1370189633000;6.0
1370189634000;10.0
1370189635000;7.0
1370189636000;4.0
1370189637000;8.0
1370189638000;7.0
1370189639000;3.0
1370189640000;8.0
1370189641000;6.0
1370189642000;7.0
1370189643000;6.0
1370189644000;6.0
1370189645000;7.0
1370189646000;6.0
1370189647000;6.0
1370189648000;6.0
1370189649000;3.0
1370189650000;8.0
1370189651000;7.0
1370189652000;5.0
1370189653000;4.0
1370189654000;6.0
1370189655000;6.0
1370189656000;3.0
1370189657000;5.0
1370189658000;7.0
1370189659000;4.0
1370189660000;9.0
1370189661000;3.0
1370189662000;7.0
1370189663000;6.0
1370189664000;4.0
1370189665000;5.0
1370189666000;5.0
1370189667000;8.0
1370189668000;6.0
1370189669000;3.0
1370189670000;3.0
1370189671000;8.0
1370189672000;11.0
1370189673000;2.0
1370189674000;7.0
1370189675000;5.0
1370189676000;8.0
1370189677000;7.0
1370189678000;4.0
1370189679000;1.0
1370189680000;5.0
1370189681000;6.0
1370189682000;3.0
1370189683000;6.0
1370189684000;7.0
1370189685000;5.0
1370189686000;3.0
1370189687000;7.0
1370189688000;8.0
1370189689000;5.0
1370189690000;9.0
1370189691000;4.0
1370189692000;9.0
1370189693000;4.0
1370189694000;6.0
1370189695000;4.0
1370189696000;6.0
1370189697000;7.0
1370189698000;2.0
1370189699000;6.0
1370189700000;4.0
1370189701000;6.0
1370189702000;3.0
1370189703000;7.0
1370189704000;1.0
1370189705000;5.0
1370189706000;8.0
1370189707000;5.0
1370189708000;3.0
1370189709000;8.0
1370189710000;7.0
1370189711000;5.0
1370189712000;4.0
1370189713000;4.0
1370189714000;5.0
1370189715000;3.0
1370189716000;4.0
1370189717000;7.0
1370189718000;6.0
1370189719000;7.0
1370189720000;3.0
1370189721000;8.0
1370189722000;6.0
1370189723000;5.0
1370189724000;7.0
1370189725000;4.0
1370189726000;3.0
1370189727000;4.0
1370189728000;4.0
1370189729000;7.0
1370189730000;3.0
1370189731000;6.0
1370189732000;4.0
1370189733000;7.0
1370189734000;4.0
1370189735000;1.0
1370189736000;5.0
1370189737000;8.0
1370189738000;7.0
1370189739000;5.0
1370189740000;1.0
1370189741000;6.0
1370189742000;3.0
1370189743000;5.0
1370189744000;3.0
1370189745000;7.0
1370189746000;5.0
1370189747000;2.0
1370189748000;5.0
1370189749000;8.0
1370189750000;8.0
1370189751000;4.0
1370189752000;4.0
1370189753000;5.0
1370189754000;5.0
1370189755000;5.0
1370189756000;1.0
1370189757000;9.0
1370189758000;3.0
1370189759000;8.0
1370189760000;8.0
1370189761000;4.0
1370189762000;4.0
1370189763000;4.0
1370189764000;7.0
1370189765000;6.0
1370189766000;6.0
1370189767000;7.0
1370189768000;3.0
1370189769000;5.0
1370189770000;3.0
1370189771000;7.0
1370189772000;9.0
1370189773000;5.0
1370189774000;9.0
1370189775000;5.0
1370189776000;1.0
1370189777000;5.0
1370189778000;8.0
1370189779000;5.0
1370189780000;9.0
1370189781000;4.0
1370189782000;3.0
1370189783000;8.0
1370189784000;8.0
1370189785000;7.0
1370189786000;4.0
1370189787000;5.0
1370189788000;10.0
1370189789000;6.0
1370189790000;6.0
1370189791000;6.0
1370189792000;7.0
1370189793000;7.0
1370189794000;10.0
1370189795000;3.0
1370189796000;9.0
1370189797000;4.0
1370189798000;2.0
1370189799000;8.0
1370189800000;2.0
1370189801000;4.0
1370189802000;5.0
1370189803000;7.0
1370189804000;5.0
1370189805000;7.0
1370189806000;6.0
1370189807000;5.0
1370189808000;8.0
1370189809000;10.0
1370189810000;6.0
1370189811000;3.0
1370189812000;8.0
1370189813000;0.0
1370189814000;7.0
1370189815000;8.0
1370189816000;5.0
1370189817000;6.0
1370189818000;9.0
1370189819000;5.0
1370189820000;6.0
1370189821000;4.0
1370189822000;3.0
1370189823000;4.0
1370189824000;2.0
1370189825000;4.0
1370189826000;10.0
1370189827000;5.0
1370189828000;3.0
1370189829000;5.0
1370189830000;3.0
1370189831000;7.0
1370189832000;6.0
1370189833000;8.0
1370189834000;7.0
1370189835000;6.0
1370189836000;6.0
1370189837000;6.0
1370189838000;6.0
1370189839000;9.0
1370189840000;1.0
1370189841000;5.0
1370189842000;8.0
1370189843000;8.0
1370189844000;6.0
1370189845000;3.0
1370189846000;6.0
1370189847000;6.0
1370189848000;4.0
1370189849000;3.0
1370189850000;7.0
1370189851000;6.0
1370189852000;3.0
1370189853000;4.0
1370189854000;7.0
1370189855000;4.0
1370189856000;6.0
1370189857000;5.0
1370189858000;5.0
1370189859000;6.0
1370189860000;7.0
1370189861000;8.0
1370189862000;5.0
1370189863000;6.0
1370189864000;5.0
1370189865000;6.0
1370189866000;5.0
1370189867000;8.0
1370189868000;6.0
1370189869000;3.0
1370189870000;4.0
1370189871000;5.0
1370189872000;6.0
1370189873000;2.0
1370189874000;10.0
1370189875000;5.0
1370189876000;5.0
1370189877000;6.0
1370189878000;3.0
1370189879000;5.0
1370189880000;5.0
1370189881000;5.0
1370189882000;5.0
1370189883000;7.0
1370189884000;5.0
1370189885000;6.0
1370189886000;9.0
1370189887000;6.0
1370189888000;7.0
1370189889000;4.0
1370189890000;5.0
1370189891000;10.0
1370189892000;6.0
1370189893000;4.0
1370189894000;10.0
1370189895000;5.0
1370189896000;6.0
1370189897000;3.0
1370189898000;5.0
1370189899000;3.0
1370189900000;6.0
1370189901000;5.0
1370189902000;4.0
1370189903000;2.0
1370189904000;4.0
1370189905000;5.0
1370189906000;5.0
1370189907000;8.0
1370189908000;8.0
1370189909000;4.0
1370189910000;5.0
1370189911000;3.0
1370189912000;7.0
1370189913000;6.0
1370189914000;2.0
1370189915000;7.0
1370189916000;3.0
1370189917000;6.0
1370189918000;8.0
1370189919000;6.0
1370189920000;7.0
1370189921000;5.0
1370189922000;9.0
1370189923000;6.0
1370189924000;6.0
1370189925000;4.0
1370189926000;9.0
1370189927000;2.0
1370189928000;8.0
1370189929000;3.0
1370189930000;10.0
