Timestamp;WC0;WC1
1370090386000;0.0;0.0
1370090387000;0.0;0.0
1370090388000;0.0;4.0
1370090389000;0.0;2.0
1370090390000;2.0;2.0
1370090391000;1.0;2.0
1370090392000;3.0;2.0
1370090393000;5.0;1.0
1370090394000;1.0;5.0
1370090395000;0.0;2.0
1370090396000;2.0;2.0
1370090397000;1.0;4.0
1370090398000;4.0;2.0
1370090399000;2.0;3.0
1370090400000;2.0;2.0
1370090401000;1.0;2.0
1370090402000;1.0;2.0
1370090403000;0.0;1.0
1370090404000;0.0;3.0
1370090405000;3.0;2.0
1370090406000;4.0;1.0
1370090407000;1.0;1.0
1370090408000;2.0;2.0
1370090409000;1.0;3.0
1370090410000;2.0;0.0
1370090411000;3.0;2.0
1370090412000;2.0;4.0
1370090413000;1.0;1.0
1370090414000;3.0;4.0
1370090415000;3.0;3.0
1370090416000;3.0;2.0
1370090417000;3.0;2.0
1370090418000;1.0;3.0
1370090419000;2.0;2.0
1370090420000;3.0;2.0
1370090421000;1.0;1.0
1370090422000;1.0;5.0
1370090423000;2.0;2.0
1370090424000;1.0;1.0
1370090425000;1.0;2.0
1370090426000;2.0;0.0
1370090427000;1.0;1.0
1370090428000;4.0;2.0
1370090429000;0.0;5.0
1370090430000;1.0;3.0
1370090431000;5.0;3.0
1370090432000;3.0;3.0
1370090433000;1.0;2.0
1370090434000;1.0;1.0
1370090435000;0.0;1.0
1370090436000;2.0;1.0
1370090437000;3.0;1.0
1370090438000;4.0;3.0
1370090439000;0.0;2.0
1370090440000;6.0;0.0
1370090441000;2.0;3.0
1370090442000;1.0;0.0
1370090443000;3.0;2.0
1370090444000;0.0;1.0
1370090445000;3.0;1.0
1370090446000;2.0;3.0
1370090447000;2.0;2.0
1370090448000;5.0;2.0
1370090449000;1.0;2.0
1370090450000;2.0;1.0
1370090451000;3.0;2.0
1370090452000;0.0;1.0
1370090453000;1.0;0.0
1370090454000;3.0;2.0
1370090455000;1.0;2.0
1370090456000;0.0;2.0
1370090457000;2.0;1.0
1370090458000;4.0;0.0
1370090459000;2.0;2.0
1370090460000;6.0;5.0
1370090461000;2.0;3.0
1370090462000;3.0;3.0
1370090463000;1.0;1.0
1370090464000;5.0;1.0
1370090465000;1.0;3.0
1370090466000;3.0;1.0
1370090467000;0.0;1.0
1370090468000;2.0;1.0
1370090469000;3.0;2.0
1370090470000;2.0;0.0
1370090471000;4.0;1.0
1370090472000;1.0;1.0
1370090473000;2.0;2.0
1370090474000;1.0;1.0
1370090475000;6.0;1.0
1370090476000;0.0;1.0
1370090477000;1.0;1.0
1370090478000;1.0;1.0
1370090479000;2.0;4.0
1370090480000;3.0;2.0
1370090481000;2.0;2.0
1370090482000;2.0;1.0
1370090483000;0.0;2.0
1370090484000;1.0;6.0
1370090485000;3.0;1.0
1370090486000;1.0;0.0
1370090487000;1.0;2.0
1370090488000;5.0;1.0
1370090489000;2.0;0.0
1370090490000;3.0;2.0
1370090491000;3.0;4.0
1370090492000;1.0;3.0
1370090493000;4.0;2.0
1370090494000;4.0;0.0
1370090495000;0.0;1.0
1370090496000;1.0;2.0
1370090497000;1.0;1.0
1370090498000;2.0;1.0
1370090499000;0.0;0.0
1370090500000;3.0;3.0
1370090501000;1.0;3.0
1370090502000;2.0;0.0
1370090503000;2.0;1.0
1370090504000;2.0;2.0
1370090505000;2.0;3.0
1370090506000;0.0;1.0
1370090507000;3.0;4.0
1370090508000;2.0;1.0
1370090509000;0.0;3.0
1370090510000;2.0;3.0
1370090511000;2.0;1.0
1370090512000;4.0;3.0
1370090513000;5.0;2.0
1370090514000;2.0;2.0
1370090515000;3.0;2.0
1370090516000;0.0;3.0
1370090517000;2.0;1.0
1370090518000;0.0;1.0
1370090519000;2.0;2.0
1370090520000;3.0;5.0
1370090521000;2.0;4.0
1370090522000;0.0;3.0
1370090523000;3.0;2.0
1370090524000;2.0;2.0
1370090525000;2.0;2.0
1370090526000;2.0;3.0
1370090527000;1.0;3.0
1370090528000;2.0;0.0
1370090529000;4.0;3.0
1370090530000;1.0;6.0
1370090531000;2.0;1.0
1370090532000;4.0;0.0
1370090533000;1.0;1.0
1370090534000;1.0;2.0
1370090535000;2.0;1.0
1370090536000;1.0;4.0
1370090537000;3.0;3.0
1370090538000;1.0;2.0
