Timestamp;All
1370086472000;0.20999999999999996
1370086473000;0.65
1370086474000;0.63
1370086475000;0.49
1370086476000;0.6599999999999999
1370086477000;0.15000000000000002
1370086478000;0.27
1370086479000;0.84
1370086480000;0.43000000000000005
1370086481000;0.31999999999999995
1370086482000;0.06999999999999995
1370086483000;0.20999999999999996
1370086484000;0.71
1370086485000;0.84
1370086486000;0.19999999999999996
1370086487000;0.16000000000000003
1370086488000;0.5900000000000001
1370086489000;0.8200000000000001
1370086490000;0.91
1370086491000;0.37
1370086492000;0.85
1370086493000;0.6599999999999999
1370086494000;0.51
1370086495000;0.42000000000000004
1370086496000;0.48
1370086497000;0.69
1370086498000;0.6799999999999999
1370086499000;0.38
1370086500000;0.13
1370086501000;0.31000000000000005
1370086502000;0.41000000000000003
1370086503000;1.0
1370086504000;0.44999999999999996
1370086505000;0.24
1370086506000;0.41000000000000003
1370086507000;0.24750000000000005
1370086508000;0.010000000000000009
1370086509000;0.30000000000000004
1370086510000;0.19999999999999996
1370086511000;0.7
1370086512000;0.24
1370086513000;0.26
1370086514000;0.5
1370086515000;0.76
1370086516000;0.27
1370086517000;0.87
1370086518000;0.73
1370086519000;0.6599999999999999
1370086520000;1.0
1370086521000;1.0
1370086522000;1.0
1370086523000;0.86
1370086524000;0.30000000000000004
1370086525000;0.41000000000000003
1370086526000;0.95
1370086527000;1.0
1370086528000;0.5700000000000001
1370086529000;0.10999999999999999
1370086530000;0.7
1370086531000;1.0
1370086532000;0.5700000000000001
1370086533000;0.040000000000000036
1370086534000;0.48
1370086535000;0.6599999999999999
1370086536000;0.81
1370086537000;0.7525
1370086538000;0.43000000000000005
1370086539000;0.84
1370086540000;0.42000000000000004
1370086541000;0.09999999999999998
1370086542000;0.010000000000000009
1370086543000;0.08999999999999997
1370086544000;0.10999999999999999
1370086545000;0.32999999999999996
1370086546000;0.88
1370086547000;0.7
1370086548000;0.19999999999999996
1370086549000;0.41000000000000003
1370086550000;0.5900000000000001
1370086551000;0.4
1370086552000;0.72
1370086553000;0.18000000000000005
1370086554000;0.54
1370086555000;0.37
1370086556000;0.6599999999999999
1370086557000;0.12
1370086558000;0.42000000000000004
1370086559000;0.54
1370086560000;0.61
1370086561000;1.0
1370086562000;0.73
1370086563000;0.71
1370086564000;0.56
1370086565000;0.74
1370086566000;0.030000000000000027
1370086567000;0.43000000000000005
1370086568000;0.77
1370086569000;0.09999999999999998
1370086570000;0.10999999999999999
1370086571000;0.49
1370086572000;1.0
1370086573000;0.5700000000000001
1370086574000;0.18000000000000005
1370086575000;0.54
1370086576000;0.87
1370086577000;1.0
1370086578000;1.0
1370086579000;0.94
1370086580000;0.84
1370086581000;0.6599999999999999
1370086582000;0.010000000000000009
1370086583000;0.88
1370086584000;0.7
1370086585000;0.21999999999999997
1370086586000;0.6
1370086587000;0.43999999999999995
1370086588000;0.31000000000000005
1370086589000;0.15000000000000002
1370086590000;0.6
1370086591000;0.71
1370086592000;0.41000000000000003
1370086593000;0.97
1370086594000;0.76
1370086595000;0.31000000000000005
1370086596000;0.16000000000000003
1370086597000;0.61
1370086598000;0.78
1370086599000;0.38
1370086600000;0.76
1370086601000;0.69
1370086602000;0.29000000000000004
1370086603000;0.33999999999999997
1370086604000;0.8
1370086605000;0.79
1370086606000;0.5
1370086607000;0.79
1370086608000;0.24
1370086609000;0.37
1370086610000;1.0
1370086611000;1.0
1370086612000;0.06000000000000005
1370086613000;0.61
1370086614000;0.33999999999999997
1370086615000;0.84
1370086616000;0.39
1370086617000;0.35
1370086618000;0.53
1370086619000;0.38
1370086620000;0.31999999999999995
1370086621000;0.63
1370086622000;0.30000000000000004
1370086623000;0.6799999999999999
1370086624000;0.97
1370086625000;0.5700000000000001
1370086626000;0.48
1370086627000;0.64
1370086628000;0.72
1370086629000;0.31999999999999995
