Timestamp;WC0;WC1
1370171012000;4.0;7.0
1370171013000;5.0;7.0
1370171014000;4.0;1.0
1370171015000;6.0;5.0
1370171016000;4.0;4.0
1370171017000;3.0;6.0
1370171018000;5.0;5.0
1370171019000;5.0;10.0
1370171020000;5.0;6.0
1370171021000;3.0;4.0
1370171022000;2.0;5.0
1370171023000;5.0;4.0
1370171024000;8.0;4.0
1370171025000;8.0;4.0
1370171026000;5.0;3.0
1370171027000;2.0;3.0
1370171028000;9.0;8.0
1370171029000;3.0;5.0
1370171030000;4.0;6.0
1370171031000;4.0;6.0
1370171032000;4.0;4.0
1370171033000;5.0;6.0
1370171034000;0.0;5.0
1370171035000;7.0;2.0
1370171036000;4.0;3.0
1370171037000;4.0;6.0
1370171038000;6.0;6.0
1370171039000;5.0;5.0
1370171040000;3.0;8.0
1370171041000;7.0;4.0
1370171042000;5.0;3.0
1370171043000;8.0;1.0
1370171044000;4.0;4.0
1370171045000;6.0;10.0
1370171046000;0.0;5.0
1370171047000;5.0;5.0
1370171048000;3.0;5.0
1370171049000;0.0;10.0
1370171050000;3.0;5.0
1370171051000;7.0;7.0
1370171052000;7.0;2.0
1370171053000;1.0;1.0
1370171054000;5.0;5.0
1370171055000;3.0;4.0
1370171056000;3.0;3.0
1370171057000;4.0;5.0
1370171058000;4.0;6.0
1370171059000;7.0;7.0
1370171060000;2.0;2.0
1370171061000;6.0;5.0
1370171062000;4.0;5.0
1370171063000;6.0;8.0
1370171064000;6.0;11.0
1370171065000;1.0;7.0
1370171066000;1.0;5.0
1370171067000;7.0;8.0
1370171068000;4.0;3.0
1370171069000;7.0;5.0
1370171070000;4.0;2.0
1370171071000;6.0;5.0
1370171072000;8.0;4.0
1370171073000;6.0;6.0
1370171074000;7.0;7.0
1370171075000;4.0;6.0
1370171076000;7.0;6.0
1370171077000;6.0;6.0
1370171078000;1.0;5.0
1370171079000;8.0;10.0
1370171080000;4.0;8.0
1370171081000;7.0;5.0
1370171082000;8.0;2.0
1370171083000;2.0;7.0
1370171084000;4.0;3.0
1370171085000;2.0;4.0
1370171086000;9.0;4.0
1370171087000;7.0;7.0
1370171088000;6.0;6.0
1370171089000;4.0;0.0
1370171090000;5.0;3.0
1370171091000;3.0;3.0
1370171092000;6.0;4.0
1370171093000;2.0;4.0
1370171094000;1.0;6.0
1370171095000;2.0;8.0
1370171096000;7.0;3.0
1370171097000;3.0;8.0
1370171098000;4.0;3.0
1370171099000;4.0;4.0
1370171100000;7.0;4.0
1370171101000;7.0;9.0
1370171102000;3.0;6.0
1370171103000;5.0;3.0
1370171104000;4.0;5.0
1370171105000;3.0;6.0
1370171106000;5.0;4.0
1370171107000;8.0;2.0
1370171108000;2.0;2.0
1370171109000;1.0;4.0
1370171110000;1.0;9.0
1370171111000;6.0;1.0
1370171112000;4.0;2.0
1370171113000;12.0;5.0
1370171114000;4.0;4.0
1370171115000;5.0;5.0
1370171116000;5.0;3.0
1370171117000;5.0;6.0
1370171118000;5.0;5.0
1370171119000;6.0;3.0
1370171120000;6.0;4.0
1370171121000;4.0;2.0
1370171122000;5.0;3.0
1370171123000;4.0;5.0
1370171124000;3.0;3.0
1370171125000;4.0;5.0
1370171126000;6.0;2.0
1370171127000;4.0;6.0
1370171128000;9.0;4.0
1370171129000;5.0;10.0
1370171130000;6.0;7.0
1370171131000;7.0;7.0
1370171132000;6.0;5.0
1370171133000;4.0;5.0
1370171134000;6.0;3.0
1370171135000;3.0;2.0
1370171136000;5.0;9.0
1370171137000;4.0;5.0
1370171138000;5.0;9.0
1370171139000;4.0;2.0
1370171140000;5.0;9.0
1370171141000;5.0;3.0
1370171142000;4.0;2.0
1370171143000;4.0;6.0
1370171144000;3.0;8.0
1370171145000;6.0;3.0
1370171146000;4.0;9.0
1370171147000;2.0;6.0
1370171148000;4.0;4.0
1370171149000;7.0;1.0
1370171150000;2.0;8.0
1370171151000;8.0;8.0
1370171152000;2.0;5.0
1370171153000;6.0;10.0
1370171154000;6.0;5.0
1370171155000;6.0;5.0
1370171156000;7.0;3.0
1370171157000;3.0;4.0
1370171158000;2.0;2.0
1370171159000;7.0;7.0
1370171160000;6.0;9.0
1370171161000;3.0;2.0
1370171162000;5.0;7.0
1370171163000;6.0;1.0
1370171164000;9.0;5.0
1370171165000;6.0;2.0
1370171166000;5.0;4.0
1370171167000;4.0;7.0
1370171168000;1.0;9.0
1370171169000;7.0;5.0
1370171170000;8.0;3.0
1370171171000;8.0;3.0
1370171172000;2.0;4.0
1370171173000;9.0;6.0
1370171174000;5.0;3.0
1370171175000;3.0;3.0
1370171176000;4.0;4.0
1370171177000;7.0;3.0
1370171178000;2.0;7.0
1370171179000;5.0;7.0
1370171180000;11.0;6.0
1370171181000;3.0;6.0
1370171182000;5.0;5.0
1370171183000;5.0;5.0
1370171184000;5.0;10.0
1370171185000;8.0;7.0
1370171186000;6.0;2.0
1370171187000;6.0;3.0
1370171188000;4.0;7.0
1370171189000;6.0;6.0
1370171190000;4.0;4.0
1370171191000;8.0;4.0
1370171192000;5.0;2.0
1370171193000;8.0;3.0
