Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1597864304820, 5, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.006270639220625199; 0.02170525547389185; 0.0039794208173235925]], 0.09807180643962815, 
1597864304824, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0; 0.0; 0.0]], 0.40633504201407494, 
1597864304825, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0; 0.03243529354125271; 0.009804766906690665]], 0.16065031111150913, 
1597864304828, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[NaN; NaN; NaN]], Infinity, 
1597864304829, 5, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009520763575563399; 0.02530982686880265; 0.007146903897882651]], 0.07977645700031738, 
1597864374894, 5, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.008193621445501589; 0.02892625355525017; 0.0059295806489106945]], 0.08534820614272362, 
1597864374896, 8, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009357877137378328; 0.02588059062071811; 0.006887981470715007]], 0.11062730548693275, 
1597864374897, 7, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00521610107252129; 0.02154367645791666; 0.0031997657609151723]], 0.13298271299758907, 
1597864374902, 5, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007766150831611987; 0.02942456044444945; 0.004912331527337067]], 0.06904341522200659, 
1597864374905, 5, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012641198541121397; 0.04958818358450884; 0.007910764008806179]], 1.3786108245433155, 
1597864374906, 19, ESTIMATION, -,[[0.0; 0.0; 0.0]], 0.43278003949060406, 
1597864374910, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0; 0.0; 0.0]], 0.43278003949060406, 
1597864374911, 4, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012596512165122057; 0.049883176052415254; 0.007685351352018154]], 1.3763321253268181, 
1597864374918, 3, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[NaN; NaN; NaN]], Infinity, 
1597864374921, 7, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00950024548028771; 0.025818422248482274; 0.0065076866531774925]], 0.1135304291786218, 
1597864444958, 7, ESTIMATION, -,[[0.0; 0.0; 0.0]], 0.44394800377754223, 
1597864444962, 7, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007561064849891046; 0.02928054665878301; 0.004770415522920073]], 0.08193580693489864, 
1597864444966, 8, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0014914816448050178; 0.0316507493812275; 0.009228895360525177]], 0.12296369855190496, 
1597864444968, 9, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.014058625648979823; 0.01842010670103193; 0.010702144355345944]], 0.26840049574177405, 
1597864444973, 6, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012479597397866062; 0.04974857225773991; 0.0078041794593014776]], 1.5525381384882084, 
1597864444979, 6, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005030198269637504; 0.02091365717628605; 0.0030965293920719463]], 0.14028622643057762, 
1597864444985, 5, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0; 0.0; 0.0]], 0.44394800377754223, 
1597864444986, 5, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012577080166315308; 0.049371661090285554; 0.007537144323846147]], 1.5538718045884294, 
1597864444991, 6, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0; 0.0; 0.0]], 0.44394800377754223, 
1597864444992, 7, OPTIMIZED_EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009677908715052922; 0.02572179341051831; 0.006496734678988087]], 0.13745746527039834, 
1597864515047, 10, ESTIMATION, -,[[0.007370912955092009; 0.03007603788711778; 0.004642357359485852]], 0.08056331175017824, 
1597864515051, 10, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007607080473986098; 0.029260778327745714; 0.004616417853932234]], 0.08361737044513542, 
1597864515053, 9, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009556741509512034; 0.02563109618359438; 0.006694326564899467]], 0.13630865037399195, 
1597864515054, 13, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.0024219505556315134; 0.031080865580366556; 0.008570220593759625]], 0.09384344417104658, 
